"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Holistic Approach to Multimodal Brain Disease Diagnosis in Imbalanced Data","H. B. Rithik; K. S. Abhiman; V. S. P. Kumar; V. Ramanan; M. Balakrishnan","Dept. of Information Technology, Sri Eshwar College of Engineering, Coimbatore, India; Dept. of Information Technology, Sri Eshwar College of Engineering, Coimbatore, India; Dept. of Information Technology, Sri Eshwar College of Engineering, Coimbatore, India; Dept. of Information Technology, Sri Eshwar College of Engineering, Coimbatore, India; Dept. of Information Technology, Sri Eshwar College of Engineering, Coimbatore, India",2024 International Conference on Science Technology Engineering and Management (ICSTEM),"25 Jun 2024","2024","","","1","5","Prediction in large-scale dataset processing involves feature extraction; the problem lies in the inaccuracy of feature extraction and classification from data sets. Our approach to the issue is to use Convolutional Neural Networks (CNNs), which are efficient in feature extraction and classification. A critical step in the classification process is feature selection and extraction. must consider feature selection and extraction to boost efficiency and produce better categorization. As such, figuring out the precise outcome might be straightforward. As Alzheimer's disease progresses, individuals may find it difficult to complete everyday chores, lose the ability to identify loved ones, and suffer severe cognitive impairment. The impact of this disease extends beyond the individual, placing emotional and practical burdens on their families and caregiver","","979-8-3503-7691-3","10.1109/ICSTEM61137.2024.10561077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10561077","Convolutional Neural Networks (CNNs);Alzheimer's disease;3D ResNet;Medial temporal lobe;Deep learning;Early stage detection and diagnosis","Deep learning;Transforms;Feature extraction;Convolutional neural networks;Medical diagnosis;Alzheimer's disease;Bioinformatics","","","","5","IEEE","25 Jun 2024","","","IEEE","IEEE Conferences"
"Prediction and Classification of Alzheimer’s Disease using Machine Learning Techniques in 3D MR Images","K. N. Rao; B. R. Gandhi; M. V. Rao; S. Javvadi; S. S. Vellela; S. Khader Basha","Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India; Dept. of CSE, Chalapathi Institute of Technology, Guntur, AP, India",2023 International Conference on Sustainable Computing and Smart Systems (ICSCSS),"7 Jul 2023","2023","","","85","90","Memory and thought-related brain cells are damaged permanently by Alzheimer's disease. It has a fatal outcome since it causes death. As a result, early detection of Alzheimer's disease is of utmost importance. Identifying this condition accurately in its initial stages is critical for both patient care and clinical research. As one of the most expensive diseases to treat, Alzheimer's Disease (AD) has drawn the attention of many researchers, who are working towards creating an automated algorithm with high accuracy. It might be challenging to recognize and forecast Alzheimer's disease in its earliest stages. This issue can be resolved by an ML system that can forecast the disease. Machine Learning (ML) has recently gained enormous popularity for its ability to solve issues in variety of domains, including the interpretation of medical imaging. To forecast and categorize Alzheimer's disease, present-day studies utilize 3D Magnetic Resonance Imaging (MRI) scans and machine learning algorithms. This study combines white and grey matter present in MRI images using 3D MRI technology, and subsequently obtains 2D slices in the coronal, sagittal, and axial orientations. After selecting the most relevant slices, feature extraction is performed using Multi-Layer Perceptron (MLP) and SVM methods for predicting and classifying Alzheimer's disease. The researchers assess the system's efficacy using metrics such as Precision, Recall, Accuracy, and F1-Score.","","979-8-3503-3360-2","10.1109/ICSCSS57650.2023.10169550","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169550","Alzheimer’s disease (AD);MRI (Magnetic Resonance Imaging);SVM (Support Vector Machine);Machine Learning (ML)","Training;Productivity;Three-dimensional displays;Machine learning algorithms;Magnetic resonance imaging;Support vector machine classification;Machine learning","","53","","9","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Poster: LLM-Based Extraction of Fluid Biomarkers for Alzheimer’s Disease Knowledge Base","J. Sammartino; E. Chianumba; H. Liu","Montclair State University, Montclair, New Jersey, USA; Montclair State University, Montclair, New Jersey, USA; Montclair State University, Montclair, New Jersey, USA","2025 IEEE/ACM Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","19 Aug 2025","2025","","","480","481","Alzheimer’s Disease (AD) diagnosis relies heavily on the identification and interpretation of various biomarkers. This research presents a novel framework for creating a comprehensive biomarker knowledge database for AD using Large Language Models. Our approach integrates advanced Natural Language Processing techniques with multiple state-of-the-art LLMs to extract, validate, and categorize biomarker information from clinical trials and medical literature. We demonstrate the effectiveness of our methodology through preliminary results in Named-Entity-Recognition. The pro-posed system aims to standardize biomarker terminology, establish relationship networks between biomarkers and clinical outcomes, and provide healthcare professionals with an accessible query-based interface to access AD biomarker research.","2832-2975","979-8-4007-1539-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11120883","alzheimers disease;biomarkers;large language models;natural language processing","Fluids;Databases;Terminology;Large language models;Knowledge based systems;Medical services;Biomarkers;Natural language processing;Alzheimer's disease;Medical diagnostic imaging","","","","7","","19 Aug 2025","","","IEEE","IEEE Conferences"
"Harmonic Symphony of Prediction: Unveiling a Melodic Ensemble Model for Alzheimer's Disease Prophecy","A. K; N. Sharma","Department of Mathematics, Chandigarh University, Gharuan-Mohali, Punjab, India; Department of Computer Science and Engineering, Chandigarh University, Gharuan-Mohali, Punjab, India","2024 MIT Art, Design and Technology School of Computing International Conference (MITADTSoCiCon)","2 Jul 2024","2024","","","1","6","One neurodegenerative illness that presents a serious threat to world health is Alzheimer's disease (AD). Prompt and precise AD prediction is essential for prompt intervention and better patient outcomes. In this study, we provide an ensemble model that forecasts this disease by using the advantages of three powerful machine learning algorithms: Gradient Boosting, Random Forest, and Logistic Regression. The ensemble model combines these algorithms' various forecasting powers to improve performance. The ensemble architecture aims to maximize each model's unique strengths while limiting overfitting risk and making up for any shortcomings. In addition, we dissect each algorithm's unique contribution within the ensemble to reveal their synergistic benefits. The results reveal that our technique is successful in predicting Alzheimer's disease, with an amazing 92% accuracy rate. In addition to achieving high accuracy, the suggested ensemble model demonstrates resilience and interpretability, two qualities that are essential for the clinical use of predictive models. In pursuing better patient care, our research highlights the promise of combined modeling as a viable means of raising the preciseness of Alzheimer's illness prediction and opening the door to early identification and intervention.","","979-8-3503-6287-9","10.1109/MITADTSoCiCon60330.2024.10574949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10574949","Alzheimer’s Disease;Healthcare;Machine Learning;Ensemble;Artificial Intelligence","Logistic regression;Machine learning algorithms;Accuracy;Limiting;Computational modeling;Predictive models;Prediction algorithms","","2","","23","IEEE","2 Jul 2024","","","IEEE","IEEE Conferences"
"Integrating Stable diffusion for Improved Alzheimer's Disease Classification: Insights from MRI Images and YOLOv8","J. Islam; E. N. Furqon; I. Farady; J. S. Rani Alex; C. -C. Kuo; C. -Y. Lin","National Central University, Taiwan; Yuan Ze University, Taiwan; National Central University, Taiwan; Vellore Institute of Technology, India; National Center for High-Performance Computing, National Applied Research Laboratories, Taiwan; National Central University, Taiwan",2024 International Conference on Consumer Electronics - Taiwan (ICCE-Taiwan),"18 Sep 2024","2024","","","303","304","Alzheimer's disease (AD) is the most common form of dementia, characterized by progressive neurodegeneration. Structural changes in the brain associated with AD can be visualized using magnetic resonance imaging (MRI). However, acquiring a sufficient number of MRI images from patients with Alzheimer's disease is challenging. In this study, we employ stable diffusion to simulate MRI scans of patients with AD. We train the stable diffusion model from scratch to generate new MRI images as part of data augmentation alongside the original images. The model is capable of producing synthetic MRI images of AD. We employ t-distributed Stochastic Neighbor Embedding (t-SNE) visualization to evaluate the quality and diversity of the generated images by comparing their distribution to that of actual MRI scans. Subsequently, a modified YOLOv8-cls model is retrained using the generated images for AD classification. Our findings demonstrate that this approach effectively produces realistic synthetic biological images suitable for training deep learning models with 10% improvement in accuracy.","2575-8284","979-8-3503-8684-4","10.1109/ICCE-Taiwan62264.2024.10674478","National Science and Technology Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10674478","Generative model;stable diffusion;Alzheimer’s disease;MRI image;deep learning","Deep learning;Training;Solid modeling;Accuracy;Three-dimensional displays;Generative AI;Magnetic resonance imaging","","","","5","IEEE","18 Sep 2024","","","IEEE","IEEE Conferences"
"Relationship Induced Multi-Template Learning for Diagnosis of Alzheimer’s Disease and Mild Cognitive Impairment","M. Liu; D. Zhang; D. Shen","Nanjing University of Aeronautics and Astronautics, School of Computer Science and Technology, Nanjing, China; Nanjing University of Aeronautics and Astronautics, School of Computer Science and Technology, Nanjing, China; Department of Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea",IEEE Transactions on Medical Imaging,"30 May 2016","2016","35","6","1463","1474","As shown in the literature, methods based on multiple templates usually achieve better performance, compared with those using only a single template for processing medical images. However, most existing multi-template based methods simply average or concatenate multiple sets of features extracted from different templates, which potentially ignores important structural information contained in the multi-template data. Accordingly, in this paper, we propose a novel relationship induced multi-template learning method for automatic diagnosis of Alzheimer's disease (AD) and its prodromal stage, i.e., mild cognitive impairment (MCI), by explicitly modeling structural information in the multi-template data. Specifically, we first nonlinearly register each brain's magnetic resonance (MR) image separately onto multiple pre-selected templates, and then extract multiple sets of features for this MR image. Next, we develop a novel feature selection algorithm by introducing two regularization terms to model the relationships among templates and among individual subjects. Using these selected features corresponding to multiple templates, we then construct multiple support vector machine (SVM) classifiers. Finally, an ensemble classification is used to combine outputs of all SVM classifiers, for achieving the final result. We evaluate our proposed method on 459 subjects from the Alzheimer's Disease Neuroimaging Initiative (ADNI) database, including 97 AD patients, 128 normal controls (NC), 117 progressive MCI (pMCI) patients, and 117 stable MCI (sMCI) patients. The experimental results demonstrate promising classification performance, compared with several state-of-the-art methods for multi-template based AD/MCI classification.","1558-254X","","10.1109/TMI.2016.2515021","NUAA Fundamental Research Funds(grant numbers:NE2013105); Jiangsu Natural Science Foundation for Distinguished Young Scholar(grant numbers:BK20130034); Specialized Research Fund for the Doctoral Program of Higher Education(grant numbers:20123218110009); National Institutes of Health(grant numbers:AG041721,AG042599,EB006733,EB008374,EB009634,MH100217); National Natural Science Foundation of China(grant numbers:61422204,61473149,61473190); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7372483","Alzheimer's disease;ensemble classification;multi-template representation;sparse feature selection","Brain;Feature extraction;Support vector machines;Alzheimer's disease;Magnetic resonance imaging;Sociology","Alzheimer Disease;Brain;Cognitive Dysfunction;Humans;Image Interpretation, Computer-Assisted;Machine Learning;Magnetic Resonance Imaging;Neuroimaging;Support Vector Machine","180","1","65","IEEE","5 Jan 2016","","","IEEE","IEEE Journals"
"Multi-Model Deep Learning Fusion for Improved Alzheimer’s Disease Classification with MRI and Cognitive Data","M. I. S. W. Benjamin; K. Maithili; E. Chandralekha; D. Gowtham; S. A. K. Reddy; K. D. Teja","Department of Computer Science & Engineering, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, India; Department of Computer Science & Engineering, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, India; Department of Computer Science & Engineering, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, India; Department of Artificial Intelligence and Data Science, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, India; Department of Artificial Intelligence and Data Science, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, India; Department of Artificial Intelligence and Data Science, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, India",2024 Asian Conference on Intelligent Technologies (ACOIT),"2 Apr 2025","2024","","","1","5","Given its increasing impact and enormous global societal impact, Alzheimer’s disease (AD) presents a serious issue in the healthcare industry. Effective therapies and management techniques for AD depend on early detection and a precise diagnosis. On the other hand, traditional diagnostic approaches frequently depend on expensive imaging methods and arbitrary clinical judgments, which causes delays in diagnosis and less than ideal results. By utilizing MRI scans and handwriting samples, the suggested strategy embraces the ability of multi-modal data integration to offer a novel perspective to AD prediction. A non-invasive and economical method of identifying minor motor and cognitive problems suggestive of early-stage $A D$ is handwriting analysis, whereas MRI offers important insights into the structural brain abnormalities linked to AD. To rigorously pre-process and extract significant features from MRI and handwriting data, state-of-the-art deep learning techniques are used. A multimodal neural network architecture is then fed these features for combined analysis and prediction. Accuracy rates of $\mathbf{8 8 \%}$ for handwriting data and $\mathbf{9 0} \%$ for MRI images are attained by each independently trained model. A unified classifier is then used to aggregate the outputs of different models and refine the categorization through the addition of denser layers A remarkable $\mathbf{9 7 \%}$ accuracy on the test set is achieved by this combined model, which considerably improves diagnostic accuracy. The technique provides a comprehensive approach to AD prediction by combining structural and functional information from MRI with handwriting data, enabling early detection and individualized treatment plans. In order to create robust and trustworthy diagnostic tools, the results emphasize how crucial it is to integrate many data modalities and use deep learning approaches.","","979-8-3503-7495-7","10.1109/ACOIT62457.2024.10939807","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10939807","(Alzheimer’s disease;Deep learning;handwriting analysis;MRI;Multi-modal data integration)","Deep learning;Accuracy;Magnetic resonance imaging;Data integration;Feature extraction;Motors;Data models;Alzheimer's disease;Biological neural networks;Resilience","","","","10","IEEE","2 Apr 2025","","","IEEE","IEEE Conferences"
"Hybrid Deep Learning Architecture for Accurate Classification of Alzheimer’s Disease using MRI Images","N. B. Balakrishnan; A. S. Pillai; J. J. Panackal","Department of Computer Application, Hindustan Institute of Technology and Science, Chennai, Tamilnadu, India; Department of Computer Application, Hindustan Institute of Technology and Science, Chennai, Tamilnadu, India; Department of Computer Application, Sacred Heart College, Kerala, India","2024 8th International Conference on Electronics, Communication and Aerospace Technology (ICECA)","24 Dec 2024","2024","","","345","351","Alzheimer’s Disease (AD) is a progressive neurodegenerative disorder characterized by cognitive decline and memory loss. Precise and timely identification of this condition is significant for proper treatment. Magnetic Resonance Imaging (MRI) is a widely employed technology for analyzing brain structures and identifying abnormalities interconnected with AD. The recent advancements in medical fields, including the introduction of Deep Learning (DL) approaches, have automated the AD diagnosis process. However, achieving high accuracy remains a challenge due to the complexity and heterogeneity of AD manifestations. In this proposed work, we introduce a novel hybrid deep learning architecture designed to improve the accuracy of AD classification. The proposed architecture combines the strengths of convolutional neural networks (CNNs) for feature extraction and Autoencoder for capturing temporal dependencies in sequential MRI scans. Utilizing the Dragonfly optimization technique for fine-tuning the parameters and hyperparameters of deep learning models utilized in AD classification. The developed strategy was trained and validated using the publicly available AD and Munich databases. The proposed method achieved an overall accuracy of $98.34 \%$, precision of $99.06 \%$, recall of $99.65 \%$, and f-measure of $99.90 \%$. We anticipate that the proposed hybrid architecture will improve AD classification models’ discriminative power and robustness, thereby offering early and accurate diagnosis of this debilitating disease.","","979-8-3503-6790-4","10.1109/ICECA63461.2024.10800913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10800913","Alzheimer’s Disease;Dragonfly optimization;Autoencoder;convolutional neural network","Deep learning;Brain;Accuracy;Recurrent neural networks;Magnetic resonance imaging;Autoencoders;Refining;Robustness;Alzheimer's disease;Optimization","","","","15","IEEE","24 Dec 2024","","","IEEE","IEEE Conferences"
"Transfer learning approach for Alzheimer’s disease diagnosis using MRI images","A. R. Zouaoui; Y. Brik; B. Attallah; M. Djeriuoi; M. Belkhelfa","LASS Laboratory, Faculty of Technology, Mohamed Boudiaf University, M’Sila, Algeria; LASS Laboratory, Faculty of Technology, Mohamed Boudiaf University, M’Sila, Algeria; LASS Laboratory, Faculty of Technology, Mohamed Boudiaf University, M’Sila, Algeria; LASS Laboratory, Faculty of Technology, Mohamed Boudiaf University, M’Sila, Algeria; LASS Laboratory, Faculty of Technology, Mohamed Boudiaf University, M’Sila, Algeria",2022 International Conference of Advanced Technology in Electronic and Electrical Engineering (ICATEEE),"17 Apr 2023","2022","","","1","6","Alzheimer's disease is the most prevalent type of dementia and is defined as a slow-progressing neurological disorder. As a first step, early diagnosis of Alzheimer's disease is crucial, then classification is required as a second step for patients to be offered the most effective treatment available. For testing and analyzing this research, the Alzheimer's Disease Neuroimaging Initiative (ADNI) Baseline dataset is used. In this study, we suggested utilizing a convolutional neural network (CNN) algorithm to diagnose Alzheimer's disease from MRI images using a supervised deep learning approach based on transfer learning. The implemented system examines two different CNN architectures, including VGG-16 and MobileNet-V2. According to our results, this study achieved the highest accuracy and F1-score with 99.71% and 100%, respectively.","","979-8-3503-4674-9","10.1109/ICATEEE57445.2022.10093702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10093702","Deep learning;Transfer learning;Convolutional neural network;Alzheimer’s Disease;Classification;Diagnosis","Neurological diseases;Neuroimaging;Electrical engineering;Deep learning;Magnetic resonance imaging;Transfer learning;Convolutional neural networks","","2","","16","IEEE","17 Apr 2023","","","IEEE","IEEE Conferences"
"A Lightweight Deep Convolutional Neural Network Extracting Local and Global Contextual Features for the Classification of Alzheimer's Disease Using Structural MRI","E. Jabason; M. O. Ahmad; M. N. S. Swamy","Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada",IEEE Journal of Biomedical and Health Informatics,"6 Mar 2025","2025","29","3","2061","2073","Recent advancements in the classification of Alzheimer's disease have leveraged the automatic feature generation capability of convolutional neural networks (CNNs) using neuroimaging biomarkers. However, most of the existing CNN-based methods often disregard the local features of the brain data, which leads to a loss of subtle fine-grained features in the brain imaging data. Moreover, the existing CNN architectures, which mainly rely on global features, do not pay much attention to the discriminability of the extracted features for the task of classification of Alzheimer's disease. Moreover, the existing architectures often end up using a large number of parameters to enhance the richness of the extracted features. This paper proposes a novel lightweight deep CNN, which extracts local and global contextual features from the sagittal slices of structural MRI data and uses both of these two types of features for the classification of the disease. The main idea used in designing the proposed network is to process separately the local and global features by using modules that pay a special attention to extract local and global contextual features. The fused local and global contextual features are then used for the classification of Alzheimer's disease. The proposed network is tested for the binary and multiclass classifications of the disease using the MR images taken from the ADNI database. The proposed network is shown to provide a performance that is significantly higher than that provided by other existing state-of-the-art networks, yet using a number of parameters that is a small fraction of that used by the other schemes.","2168-2208","","10.1109/JBHI.2024.3512417","Natural Sciences and Engineering Research Council; Regroupement Stratégique en Microsystèmes du Québec; Alzheimer's Disease Neuroimaging Initiative; National Institutes of Health(grant numbers:U01 AG024904); Department of Defense(grant numbers:W81XWH-12-2-0012); National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; AbbVie, Alzheimer's Association; Alzheimer's Drug Discovery Foundation; Araclon Biotech; BioClinica, Inc.; Bristol-Myers Squibb Company; CereSpir, Inc.; Eisai Inc.; Elan Pharmaceuticals, Inc.; Eli Lilly and Company; EuroImmun; Genentech, Inc.; Fujirebio; GE Healthcare; IXICO Ltd.; Janssen Alzheimer Immunotherapy Research & Development, LLC.; Johnson & Johnson Pharmaceutical Research & Development LLC.; Lundbeck; Merck & Co., Inc.; Meso Scale Diagnostics, LLC.; NeuroRx Research; Neurotrack Technologies; Novartis Pharmaceuticals Corporation; Pfizer Inc.; Piramal Imaging; Servier; Takeda Pharmaceutical Company; Transition Therapeutics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10783052","Alzheimer's disease classification;contextual attention;convolutional neural network;local and global features;lightweight deep model;magnetic resonance imaging","Feature extraction;Alzheimer's disease;Magnetic resonance imaging;Convolutional neural networks;Three-dimensional displays;Bioinformatics;Proposals;Neuroimaging;Hippocampus;Convolution","Alzheimer Disease;Humans;Magnetic Resonance Imaging;Neural Networks, Computer;Brain;Image Interpretation, Computer-Assisted;Neuroimaging;Deep Learning;Databases, Factual;Convolutional Neural Networks","1","","31","IEEE","9 Dec 2024","","","IEEE","IEEE Journals"
"Alzheimer's disease MRI image recognition method based on deep learning","H. Jiahao","College of Mechanical and Electronic Engineering, Nanjing Forestry University, Nanjing, China","2024 4th International Signal Processing, Communications and Engineering Management Conference (ISPCEM)","14 Feb 2025","2024","","","139","145","Globally, the incidence of Alzheimer's disease is increasing. Although there are many diagnostic methods, traditional methods often rely on professional knowledge and consume much time. Therefore, there is an urgent need to introduce automated technology to improve diagnostic efficiency and accuracy. This study used three deep learning models, namely convolutional neural network (CNN), ResNet, and VGGNet. It optimized them according to data characteristics for Alzheimer's MRI image recognition, providing a reference for diagnosing Alzheimer's disease. This study used the dataset from Dataset Alzheimer, based on the data preprocessing of Alzheimer's Disease Neuroimaging Initiative (ADNI). The model was trained after the dataset was processed by data augmentation, pixel value scaling and MOTE oversampling. The experimental results indicated that the VGGNet model attained the highest overall accuracy at 76%, and the CNN and ResNet models reached accuracies of 75% and 74%, respectively. Nonetheless, the model's proficiency in reliably identifying categories with limited samples necessitates enhancement. Furthermore, further analysis is necessary to assess the model's generalisation potential and its relevance in clinical environments. Future research may explore more advanced model architectures, incorporating attention processes and generative adversarial networks (GANs), to enhance the model's recognition capabilities and its suitability for therapeutic applications.","","979-8-3315-2867-6","10.1109/ISPCEM64498.2024.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10874388","Alzheimer's Disease (AD);Deep Learning;Transfer Learning","Deep learning;Accuracy;Image recognition;Magnetic resonance imaging;Transfer learning;Signal processing algorithms;Signal processing;Convolutional neural networks;Reliability;Alzheimer's disease","","","","10","IEEE","14 Feb 2025","","","IEEE","IEEE Conferences"
"A Mobile Multimedia Technology to Aid Those with Alzheimer's Disease","M. Donnelly; C. Nugent; S. McClean; B. Scotney; S. Mason; P. Passmore; D. Craig","University of Ulster, UK; University of Ulster, UK; University of Ulster, UK; University of Ulster, UK; Belfast Trust; Queen''s University Belfast, Belfast, UK; Queen''s University Belfast, Belfast, UK",IEEE MultiMedia,"24 May 2010","2010","17","2","42","51","A first-generation, mobile, video-based reminder system offers memory support to those afflicted with mild-stage Alzheimer's disease.","1941-0166","","10.1109/MMUL.2010.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5471682","assistive technology;mobile computing;everyday technology;dementia;Alzheimer's disease;memory support;reminder technology;multimedia and graphics","Alzheimer's disease;Dementia;Multimedia systems;Mobile computing;Aging;Cardiology;Costs;Capacitive sensors;Brain injuries;Displays","","35","1","16","IEEE","24 May 2010","","","IEEE","IEEE Magazines"
"Early Detection of Alzheimer’s Disease based on the State-Of-The-Art Deep Learning Approach","V. Bagade; S. P. Godse","Department of Computer Engineering, Vishwakarma Institute of Information Technology, Pune, Maharashtra, India; Department of Computer Engineering, Vishwakarma Institute of Information Technology, Pune, Maharashtra, India",2024 IEEE Pune Section International Conference (PuneCon),"27 Feb 2025","2024","","","1","7","In this paper, we introduce a deep convolutional neural network architecture, code-named Inception, which sets a new benchmark for classification and detection tasks. Early detection of Alzheimer's disease (AD) is critical, as the brain is the primary organ affected, and early intervention can help slow disease progression. Traditionally, AD diagnosis relies heavily on MRI scans, a process that is both time-consuming and resource-intensive. However, recent advancements in artificial intelligence (AI) present promising solutions for more efficient detection. This study examines the application of various Convolutional Neural Network (CNN) models for detecting AD in MRI images. A comprehensive comparison was performed on four distinct CNN architectures—Inception-V3, ResNet-152, VGG16, and VGG19—using MRI data from the Alzheimer's Disease Neuroimaging Initiative (ADNI). The images were categorized into four classes: Non-Demented, Very Mild Demented, Mild Demented, and Moderate Demented.While convolutional neural networks (CNNs) excel at identifying advanced dementia stages (Stages 5-7), accurately classifying the earliest, most elusive stages (Stages 2-4) remains a significant challenge. This paper tackles this crucial gap by systematically comparing various CNN models to achieve promising classification accuracy for these crucial early stages of dementia. Through rigorous analysis, we aim to advance the field of dementia detection by enabling earlier diagnosis and intervention, ultimately improving patient outcomes. Therefore, the application of machine learning technology can assist healthcare professionals in enhancing their efforts to combat Alzheimer's, a serious medical condition.","2831-5022","979-8-3315-2782-2","10.1109/PuneCon63413.2024.10895066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10895066","CNN;Alzheimer’s disease detection;computer vision;Cohen's kappa statistic","Neuroimaging;Measurement;Accuracy;Computational modeling;Magnetic resonance imaging;Brain modeling;Convolutional neural networks;Alzheimer's disease;Monitoring;Medical diagnostic imaging","","1","","16","IEEE","27 Feb 2025","","","IEEE","IEEE Conferences"
"Power spectral density and high order bispectral analysis of Alzheimer's EEG","R. Wang; J. Wang; H. Li; Y. Chen","School of Electrical and Automation Engineering, Tianjin University, Tianjin; School of Electrical and Automation Engineering, Tianjin University, Tianjin; School of Automation and Electrical Engineering, Tianjin University of Technology and Education, Tianjin; Tianjin University, Tianjin, Tianjin, CN",The 27th Chinese Control and Decision Conference (2015 CCDC),"20 Jul 2015","2015","","","1822","1826","In this paper, power spectrum density (PSD) and high order bispectral (BIS) analysis are proposed to investigate the abnormalities of electroencephalogram (EEG) signals which are collected from fourteen Alzheimer's disease (AD) patients and fourteen age-matched normal controls. The power spectrum density (PSD) estimated by AR model is first used to evaluate the frequency distribution in AD brain. It is found that for the whole frequency band, the significant alteration occurs at the electrode FP1, FP2, O1 and T3, and for the sub-bands, the relative PSD shows significant increase in the theta frequency band and decrease in the alpha 2 frequency bands in AD. In order to explore the nonlinear phase-coupling information, high order bispectral analysis is further applied to O1 electrode in the whole frequency band. It is demonstrated that the non-Gaussianity and nonlinearity of EEG are decreased in AD by bispectral analysis. The obtained results show that analysis of PSD and BIS can be taken as a potential comprehensive measure to distinguish AD patients from the normal, which may benefit our understanding of the disease.","1948-9447","978-1-4799-7017-9","10.1109/CCDC.2015.7162215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7162215","Alzheimer's disease;EEG;power spectrum density (PSD);bispectral (BIS) analysis","Electroencephalography;Electrodes;Frequency control;Alzheimer's disease;Estimation;Brain modeling","","2","","20","IEEE","20 Jul 2015","","","IEEE","IEEE Conferences"
"The relationship between brain atrophy and brain network connection in Alzheimer's disease","T. Wang; B. Wang; Z. Li; Y. Ma","Department of Information and Computer, Brain Science and Intelligence Computing Research Center, Taiyuan University of Technology, Taiyuan, China; Department of Information and Computer, Brain Science and Intelligence Computing Research Center, Taiyuan University of Technology, Taiyuan, China; Department of Information and Computer, Brain Science and Intelligence Computing Research Center, Taiyuan University of Technology, Taiyuan, China; School of Life Science, Beijing Institute of Technology, Beijing, China",2022 16th ICME International Conference on Complex Medical Engineering (CME),"13 Mar 2023","2022","","","131","134","Purpose: Researchers found that the connectome structure of the brain spreads atrophy of cortical and subcortical gray matter in a series of dementia diseases. Many researchers study the transmission mode of brain atrophy through brain networks. However, most of the evidence related to atrophy and brain network connectivity is at the pathological level, and the evidence of correlation at the network level is lacking.Subjects and Methods: A total of 378 subjects were included in our study, including 173 AD (88 women, mean age 75.3±7.6 years), and 205 normal controls (NC) (106 women, mean age 76.1 ±4.8 years). All data of the subjects were from T1 weighted data of the public dataset ADNI. In this paper, we first use the VBM method to analyze the gray matter difference between AD and NC. Then, the AAL template is used to divide the t map into brain regions. The correlation between node atrophy and neighbor atrophy is used as the verification indicator.Results: It is found that the node atrophy of AD is significantly related to their neighbor atrophy. As a control, when the random matrix is used as the brain network connection, there is no significant correlation between the node atrophy of AD and their neighbor atrophy.Conclusion: This study found that brain atrophy in AD patients was significantly related to its network connection, indicating that the propagation of brain atrophy in AD can be explained by network connection.","","978-1-6654-9699-5","10.1109/CME55444.2022.10063252","National Natural Science Foundation of China; Shanxi Scholarship Council of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063252","AD;connection;atrophy;VBM","Atrophy;Pathology;Nerve fibers;Correlation;Grey matter;Alzheimer's disease","","","","14","IEEE","13 Mar 2023","","","IEEE","IEEE Conferences"
