"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Machine Learning Model for Early Prediction of Parkinson's Disease from Wearable Sensors","L. Igene; A. Alim; M. H. Imtiaz; S. Schuckers","Dept. of electrical and computer engineering, Clarkson University, Potsdam, NY, USA; Dept. of electrical and computer engineering, Clarkson University, Potsdam, NY, USA; Dept. of electrical and computer engineering, Clarkson University, Potsdam, NY, USA; Dept. of electrical and computer engineering, Clarkson University, Potsdam, NY, USA",2023 IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),"18 Apr 2023","2023","","","0734","0737","Parkinson's disease is a chronic neurological disorder that progressively causes tremors of the hand, stiffness, and slow movement of the feet. No medical cure is available yet, but early detection and proper treatment can help patients manage these conditions. Typically, medical practitioners examine patients manually and prescribe treatment plans based on their locomotive and neural symptoms observed in the medical room. However, consideration of the patient's performance during day-to-day activity may improve detection. This study uses machine learning models to help automatically detect this disease based on daily movement data. Accelerometer sensor signals captured from 34 participants' chests, arms, and thighs as part of the full PD-BioStampRC21 public dataset were used to train a machine-learning model that can effectively detect Parkinson's disease. The study obtained 92.6% accuracy for holdout and 94.4% for k-fold cross-validation. This proposed model will help medical practitioners with the early detection of Parkinson's disease and provide a pathway for treatment at an early stage,","","979-8-3503-3286-5","10.1109/CCWC57344.2023.10099230","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099230","Accelerometer;ANOVA;Machine Learning;Parkinson's disease;PCA;SVM","Neurological diseases;Program processors;Parkinson's disease;Computational modeling;Conferences;Thigh;Machine learning","","13","","17","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Application of a Hybrid CNN-Random Forest Model in the Early Detection and Classification of Parkinson's Disease","S. Mehta; R. Kumar","Centre for Research Impact &amp; Outcome, Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, Punjab, India; Chitkara Centre for Research and Development, Chitkara University, Himachal Pradesh, India",2024 2nd International Conference on Sustainable Computing and Smart Systems (ICSCSS),"20 Aug 2024","2024","","","1203","1208","In this study, the point where machine learning combines Convolutional Neural Networks (CNN) and Random Forest (RF) models help to identify Parkinson's Disease (PD) in a very early stage. A model of PD diagnosis is designed mainly to improve the accuracy in detecting PD. It involves Convolutional Neural Networks (CNN), which is responsible for extracting image features and physiological data at a high level to add to the diagnosis system. In addition, the feature of RF (Random Forest) in generating a large number of classes to classify effectively is a factor to be considered. The proposed model was tested on five stages of PD, improving accuracy by 92%. The accuracy probability is given from 85%-95%, and the recall probability is 87% to 93 %. The proposed extensive dataset metadata that combined several medical imaging and physiological measures from patients with PD, provide a controlled and precise testing. Model performance is then analyzed by using different measures such as precision, accuracy, recall, and F1 score. Moreover, different visualizing tools, such as confusion matrix and ROC curves were leveraged. The ROC curves produced relatively high areas under the curve with values ranging from 0. 88 to 0. 97 in different phases. This hybrid approach for diagnosing Parkinson's disease (PD) thrives on solving these prevalent issues of dataset imbalance and model overfitting. It employs methods such as SMOTE for data resolution and regularization to enhance the model's generalization capacity. The outcomes suggest using hybrid approaches, including Convolutional Neural Networks (CNN) and Random Forest (RF), to get a good tool for reliable and accurate detection of Parkinson's Disease.","","979-8-3503-7999-0","10.1109/ICSCSS60660.2024.10625419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10625419","Parkinson's Disease;Machine Learning;Convolutional Neural Networks (CNN) Long Short-Term Memory (LSTM);Deep Learning;Neural Networks","Radio frequency;Accuracy;Parkinson's disease;Neural networks;Feature extraction;Physiology;Distance measurement","","6","","20","IEEE","20 Aug 2024","","","IEEE","IEEE Conferences"
"Speech Insight: Parkinson's Disease Diagnosis Using Random Forest Classifier","T. S. Reddy; N. Leelavathy; B. G. Rao; P. K. Keerthi; I. K. Chandra; T. Rambabu","Dept of CSE, GODAVARI GLOBAL UNIVERSITY; Dept of CSE, GODAVARI GLOBAL UNIVERSITY; Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A); Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A); Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A); Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A)",2025 6th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),"20 Feb 2025","2025","","","1254","1260","Parkinson's Disease (PD) is a neurodegenerative disorder that impacts motor functions such as walking, writing, speaking, jumping, etc. It often leads to delay because it depends on clinical evaluations that are subjective. This project introduces a Machine Learning approach for the early detection of PD using voice analysis. A dataset of 40 audio samples from PD patients and 41 from healthy individuals is labeled as 0 (healthy person) and 1(diseased person). Speech features are extracted from the voice recordings using MelFrequency Cepstral Coefficients (MFCC). These extracted features are then passed into a Random Forest classifier, which is trained to predict whether the person has Parkinson's Disease or not by using the audio as an input. The model is evaluated based on accuracy and precision metrics. By taking voice as input and predicting whether the person had the disease or not, this method offers an efficient and objective tool for early diagnosis. The Random Forest classifier proves effective in handling the dataset and provides a reliable predictive model for Parkinson's Disease diagnosis. Additionally, a frequently asked questions (FAQ) feature is incorporated to assist users in understanding and managing the disease. This project seeks to contribute to the early detection of PD, ultimately reducing healthcare costs and improving patient outcomes.","","979-8-3315-2266-7","10.1109/ICMCSI64620.2025.10883452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10883452","Parkinson's Disease;Neurodegenerative Disorder;Machine Learning;Random Forest;Voice Analysis","Parkinson's disease;Writing;Predictive models;Feature extraction;Motors;Recording;Reliability;Mel frequency cepstral coefficient;Random forests;Mobile computing","","","","17","IEEE","20 Feb 2025","","","IEEE","IEEE Conferences"
"QFLPD: Quantum Fuzzy Logic for Prediction of the Parkinson Disease","T. Kujani; P. Arivubrakan; B. R","Computer Science and Engineering, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, Tamilnadu, India; Computer Science and Engineering, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Chennai, Tamilnadu, India; Sri Ramachandra Faculty of Engineering and Technology, Sri Ramachandra Institute of Higher Education and Research, Chennai, Tamilnadu, India",2025 Third International Conference on Augmented Intelligence and Sustainable Systems (ICAISS),"24 Jun 2025","2025","","","738","743","Parkinson's disease (PD) is described as a chronic neurodegenerative condition that affects movement, causing degeneration of the neurons that produce dopamine in the brain. This degeneration is expressed through motor symptoms like tremors, bradykinesia (movement reduction), rigidity, and postural instability, as well as non-motor symptoms like cognitive impairment, depression, and sleep disturbances. The impact of PD on those affected is considerable, often leading to a notable decline in quality of life, diminished independence, and heightened healthcare costs. Although therapeutic approaches like dopamine replacement therapy, deep brain stimulation, and rehabilitation can alleviate symptoms, identifying a conclusive treatment for PD remains a challenging endeavor. Accurate and careful analysis is essential for effective treatment planning and for slowing down the disease's progression. Fuzzy logic, which addresses uncertainty and vague information, can predict PD by examining the severity of symptoms and patient information. By combining quantum computing with advanced data analysis, we can significantly improve the way we process and understand complex medical data. This breakthrough enables us to make more accurate predictions about the progression of diseases, such as Parkinson's, and even offers the potential for personalized treatment recommendations. By harnessing the power of quantum computing, can tap into the intricate patterns hidden within neurological signals, ultimately leading to more effective treatments for patients with Parkinson's and other conditions. The proposed model attains 95% in accurately predicting the risk.","","979-8-3315-0724-4","10.1109/ICAISS61471.2025.11041721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11041721","Parkinson's disease;Quantum;Classification;Fuzzy logic;Triangular membership function","Fuzzy logic;Accuracy;Uncertainty;Quantum computing;Parkinson's disease;Shape;Computational modeling;Predictive models;Robustness;Risk management","","","","19","IEEE","24 Jun 2025","","","IEEE","IEEE Conferences"
"Advanced Multidimensional Speech Fusion for Early Parkinson's Diagnosis","M. Chi","China University of Petroleum, Beijing, China",2025 IEEE 3rd International Conference on Image Processing and Computer Applications (ICIPCA),"5 Sep 2025","2025","","","261","264","This paper proposes a novel early detection model for Parkinson's disease based on multidimensional speech feature fusion. To overcome the limitations of single-feature or traditional machine learning methods in accuracy and stability, the study utilizes a non-invasive approach that integrates individual patient information with multimodal speech feature optimization strategies. Using a publicly available Parkinson's speech dataset consisting of 756 samples and 755 -dimensional features, a three-stage feature selection method-comprising patient ID grouping with mean aggregation, dual correlation filtering, and chi-square testing-was employed to reduce the feature space to 31 key dimensions. Data preprocessing using MinMaxScaler and PCA further enhanced the training efficiency by mitigating feature magnitude differences and redundancy. The model was developed by integrating logistic regression, XGBoost, and support vector machine classifiers, with a RandomOverSampler applied to address the imbalance between healthy and patient samples. Experimental results demonstrated that the logistic regression model achieved the best overall performance, attaining an accuracy of 88% on the validation set and outperforming other models in terms of AUC, F1-score, precision, and recall. These findings provide a promising technical framework for the development of a lowcost, high-precision portable screening tool for early Parkinson's disease diagnosis and may be extended to the early detection of other neurodegenerative disorders.","","979-8-3315-2284-1","10.1109/ICIPCA65645.2025.11138485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11138485","Parkinson's disease diagnosis;speech characterization;early detection","Training;Logistic regression;Accuracy;Correlation;Parkinson's disease;Filtering;Data preprocessing;Machine learning;Feature extraction;Principal component analysis","","","","13","IEEE","5 Sep 2025","","","IEEE","IEEE Conferences"
"Investigating Brain Connectivity and Regional Statistics from EEG for Early Stage Parkinson's Classification","A. Sahota; A. Roguski; M. W. Jones; Z. S. Abdallah; R. Santos-Rodriguez","University of Bristol, UK; University of Bristol, UK; University of Bristol, UK; University of Bristol, UK; University of Bristol, UK",2024 IEEE 34th International Workshop on Machine Learning for Signal Processing (MLSP),"4 Nov 2024","2024","","","1","6","We evaluate the effectiveness of combining brain connectiv-ity metrics with signal statistics for early stage Parkinson's Disease (PD) classification using electroencephalogram data (EEG). The data is from 5 arousal states - wakeful and four sleep stages (N1, N2, N3 and REM). Our pipeline uses an Ada Boost model for classification on a challenging early stage PD classification task with with only 30 participants (11 PD, 19 Healthy Control). Evaluating 9 brain connectivity metrics we find the best connectivity metric to be different for each arousal state with Phase Lag Index achieving the highest in-dividual classification accuracy of 86% on N1 data. Further to this our pipeline using regional signal statistics achieves an accuracy of 78%, using brain connectivity only achieves an accuracy of 86% whereas combining the two achieves a best accuracy of 91%. This best performance is achieved on N1 data using Phase Lag Index (PLI) combined with statistics derived from the frequency characteristics of the EEG signal. This model also achieves a recall of 80 % and precision of 96%. Furthermore we find that o n data from each arousal state, combining PLI with regional signal statistics improves classification accuracy versus using signal statistics or brain connectivity alone. Thus we conclude that combining brain connectivity statistics with regional EEG statistics is optimal for classifier performance on early stage Parkinson's. Additionally, we find outperformance of N1 EEG for classification of Parkinson's and expect this could be due to disrupted N1 sleep in PD. This should be explored in future work.","2161-0371","979-8-3503-7225-0","10.1109/MLSP58920.2024.10734737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10734737","Parkinson's Disease;Classification;Time Series;Connectivity","Measurement;Accuracy;Sleep;Parkinson's disease;Pipelines;Machine learning;Signal processing;Brain modeling;Electroencephalography;Indexes","","","","18","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"Automatic Classification of Parkinson's Disease Using Best Parameters of Forward and Backward Walking","A. Riasi; M. Delrobaei","Department of Biomedical Engineering, K. N. Toosi University of technology, Tehran, Iran; Departments of Mechatronics and Biomedical Engineering, K. N. Toosi University of technology, Tehran, Iran",2021 29th Iranian Conference on Electrical Engineering (ICEE),"4 Oct 2021","2021","","","939","942","This study aims to investigate the discriminative gait features of forward and backward walking to provide a combination of the most relevant parameters. These parameters would potentially help the clinicians to follow quantitative methods in diagnosing Parkinson's disease. In this paper, the statistically significant gait features were narrowed down from 46 to 30, 20, 10, and 5, using the minimal-redundancy-maximal-relevance feature selection method. The selected features were then fed to Random Forest and Support Vector Machine classifiers to evaluate the ability of features in discriminating Parkinson's disease and control groups. According to the results, we selected to use Random Forest classifier in our algorithm. Applying our algorithm on a database comprising 62 Parkinson's disease patients and 11 control participants, we achieved the average accuracy of 93.9 and 88 in 10 iterations of Random Forest and Support Vector Machine, respectively. Using the minimal-redundancy-maximal-relevance feature selection and mean decrease in accuracy and Gini index of the Random Forest classifier, we found the critical role of backward walking parameters such as the average of stance time, step length, and swing time in classification results.","2642-9527","978-1-6654-3365-5","10.1109/ICEE52715.2021.9544394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9544394","Parkinson's disease;classification;gait;machine learning;forward walking;backward walking","Legged locomotion;Support vector machines;Electrical engineering;Parkinson's disease;Databases;Feature extraction;Classification algorithms","","","","17","IEEE","4 Oct 2021","","","IEEE","IEEE Conferences"
"A Hybrid Machine Learning Framework to Improve Parkinson’s Disease Prediction Accuracy","R. Bediya; R. R N; K. Mishra; K. Kandoi; S. G. Singh; S. Kumar Singh","Department of Computer Engineering, Marwadi University, Rajkot, India; Department of Computer Engineering, Marwadi University, Rajkot, India; Department of Computer Engineering, Marwadi University, Rajkot, India; Department of Computer Engineering, Marwadi University, Rajkot, India; Department of Computer Engineering, Marwadi University, Rajkot, India; Department of Computer Engineering, Marwadi University, Rajkot, India",2023 6th International Conference on Signal Processing and Information Security (ICSPIS),"12 Dec 2023","2023","","","33","38","Parkinson's Disease (PD) is one of the second most prevalent neurodegenerative ailment worldwide, behind Alzheimer's disease, according to the World Health Organization (WHO). PD affects both men and women equally and tends to become more prevalent as people age. The prevalence of PD in those over 65 ranges from 2% to 3%. In this research we have used Parkinson’s Dataset from UCI repository and employed Machine Learning and Deep Learning algorithms. The research study suggests a hybrid approach for predicting PD that combines Artificial Neural Networks (ANN), Recurrent Neural Networks (RNN), and Decision Trees (DT). It performs better than individual models and offers guidance for selecting a course of therapy. When we evaluated the accuracy of different models, the findings showed that the (ANN) alone could only reach 84% accuracy whereas the combination of ANN and RNN could obtain 85% accuracy. The hybrid algorithm's accuracy was further boosted to 88% with the use of Decision Trees (DT). These findings highlight the value of utilizing a variety of machine learning techniques to enhance Parkinson's disease prediction in order to uncover pertinent characteristics, capture temporal dependencies, and enhance understanding for clinical decision-making to enhance the quality of life over a growing population.","2831-3844","979-8-3503-2959-9","10.1109/ICSPIS60075.2023.10344260","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10344260","Parkinson’s Disease Prediction;Hybrid Algorithm;Artificial Neural Network;Recurrent Neural Network;Decision Tree","Machine learning algorithms;Recurrent neural networks;Parkinson's disease;Signal processing algorithms;Medical treatment;Artificial neural networks;Predictive models","","4","","18","IEEE","12 Dec 2023","","","IEEE","IEEE Conferences"
"Analyzing 180° turns using an inertial system reveals early signs of progression of parkinson's disease","A. Salarian; C. Zampieri; F. B. Horak; P. Carlson-Kuhta; J. G. Nutt; K. Aminian","Department of Neurology, Oregon Health and Sciences University, Portland, OR, USA; Department of Neurology, University of Maryland, Baltimore, MD, USA; Department of Neurology, Oregon Health and Sciences University, Portland, OR, USA; Department of Neurology, Oregon Health and Sciences University, Portland, OR, USA; Department of Neurology, Oregon Health and Sciences University, Portland, OR, USA; Laboratory of Movement Analysis and Measurement (LMAM), Ecole Polytechnique Fédérale de Lausanne, Switzerland",2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"13 Nov 2009","2009","","","224","227","Changes in turning are one of the early motor deficiencies in Parkinson's Disease (PD). We have proposed a system based on wearable, inertial sensors and a novel automatic analysis algorithm that can assess 180° turns. Twelve patients in early stages of PD and 14 age-matched healthy subjects were enrolled in this study. Inertial sensors were attached on shanks and sternum. Measurement protocol included walking on a straight pathway, turning 180° and returning back. Subjects were measured 4 times, once every 6 months during an 18 months period. At the baseline, 9 subjects from each group repeated the test twice to assess test-retest reliability. Patients with mild PD had a very low Postural Instability Gait Difficulty (PIGD subscore of UPDRS III) score (average 0.67, min 0, max 3). The analysis showed that the patients had a significantly longer turning duration (2.18±0.43 vs. 1.79±0.27 seconds, p<0.02) and longer delay in their last step before initiating a turn (0.56±0.04 vs. 0.52±0.04 seconds, p<0.03). Estimated turning duration and other metrics had a high test-retest reliability (ρ>0.85). Turning duration also showed a significant Group∗Time interaction (p<0.03) during the longitudinal study highlighting early signs of the progression of the disease.","1558-4615","978-1-4244-3296-7","10.1109/IEMBS.2009.5333970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5333970","","Parkinson's disease;Turning;Testing;Wearable sensors;Sensor systems;Algorithm design and analysis;Sternum;Protocols;Legged locomotion;Delay","Acceleration;Actigraphy;Female;Gait Disorders, Neurologic;Humans;Male;Monitoring, Ambulatory;Movement;Parkinson Disease;Reproducibility of Results;Sensitivity and Specificity","33","","19","IEEE","13 Nov 2009","","","IEEE","IEEE Conferences"
"Stabilometric Analysis of Parkinson's Disease Patients","F. V. Gimenez; W. L. Ripka; M. Maldaner; A. M. W. Stadnik","Graduate Program in Biomedical Engineering, Universidade Tecnológica Federal do Paraná, Brazil; Graduate Program in Biomedical Engineering, Universidade Tecnológica Federal do Paraná, Brazil; Undergraduate Program in Mechanical Engineering, Universidade Tecnológica Federal do Paraná, Curitiba, Brazil; Graduate Program in Biomedical Engineering, Universidade Tecnológica Federal do Paraná, Brazil",2021 43rd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"9 Dec 2021","2021","","","1341","1344","Parkinson's disease (PD) is considered a movement disease; it is a progressive and degenerative neurological disorder, causing disabling motor dysfunctions. Investigate the body instability of PD patients through the stabilometry test is the aim of this study. A sample of 40 participants with PD were staged between the stages of the disease using Hoehn and Yahr Modified Scale 1.5 to 3.0 in static posture with eyes open and closed to assess stabilometry in the distance from the center of pressure (CoP), as well as anteroposterior (AP) and mediolateral axis (ML). There were found no differences in the body oscillation variables on the AP and ML axis. There was a difference in CoP displacement and oscillation speed between stage 1.5 to 3.0. It was concluded that participants with PD in stage 3.0 had greater distances from the CoP and greater speed of body sway, and that these instabilities become more evident with the progression of the disease.","2694-0604","978-1-7281-1179-7","10.1109/EMBC46164.2021.9629598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9629598","","Training;Neurological diseases;Protocols;Parkinson's disease;Evolution (biology);Interference;Oscillators","Humans;Parkinson Disease;Postural Balance;Posture","7","","18","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"Current amplitude-dependent modulation of rotational behavior with GPi stimulation in the rodent model of Parkinson's Disease","S. R. Summerson; C. T. Kemere; B. Aazhang","Department of Electrical and Computer Engineering, Rice University, Houston, TX, USA; Rice University, Houston, TX, US; Department of Electrical and Computer Engineering, Rice University, Houston, TX, USA",2013 35th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"26 Sep 2013","2013","","","783","786","The globus pallidus interna (GPi) is the main output nucleus of the basal ganglia, the neural circuit involved in motor and cognitive performance which is impacted by Parkinson's Disease (PD). Although deep brain stimulation (DBS) of the GPi is an effective treatment for the motor symptoms of PD in humans, the link between the stimulation signal space and the therapeutic benefits of DBS is not well understood. The rodent model of PD is useful for characterization of ameliorative DBS, though prior work focuses on the rodent model for DBS of the subthalamic nucleus (STN). This work investigates GPi-DBS in the rat model of PD under the framework of an amphetamine-induced rotational behavior. This work elucidates the relationship between stimulation current intensity and the motor effects of the dopaminergic lesion. Our results show that rotational behavior is modulated by the current intensity and validates GPi-DBS as a beneficial treatment of PD.","1558-4615","978-1-4577-0216-7","10.1109/EMBC.2013.6609617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6609617","","Rats;Lesions;Rodents;Brain stimulation;Brain modeling;Parkinson's disease;Satellite broadcasting","Amphetamine;Animals;Basal Ganglia;Behavior, Animal;Deep Brain Stimulation;Disease Models, Animal;Electricity;Globus Pallidus;Humans;Male;Parkinson Disease;Rats, Long-Evans;Rotation;Subthalamic Nucleus;Tyrosine 3-Monooxygenase","1","","21","IEEE","26 Sep 2013","","","IEEE","IEEE Conferences"
"High accuracy discrimination of Parkinson's disease participants from healthy controls using smartphones","S. Arora; V. Venkataraman; S. Donohue; K. M. Biglan; E. R. Dorsey; M. A. Little","Nonlinearity and Complexity Research Group, Aston University, Birmingham, United Kingdom; Duke University, School of Medicine, Durham, NC, United States; Johns Hopkins University, Baltimore, MD, United States; Department of Neurology, University of Rochester Medical Center, Rochester, NY, United States; Center for Human Experimental Therapeutics, University of Rochester Medical Center, Rochester, NY, United States; Nonlinearity and Complexity Research Group, Aston University, Birmingham, United Kingdom","2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","14 Jul 2014","2014","","","3641","3644","The aim of this study is to accurately distinguish Parkinson's disease (PD) participants from healthy controls using self-administered tests of gait and postural sway. Using consumer-grade smartphones with in-built accelerometers, we objectively measure and quantify key movement severity symptoms of Parkinson's disease. Specifically, we record tri-axial accelerations, and extract a range of different features based on the time and frequency-domain properties of the acceleration time series. The features quantify key characteristics of the acceleration time series, and enhance the underlying differences in the gait and postural sway accelerations between PD participants and controls. Using a random forest classifier, we demonstrate an average sensitivity of 98.5% and average specificity of 97.5% in discriminating PD participants from controls.","2379-190X","978-1-4799-2893-4","10.1109/ICASSP.2014.6854280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6854280","Gait;Postural sway;Smartphones;Parkinson's disease;Random forest;Tri-axial acceleration","Feature extraction;Parkinson's disease;Acceleration;Smart phones;Accuracy;Time series analysis;Educational institutions","","53","","18","IEEE","14 Jul 2014","","","IEEE","IEEE Conferences"
"Machine Learning Methods for Predicting Parkinson's Disease Progression","Y. Teletska; V. Trofymenko; O. Vietrov; A. Baiev","Vasyl' Stus Donetsk National University, Vinnytsia, Ukraine; Vasyl' Stus Donetsk National University, Vinnytsia, Ukraine; Vasyl' Stus Donetsk National University, Vinnytsia, Ukraine; Vasyl' Stus Donetsk National University, Vinnytsia, Ukraine",2023 IEEE 13th International Conference on Electronics and Information Technologies (ELIT),"10 Nov 2023","2023","","","6","10","The article presents the developed machine learning model for the diagnosis and prognosis of a neurological disorder - Parkinson's disease. The choice of the algorithm used to create the model is justified. By employing machine learning methods, particularly Support Vector Machines and k-Nearest Neighbors algorithms, high accuracy and reliability were achieved in predicting disease class labels. The analysis of relationships between clinical, genetic, and biomarker features demonstrated that these characteristics significantly influence the development of Parkinson's disease.","","979-8-3503-8309-6","10.1109/ELIT61488.2023.10310787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10310787","machine learning;prediction of disease progression;Parkinson's disease","Support vector machines;Machine learning algorithms;Parkinson's disease;Biological system modeling;Machine learning;Prediction algorithms;Genetics","","4","","18","IEEE","10 Nov 2023","","","IEEE","IEEE Conferences"
"Parameter-optimized non-invasive speech test for Parkinson's disease Severity Assessment","P. Deepa; R. Khilar","Dept. of CSE, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India; Institute of IT, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India",2023 Eighth International Conference on Science Technology Engineering and Mathematics (ICONSTEM),"7 Jun 2023","2023","","","1","7","Parkinson's disease (PD) has a significant impact on people's lives following Alzheimer's, the most common neurological condition. It causes some or all loss of the ability to move, speak, behave, think, and perform other essential tasks. Monitoring the patient's condition on a frequent basis is one of the essential elements of a successful treatment. In order to track the evolution of a condition, physiological analysis results are translated to a metric, the Universal Parkinson's Disease Rating Scale (UPDRS). It is a scoring system that measures the existence and severity of the symptoms. It ranges from 0-176 for patients who are not receiving treatment, with 0 denoting a healthy condition and 176 denoting entire disability. It is divided into three categories: motor activities, everyday living activities, and thought, behavior, and mood. The motor UPDRS measures the functions including speech, facial expression, stiffness, and tremor on a scale of 0 to 108, with 0 signifying normal status and 108 denoting significant movement disorders. Speech spans from 0 to 8, where 8 indicates incoherent speech. Nowadays, in health care environments, noninvasive tele-monitoring is a growing alternative that may allow for reliable, affordable disease screening and relieving the strain of frequent, clinic visits. As a result, the burden on the costs is reduced, and the clinical evaluation of the subject's condition is evaluated more accurately. The information acquired from the patients can be utilized to accurately anticipate how severe a patient's PD symptoms will be. The proposed study uses a variety of models such as linear regression, decision tree, random forest, gradient boost and xgboost with parameter optimization for maximizing the prediction accuracy. The random forest model has the highest R2 value and the lowest RMSE.We also investigate the relationship between the two dependent target variables, total UPDRS and motor UPDRS. The two dependent target variables were found to have a 0.947 correlation coefficient. Therefore, any of the two target variables is enough and be used to train a model.","","979-8-3503-4779-1","10.1109/ICONSTEM56934.2023.10142432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10142432","Parkinson’s disease;UPDRS;Feature Selection;Hyper Parameter Optimization","Parkinson's disease;Tracking;Mood;Predictive models;Reliability;Task analysis;Random forests","","2","","8","IEEE","7 Jun 2023","","","IEEE","IEEE Conferences"
"Objective Assessment of Rigidity in Parkinson's Disease using a Wearable Device","C. M. Alves; L. C. Mendes; A. M. Cabral; Y. Morère; E. L. M. Naves; A. de Oliveira Andrade","Faculty of Electrical Engineering, Federal University of Uberlândia, Uberlândia, Brazil; Faculty of Electrical Engineering, Federal University of Uberlândia, Uberlândia, Brazil; Faculty of Electrical Engineering, Federal University of Uberlândia, Uberlândia, Brazil; LCOMS Lab, Université de Lorraine, Metz, France; Faculty of Electrical Engineering, Federal University of Uberlândia, Uberlândia, Brazil; Faculty of Electrical Engineering, Federal University of Uberlândia, Uberlândia, Brazil","2024 31st IEEE International Conference on Electronics, Circuits and Systems (ICECS)","28 Jan 2025","2024","","","1","4","Rigidity is a key motor symptom of Parkinson's disease (PD). Clinical evaluation typically involves tools like the Movement Disorder Society-Unified Parkinson's Disease Rating Scale (MDS-UPDRS), but such assessments have drawbacks, including their subjective nature and dependence on the expertise of the examiner. To address this, the study aimed to objectively measure rigidity using RehaBEElitation, a bee-themed serious game. This game was managed by a wearable device that features inertial and resistive light sensors The device was built using the Esp8266 microcontroller, which combines an accelerometer, gyroscope, and magnetometer, each with three axes capable of sensing hand orientation. Resistive light sensors detect the opening and closing of the hands and fingers. The device is lightweight, comfortable to use, prioritises hygiene, and is ergonomically designed. Data were collected from 5 healthy male participants and 5 PD subjects in the “on” and “off” states of medication, paired by age and gender. The participants played Phase 4 of the game for 5 minutes, or until they had completed all of the targets. The highest value of Power Spectral Density (PSD) was determined and associated with the MDS-UPDRS scale. Statistical tests were used to determine differences between groups (PD “off” vs. PD “on” vs. healthy). For all sensors and axes, the PD “off” group had the smallest power amplitude at the PSD-measured frequencies, followed by the PD “on” group and then the healthy group. On most axes, there were significant correlations between the MDS-UPDRS scores and the sensors. According to the findings, people with PD had larger impairments in muscle activity and coordination than the healthy group, indicating more rigidity.","2995-0589","979-8-3503-7720-0","10.1109/ICECS61496.2024.10848823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10848823","Parkinson's disease;rigidity;objective evaluation;wearable device","Support vector machines;Hands;Parkinson's disease;Magnetic sensors;Games;Sensor phenomena and characterization;Sensors;Rigidity;Wearable devices;Wearable sensors","","","","17","IEEE","28 Jan 2025","","","IEEE","IEEE Conferences"
