"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"What Engineering Technology Could Do for Quality of Life in Parkinson's Disease: A Review of Current Needs and Opportunities","J. A. Stamford; P. N. Schmidt; K. E. Friedl","Parkinson's Movement, The Cure Parkinson's Trust, London, U.K.; National Parkinson's Foundation, Miami, FL, USA; AIMBE",IEEE Journal of Biomedical and Health Informatics,"3 Nov 2015","2015","19","6","1862","1872","Parkinson's disease (PD) involves well-known motor symptoms such as tremor, rigidity, bradykinesia, and altered gait, but there are also nonlocomotory motor symptoms (e.g., changes in handwriting and speech) and even nonmotor symptoms (e.g., disrupted sleep, depression) that can be measured, monitored, and possibly better managed through activity-based monitoring technologies. This will enhance quality of life (QoL) in PD through improved self-monitoring and also provide information that could be shared with a healthcare provider to help better manage treatment. Until recently, nonmotor symptoms (“soft signs”) had been generally overlooked in clinical management, yet these are of primary importance to patients and their QoL. Day-to-day variability of the condition, the high variability in symptoms between patients, and the isolated snapshots of a patient in periodic clinic visits make better monitoring essential to the proper management of PD. Continuously monitored patterns of activity, social interactions, and daily activities could provide a rich source of information on status changes, guiding self-correction and clinical management. The same tools can be useful in earlier detection of PD and will improve clinical studies. Remote medical communications in the form of telemedicine, sophisticated tracking of medication use, and assistive technologies that directly compensate for disease-related challenges are examples of other near-term technology solutions to PD problems. Ultimately, a sensor technology is not good if it is not used. The Parkinson's community is a sophisticated early adopter of useful technologies and a group for which engineers can provide near-term gratifying benefits.","2168-2208","","10.1109/JBHI.2015.2464354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7177045","review article;activity;nonmotor symptoms;cognition;depression;sleep quality;exercise;patient perspective;Activity;cognition;depression;exercise;nonmotor symptoms;patient perspective;review article;sleep quality","Cognition;Sleep;Biomedical monitoring;Parkinson's disease;Mood","Biomedical Engineering;Depression;Exercise;Humans;Parkinson Disease;Quality of Life;Sleep","69","","112","IEEE","4 Aug 2015","","","IEEE","IEEE Journals"
"Impact of Surgical History on Parkinson's Disease Progression","V. Majhi; S. Paul; G. Saha","Department of Biomedical Engineering, North-Eastern Hill University, Shillong, India; Department of Biomedical Engineering, North-Eastern Hill University, Shillong, India; Department of Information Technology, North-Eastern Hill University, Shillong, India",2022 IEEE Delhi Section Conference (DELCON),"20 Apr 2022","2022","","","1","5","The records of surgical history are seen in approximately 89.74% closer to records of health records of patients with Parkinson's disease. However, compared to the control group, this ratio does not show very significant differences. However, one of the straightforward ideas we can get from this ratio is that for every 100 PD patients, 89 PD patients are undergoing at least one surgery in their lifetime. Therefore, it is essential to find the relationship between surgical history and the occurrence of PD. In this study, 12 surgical history-related questions were asked, classified into a PD group and a control group, and tested for gender (Male and Female). Significant participation in the surgical history of PD is seen, and in most cases, cranial or brain surgery has an 81% to 85% chance of developing PD.","","978-1-6654-5883-2","10.1109/DELCON54057.2022.9753658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9753658","Parkinson's disease (PD);Surgical History;Statistical Analysis;Cranial Surgery","Parkinson's disease;IEEE Sections;Conferences;Deep brain stimulation;Surgery;Aneurysm;History","","","","12","IEEE","20 Apr 2022","","","IEEE","IEEE Conferences"
"Capsule Networks with a Self-Attention Mechanism for Classification of Parkinson's Disase from Tremor","R. Ban","School of Information Engineering, Guangdong University of Technology, Guangzhou, China",2025 5th International Conference on Consumer Electronics and Computer Engineering (ICCECE),"15 May 2025","2025","","","86","92","The traditional diagnosis of Parkinson's disease (PD)primarily relies on the Unified Parkinson's Disease Rating Scale and the clinical experience of physicians, leading to significant subjectivity in diagnosis. To address this issue, we employ sensor systems to collect tremor parameters from PD patients and analyzed these collected data using traditional machine learning algorithms, providing an objective and quantitative diagnosis for PD. To obtain more comprehensive features, this study adopts the PKG wearable device to extract 12 tremor features from 100 PD patients, along with recording 9 scale-based features and 3 demographic characteristics. Furthermore, to overcome the issues of low accuracy and poor generalization ability of traditional machine learning methods, we propose a capsule network integrated with a self-attention mechanism (SA-CapsNet) for classifying and predicting early stage and moderate to advanced stage stage PD patients. We also utilize the Synthetic Minority Over-sampling Technique (SMOTE) to improve the model's ability to generalize. Lastly, The Shapley Additive exPlanations (SHAP) model is introduced to improve the interpretability of the predictive model, and feature analysis is conducted to identify the main factors influencing classification and prediction. Experimental results demonstrate that the SA-CapsNet method for PD can achieve an accuracy of 92.31%, precision of 82.19%, recall of 91.23%, specificity of 80.00%, and an F1 score of 85.25%. Therefore, the proposed SACapsNet method not only exhibits good generalization ability for small sample sizes and imbalanced class data but also effectively assists physicians in staging the severity of PD.","","979-8-3315-3311-3","10.1109/ICCECE65250.2025.10984872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10984872","Parkinson's Disease (PD);Wearable Sensor Devices;Rating Scale;Self-Attention Mechanism;Capsule Network","Support vector machines;Accuracy;Parkinson's disease;Medical services;Predictive models;Feature extraction;Sensor systems;Data mining;Wearable devices;Wearable sensors","","","","16","IEEE","15 May 2025","","","IEEE","IEEE Conferences"
"Validity and Responsiveness of At-Home Touch Screen Assessments in Advanced Parkinson's Disease","M. Memedi; D. Nyholm; A. Johansson; S. Pålhagen; T. Willows; H. Widner; J. Linder; J. Westin","School of Technology and Business Studies, Computer Engineering, Dalarna University, Falun, Sweden; Department of Neuroscience, Neurology, Uppsala University, Uppsala, Sweden; Department of Clinical Neuroscience, Neurology, Karolinska Institutet, Stockholm, Sweden; Department of Neurology, Karolinska University Hospital, Stockholm, Sweden; Department of Neurology, Karolinska University Hospital, Stockholm, Sweden; Department of Neurology, Skåne University Hospital, Lund, Sweden; Department of Pharmacology and Clinical Neuroscience, Umeå University, Umeå, Sweden; School of Technology and Business Studies, Computer Engineering, Dalarna University, Falun, Sweden",IEEE Journal of Biomedical and Health Informatics,"20 May 2017","2015","19","6","1829","1834","The aim of this study was to investigate if a telemetry test battery can be used to measure effects of Parkinson's disease (PD) treatment intervention and disease progression in patients with fluctuations. Sixty-five patients diagnosed with advanced PD were recruited in an open longitudinal 36-month study; 35 treated with levodopa-carbidopa intestinal gel (LCIG) and 30 were candidates for switching from oral PD treatment to LCIG. They utilized a test battery, consisting of self-assessments of symptoms and fine motor tests (tapping and spiral drawings), four times per day in their homes during week-long test periods. The repeated measurements were summarized into an overall test score (OTS) to represent the global condition of the patient during a test period. Clinical assessments included ratings on unified PD rating scale (UPDRS) and 39-item PD questionnaire (PDQ-39) scales. In LCIG-naïve patients, the mean OTS compared to baseline was significantly improved from the first test period on LCIG treatment until month 24. In LCIG-nonnaïve patients, there were no significant changes in the mean OTS until month 36. The OTS correlated adequately with total UPDRS (rho = 0.59) and total PDQ-39 (0.59). Responsiveness measured as effect size was 0.696 and 0.536 for OTS and UPDRS, respectively. The trends of the test scores were similar to the trends of clinical rating scores but the dropout rate was high. Correlations between OTS and clinical rating scales were adequate indicating that the test battery contains important elements of the information of well-established scales. The responsiveness and reproducibility were better for OTS than for total UPDRS.","2168-2208","","10.1109/JBHI.2015.2468088","Swedish Knowledge Foundation; Abbot Product Operations AG, Allschwil, Switzerland; Nordforce Technology AB, Stockholm, Sweden; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7194750","Home assessment;Levodopa infusion;Parkinson’s disease;Remote monitoring;Telemedicine;Home assessment;levodopa infusion;Parkinson's disease (PD);remote monitoring;telemedicine","Parkinson's disease;Remote monitoring;Fluctuations;Telemedicine;Biomedical measurement","Aged;Disease Progression;Female;Humans;Internet;Levodopa;Male;Middle Aged;Parkinson Disease;Telemedicine;Telemetry;User-Computer Interface","13","","28","OAPA","13 Aug 2015","","","IEEE","IEEE Journals"
"Wearable Device for Proactive Diagnosis and Monitoring Daily Activities in Parkinson's Disease Patients","U. S. Devi; M. Bharanidivya; S. Dhanalakshmi","Department of Electronics and Communication Engineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur, Chennai, India; Department of Electronics and Communication Engineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur, Chennai, India; Department of Electronics and Communication Engineering, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur, Chennai, India",2024 IEEE 21st India Council International Conference (INDICON),"21 Apr 2025","2024","","","1","5","Parkinson's disease is a neurodegenerative condition characterized by the progressive degeneration of neurons that are responsible for the production of dopamine in the brain. This degeneration results in a diverse array of motor symptoms, such as tremors, stiffness, and delayed movement. Understanding gait dynamics and spotting the early symptoms of motor diseases require continuous joint movement monitoring. In this work, a wearable device that uses two MPU6050 inertial sensors placed on the femur and tibia to measure knee joint angles in healthy people is demonstrated. By recording data on angle shifts in real time, the device precisely measures the motion of the knee joint. The methodology demonstrated continuous monitoring throughout daily activities and included data collection and device calibration. As a foundation for typical knee joint movement, the results lay the basis for further comparative research targeted at identifying early motor signs in Parkinson's disease. Potential implications for clinical applications are demonstrated by this wearable device, which allows for continuous, non-invasive monitoring to support proactive health evaluations and customized treatment.","2325-9418","979-8-3503-9128-2","10.1109/INDICON63790.2024.10958529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10958529","Biomedical Signal Processing;Parkinson;wearable sensor;IMU;gait analysis","Knee;Parkinson's disease;Biomedical measurement;Motors;Time measurement;Stability analysis;Wearable devices;Monitoring;Gait recognition;Wearable sensors","","","","12","IEEE","21 Apr 2025","","","IEEE","IEEE Conferences"
"Speech Based Early Detection of Parkinson's Disease","J. Rajeshpushpa; N. Radha; L. J. Mary","Department of Computer Science and Engineering, Jerusalem College of Engineering, Chennai; Department of IT, Sri Sivasubramaniya Nadar College of Engineering, Chennai; Department of IT, Sri Sivasubramaniya Nadar College of Engineering, Chennai",2025 International Conference on Innovative Trends in Information Technology (ICITIIT),"27 Jun 2025","2025","","","1","6","The paper presents a comprehensive review of the current methodologies for early-stage Parkinson's Disease (PD) identification, categorizing them into clinical assessments, neuroimaging techniques, and machine learning-based approaches. Clinical assessments, while simple and cost-effective, often detect PD only after significant neurodegeneration. Neuroimaging techniques like MRI, PET, and SPECT provide insights into brain abnormalities but are expensive and require specialist interpretation. Machine learning approaches, including algorithms like SVM, DNN, and random forests, show promise in detecting subtle changes indicative of PD onset, especially when combined with wearable technologies. These methods face challenges such as overfitting, generalization, and interpretability. The paper compares the methods based on accuracy, cost, and practicality, aiming to guide future research and development in PD early detection. Here These features are analyzed using the XGBoost machine learning algorithm to classify the input and detect early signs of Parkinson's. The system provides immediate feedback via an LCD screen connected to an Arduino microcontroller, offering real-time results.","","979-8-3315-3638-1","10.1109/ICITIIT64777.2025.11040662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11040662","SVM;Neural Networks;Parkinson's Disease (PD);ML Algorithm","Neuroimaging;Support vector machines;Machine learning algorithms;Accuracy;Parkinson's disease;Brain modeling;Data models;Real-time systems;Biomedical monitoring;Wearable sensors","","","","17","IEEE","27 Jun 2025","","","IEEE","IEEE Conferences"
"Fall Detection, Gait and Tremor Analysis Using Inertial Measurement Unit for Parkinson’s Disease Patients","M. U. Anusha; K. U. Rani","Dept. of Electronics and Instrumentation, Sri Jayachamarajendra College of Engineering, JSS Science and Technology University, Mysuru, India; Dept. of Electronics and Instrumentation, Sri Jayachamarajendra College of Engineering, JSS Science and Technology University, Mysuru, India","2024 IEEE 6th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)","11 Feb 2025","2024","","","272","277","Recent advancements in wearable technology, particularly through Inertial Measurement Units (IMUs), have significantly impacted the management of Parkinson’s disease. IMUs, incorporating accelerometers, gyroscopes, and often magnetometers, provide crucial data for analyzing gait and tremors. Tremor analysis is essential for Parkinson’s patients, as wearable IMUs measure tremor frequency, amplitude, and patterns, providing insights into the severity and progression of the disease, thereby aiding personalized treatment and monitoring intervention effectiveness. Gait analysis using IMUs examines walking patterns to provide detailed insights into weight distribution, stride length, cadence, balance, stability, and force distribution. These parameters help diagnose issues related to balance, strength, coordination, and asymmetries, which are common in Parkinson’s patients. This analysis facilitates treatment planning and rehabilitation, ultimately enhancing the quality of life for individuals with Parkinson’s disease.","","979-8-3315-0579-0","10.1109/ICCCMLA63077.2024.10871837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871837","Inertial Measurement Units (IMUs);Tremors;Parkinson’s disease (PD)","Technological innovation;Measurement units;Parkinson's disease;Inertial navigation;Stability analysis;Sensor systems;Frequency measurement;Biomedical monitoring;Monitoring;Gait recognition","","","","16","IEEE","11 Feb 2025","","","IEEE","IEEE Conferences"
"Pull test estimation in Parkinson's disease patients using wearable sensor technology","C. F. Pasluosta; J. Barth; H. Gassner; J. Klucken; B. M. Eskofier","Department of Molecular Neurology, University Hospital Erlangen, Erlangen, Germany; ASTRUM IT GmbH, Erlangen, Germany; Department of Molecular Neurology, University Hospital Erlangen, Erlangen, Germany; Department of Molecular Neurology, University Hospital Erlangen, Erlangen, Germany; Department of Computer Science, Friedrich Alexander University Erlangen-Nürnberg (FAU), Erlangen, Germany",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","3109","3112","Postural instability is one of the main motor impairment of Parkinson's disease (PD). The Pull Test is the most common clinical examination to assess postural instability in PD. However, the subjectivity and low discriminative power of this test presents as a major drawback. In this paper we propose a novel methodology to estimate the Pull Test scores from patients with PD. We capture the relationship between the Pull Test outcomes and patients' foot motion patterns, using wearable sensors mounted on their shoes. 139 idiopathic Parkinson's disease patients performed four motor function tests, including walking and repetitive foot motions, while acceleration and orientation data was recorded. A total of 684 features were extracted from the acceleration and orientation signals. Feature selection and classification algorithms were utilized to estimate the Pull Test score for each participant. Further, we estimate which motor function test would better predict the Pull Test score, depending on the patient's phenotype (i.e. bradykinetic, tremor-dominant or equivalent). When combining all phenotypes and all tests, the mean of the classification probability distribution achieved was 0.75 (CI: [0.69 – 0.82]). Foot circling was the best predictive test for the equivalent patients (mean = 0.79, CI: [0.69 – 0.87]) and the bradykinetic patients (mean: 0.75, CI: [0.64 – 0.85]), while 2×10 m. walk with stop-and-go proved superior for the tremor-dominant patients (mean: 0.75, CI: [0.64 – 0.85]). Overall, these results suggest that inertial data from patient's foot motion can be used to estimate postural instability in PD patients.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7319050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7319050","","Parkinson's disease;Feature extraction;Foot;Chlorine;Frequency measurement;Accuracy;Acceleration","Algorithms;Databases as Topic;Female;Humans;Male;Middle Aged;Parkinson Disease;Physiology;Probability","15","","18","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Daily Monitoring of Speech Impairment for Early Parkinson's Disease Detection","A. J. M. K. Salman; G. Stamatescu","Computers and Information Technology, University Politehnica of Bucharest, Bucharest, Romania; Computers and Information Technology, University Politehnica of Bucharest, Bucharest, Romania",2023 IEEE 12th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications (IDAACS),"21 Dec 2023","2023","1","","1049","1053","Chronic neurological diseases progress over time, and among these illnesses, Parkinson's Disease (PD) is the most prevalent. PD causes a major issue affecting people's daily activities. It can be diagnosed and treated by clinical care. Early identification and monitoring of people with Parkinson's are necessary to assess the level of health clinic interference and prevent the disease's symptoms from worsening over time. Assessing the changes in the patient's voice, such as progressive stuttering, is essential for a timely PD diagnosis. This paper investigates how the changes in a person's voice are used to detect PD. The work proposes a deep learning-based end-to-end model. The proposed architecture selects 61 features from integrating two different public datasets of PD. It computes measures from a person's voice including 22 measures and simple features of 39 MFCC. The results were achieved from the use of an existing dataset of 195 samples for 31 people after integrating with 39 MFCC from another public dataset with 97% accuracy using the CNN-LSTM architecture.","2770-4254","979-8-3503-5805-6","10.1109/IDAACS58523.2023.10348855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10348855","Parkinson's disease detection;deep learning;Remote Monitoring;classification;voice features","Neurological diseases;Parkinson's disease;Medical treatment;Computer architecture;Feature extraction;Electronic healthcare;Reliability","","4","","22","IEEE","21 Dec 2023","","","IEEE","IEEE Conferences"
"Parkinson's Disease Classification from Scanned Images of Spiral Drawings","A. Wachiracharoenwong; P. Sri-iesaranusorn; D. Surangsrirat; P. Leelaprute; P. Panyakaew; R. Bhidayasiri","Department of Computer Engineering, Faculty of Engineering, Kasetsart University, Bangkok, Thailand; National Science and Technology Development Agency, Assistive Technology and Medical Devices Research Center, Pathum Thani, Thailand; National Science and Technology Development Agency, Assistive Technology and Medical Devices Research Center, Pathum Thani, Thailand; Department of Computer Engineering, Faculty of Engineering, Kasetsart University, Bangkok, Thailand; Chulalongkorn Centre of Excellence for Parkinson's Disease & Related Disorders, Thai Red Cross Society, Chulalongkorn University and King Chulalongkorn Memorial Hospital, Bangkok, Thailand; Chulalongkorn Centre of Excellence for Parkinson's Disease & Related Disorders, Thai Red Cross Society, Chulalongkorn University and King Chulalongkorn Memorial Hospital, Bangkok, Thailand","2024 IEEE First International Conference on Artificial Intelligence for Medicine, Health and Care (AIMHC)","23 Apr 2024","2024","","","185","186","Early detection of Parkinson's disease is crucial to minimize its impact on patients. Tremor is a prevalent symptom, yet traditional diagnostic methods require physical examinations. These can pose challenges for elderly patients, particularly as the disease progresses. To address this issue, we proposed a method that analyzes Archimedean spiral drawings from a scanned image. It enables users to perform screening tests at home without the need for any special equipment, making it accessible and user-friendly for people of all ages, especially seniors. We conducted experiments on 88 individuals, including 35 healthy control participants and 53 PD patients. To achieve high accuracy, we applied data augmentation techniques to the training data and tested multiple pre-trained convolutional neural network models. Our results indicate that InceptionV3achieved a respectable performance with 82% accuracy and an F1 score of 0.81 ± 0.02. Our proposed method offers a cost-effective and convenient alternative for early PD detection and screening. It enables at-home patient screening without specialized equipment or visiting a medical facility. This is especially beneficial for individuals in rural or remote areas who may have limited access to medical facilities.","","979-8-3503-7198-7","10.1109/AIMHC59811.2024.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10504313","spiral drawing;convolution neural network;machine learning;Parkinson's disease","Spirals;Parkinson's disease;Training data;Data augmentation;Data models;Convolutional neural networks;Older adults;Artificial intelligence;Medical diagnostic imaging","","2","","4","IEEE","23 Apr 2024","","","IEEE","IEEE Conferences"
"Parkinson's Disease Progression Prediction Using Transformer-based Time-Series Models and Explainable AI (XAI)","S. Perumal; K. Duraisamy; G. PV; S. Rajesh","Faculty of Science and Technology, Universiti Sains Islam Malaysia, Malaysia; Dept of Computer Science and Engineering, Jeppiaar Institute of Technology, Chennai, Tamilnadu, India; Dept. of Computational Intelligence, School of Computing, SRM Institute of Science and Technology, Chennai, India; Dept of Computer Science and Engineering, Jeppiaar Institute of Technology, Chennai, Tamilnadu, India",2025 International Conference on Sensors and Related Networks (SENNET) Special Focus on Digital Healthcare(64220),"29 Aug 2025","2025","","","1","6","This study investigates the application of an Optimized Explainable AI Framework (OEAIF-PD) for the detection and progression monitoring of Parkinson's Disease (PD). The framework uses Machine Learning (ML) to simulate the real-world health care scenarios and forecast the clinical progression considering the Unified Parkinson's Disease Rating Scale (UPDRS) scores of patients, their medication state and synthetic observation data. Besides, feature engineering alongside sliding window helps in handling issues in time-series data that needs preprocessing. In the OEAIF-PD framework, the interpretable model is based on SHapley Additive exPlanations (SHAP) to improve the model’s outcome for confidence by clinicians. In evaluation, the current model, the OEAIF-PD is found to deliver better prediction accuracy that enhances from traditional models through demonstrating lower Mean Absolute Error (MAE) and Root Mean Square Error (RMSE) than the current models. The framework’s stability is confirmed with the residual analysis, and SHAP results reveal major feature importance as the interpretation is improved. The findings in this work illustrate the ability of OEAIF-PD to enhance diagnosis, track PD progression, and confirming Parkinson’s disease, while overcoming the drawbacks of traditional approaches. This approach is best suited to healthcare uses and could easily be replicated in other areas of medicine, presenting a solution that is easily scalable and fully transparent.","","979-8-3315-9746-7","10.1109/SENNET64220.2025.11136094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11136094","Optimized Explainable AI Framework (OEAIF-PD);Parkinson's Disease Progression Monitoring;Unified Parkinson's Disease Rating Scale (UPDRS);SHapley Additive exPlanations (SHAP);Predictive Accuracy and Transparency in Healthcare","Accuracy;Additives;Explainable AI;Parkinson's disease;Medical services;Predictive models;Transformers;Monitoring;Medical diagnostic imaging;Context modeling","","","","24","IEEE","29 Aug 2025","","","IEEE","IEEE Conferences"
"Studies on the Visual Neural Information Flow Alterations in Parkinson's disease with visual hallucinations","L. Qu; C. Liu; K. Yin; W. Liu","Link Sense Laboratory, Nanjing Research Institute of Electronic Technology, Nanjing, China; Link Sense Laboratory, Nanjing Research Institute of Electronic Technology, Nanjing, China; Link Sense Laboratory, Nanjing Research Institute of Electronic Technology, Nanjing, China; Department of Geriatrics, Affiliated Brain Hospital of Nanjing Medical University, Nanjing, China",2022 IEEE 10th Joint International Information Technology and Artificial Intelligence Conference (ITAIC),"3 Aug 2022","2022","10","","1890","1895","Visual hallucinations are a common non-motor symptom in Parkinson's disease (PD) patients, and the mechanism of their occurrence is still unclear. Damage of visual neural pathway is one of the main explanations for Parkinson's hallucination which will cause changes in the Visual Neural Information Flow, resulting in patients processing visual information differently than healthy people. This study aimed at investigating the abnormalities of bottom-up and top-down visual information flow in patients with PD. Eight patients with PD with hallucinations and eight healthy controls were selected. EEG data in the resting state were collected and analyzed for abnormalities in visual information flow in combination with spectral and brain network analysis. Compared with healthy controls, EEG data from PD patients showed enhanced activity in theta ($\theta$) and alpha ($\alpha$) bands associated with top-down information flow and reduced activity in gamma ($\gamma$) band associated with bottom-up information flow, generating the accumulation and dissemination of disorderly information flow. The imbalance of visual information flow may be one of the main causes of visual hallucinations in PD patients.","2693-2865","978-1-6654-2207-9","10.1109/ITAIC54216.2022.9836772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9836772","Visual hallucinations;Parkinson's disease;Visual Neural Information Flow;EEG","Visualization;Parkinson's disease;Conferences;Neural pathways;Network analyzers;Electroencephalography;Information technology","","","","9","IEEE","3 Aug 2022","","","IEEE","IEEE Conferences"
"A Hybrid CNN-RF Model for the Detection and Classification of Parkinson's Disease: Integrating Neuroimaging and Clinical Features","S. Mehta; D. Kundra","Centre for Research Impact & Outcome, Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, Punjab, India; Chitkara Centre for Research and Development, Chitkara University, Himachal Pradesh, India",2024 IEEE International Conference on Intelligent Signal Processing and Effective Communication Technologies (INSPECT),"27 Feb 2025","2024","","","1","5","Proper identification and differentiation of PD at a primary stage can help improve the management and enhance the general status of the patients. In this work, we present a new approach that combines the assessment of CNN deep learning models and RF in diagnosing PD based on neuroimages and clinical information. CNN provides feature extraction capability, while RF provides classification capacity, and the model combines these two characteristics, leading to high diagnostic performance. The proposed approach is then evaluated on an available real dataset, which includes MRI images and other clinical features like motor UPDRS scores, cognitive test results, age, and gender, and the experimental outcomes are reported. Based on the authors' experimental findings, the hybrid CNN-RF model produced the highest accuracy of 93 %. 7% outperforming CNN and RF standalone models with accuracies of 88. 4% and 85. The model also erected a high sensitivity of 94. 2 % and a specificity of 92. 8% provided a reliable model for differentiating PD cases and the control group. The first metric is ROC with the Area Under the Curve (AUC) of0. 96, hence adding to the confirmation of the workability of the model when discriminating between the classes. The assessments of motor UPDRS scores suggested that they were essential predictors of PD and that specific brain regions revealed by the CNN were also important indicators of PD. Although the model can achieve high accuracy, this paper has shown the limitations of relying on labelled data. Therefore, it is suggested that future work may consider utilizing semi-supervised learning.","","979-8-3503-7952-5","10.1109/INSPECT63485.2024.10896101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10896101","Parkinson's Disease;Machine Learning;Convolutional Neural Networks (CNN);Long Short-Term Memory (LSTM);Deep Learning;Neural Networks","Radio frequency;Accuracy;Parkinson's disease;Predictive models;Brain modeling;Motors;Feature extraction;Data models;Convolutional neural networks;Reliability","","","","17","IEEE","27 Feb 2025","","","IEEE","IEEE Conferences"
"Speech Insight: Parkinson's Disease Diagnosis Using Random Forest Classifier","T. S. Reddy; N. Leelavathy; B. G. Rao; P. K. Keerthi; I. K. Chandra; T. Rambabu","Dept of CSE, GODAVARI GLOBAL UNIVERSITY; Dept of CSE, GODAVARI GLOBAL UNIVERSITY; Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A); Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A); Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A); Dept of CSE, GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY (A)",2025 6th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),"20 Feb 2025","2025","","","1254","1260","Parkinson's Disease (PD) is a neurodegenerative disorder that impacts motor functions such as walking, writing, speaking, jumping, etc. It often leads to delay because it depends on clinical evaluations that are subjective. This project introduces a Machine Learning approach for the early detection of PD using voice analysis. A dataset of 40 audio samples from PD patients and 41 from healthy individuals is labeled as 0 (healthy person) and 1(diseased person). Speech features are extracted from the voice recordings using MelFrequency Cepstral Coefficients (MFCC). These extracted features are then passed into a Random Forest classifier, which is trained to predict whether the person has Parkinson's Disease or not by using the audio as an input. The model is evaluated based on accuracy and precision metrics. By taking voice as input and predicting whether the person had the disease or not, this method offers an efficient and objective tool for early diagnosis. The Random Forest classifier proves effective in handling the dataset and provides a reliable predictive model for Parkinson's Disease diagnosis. Additionally, a frequently asked questions (FAQ) feature is incorporated to assist users in understanding and managing the disease. This project seeks to contribute to the early detection of PD, ultimately reducing healthcare costs and improving patient outcomes.","","979-8-3315-2266-7","10.1109/ICMCSI64620.2025.10883452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10883452","Parkinson's Disease;Neurodegenerative Disorder;Machine Learning;Random Forest;Voice Analysis","Parkinson's disease;Writing;Predictive models;Feature extraction;Motors;Recording;Reliability;Mel frequency cepstral coefficient;Random forests;Mobile computing","","","","17","IEEE","20 Feb 2025","","","IEEE","IEEE Conferences"
