"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Contribution of different handwriting modalities to differential diagnosis of Parkinson's Disease","P. Drotár; J. Mekyska; Z. Smékal; I. Rektorová; L. Masarová; M. Faundez-Zanuy","Faculty of Electrical Engineering and Communications, Brno University of Technology, Brno, Czech Republic; Faculty of Electrical Engineering and Communications, Brno University of Technology, Brno, Czech Republic; Faculty of Electrical Engineering and Communications, Brno University of Technology, Brno, Czech Republic; First Department of Neurology, Masaryk University, Brno, Czech Republic; First Department of Neurology, Masaryk University, Brno, Czech Republic; Tecnocampus Escola Universitaria Politecnica de Mataro, Mataro, Spain",2015 IEEE International Symposium on Medical Measurements and Applications (MeMeA) Proceedings,"2 Jul 2015","2015","","","344","348","In this paper, we evaluate the contribution of different handwriting modalities to the diagnosis of Parkinson's disease. We analyse on-surface movement, in-air movement and pressure exerted on the tablet surface. Especially in-air movement and pressure-based features have been rarely taken into account in previous studies. We show that pressure and in-air movement also possess information that is relevant for the diagnosis of Parkinson's Disease (PD) from handwriting. In addition to the conventional kinematic and spatio-temporal features, we present a group of the novel features based on entropy and empirical mode decomposition of the handwriting signal. The presented results indicate that handwriting can be used as biomarker for PD providing classification performance around 89% area under the ROC curve (AUC) for PD classification.","","978-1-4799-6477-2","10.1109/MeMeA.2015.7145225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7145225","","Feature extraction;Writing;Parkinson's disease;Entropy;Acceleration;Kinematics","","35","","24","IEEE","2 Jul 2015","","","IEEE","IEEE Conferences"
"Clustering of Human Gait with Parkinson's Disease by Using Dynamic Time Warping","T. Steinmetzer; I. Bonninger; B. Priwitzer; F. Reinhardt; M. C. Reckhardt; D. Erk; C. M. Travieso","Brandenburg University of Technology Cottbus-Senftenberg, Institute of Medical Technology, Senftenberg, Germany; Brandenburg University of Technology Cottbus-Senftenberg, Institute of Medical Technology, Senftenberg, Germany; Hochschule Reutlingen, School of Engineering, Reutlingen, Germany; Brandenburg University of Technology Cottbus-Senftenberg, Institute of Medical Technology, Senftenberg, Germany; Brandenburg University of Technology Cottbus-Senftenberg, Institute of Medical Technology, Senftenberg, Germany; Niederlausitz Clinic, Center of Neurology and Pain Management, Senftenberg, Germany; Signals and Communication Department, University of Las Palmas de Gran Canaria, Spain",2018 IEEE International Work Conference on Bioinspired Intelligence (IWOBI),"13 Sep 2018","2018","","","1","6","We present a new method for detecting gait disorders according to their stadium using cluster methods for sensor data. 21 healthy and 18 Parkinson subjects performed the Time Up and Go test. The time series were segmented into separate steps. For the analysis the horizontal acceleration measured by a mobile sensor system was considered. We used Dynamic Time Warping and Hierarchical Custering to distinguish the stadiums. A specificity of 92% was achieved.","","978-1-5386-7506-9","10.1109/IWOBI.2018.8464203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8464203","DTW;clustering;parkinson disease;time series","Legged locomotion;Time series analysis;Acceleration;Parkinson's disease;Length measurement;Time measurement","","6","","15","IEEE","13 Sep 2018","","","IEEE","IEEE Conferences"
"Tremor dependant nonlinear interaction in deep brain local field potentials of Parkinson's disease","Z. Wang; Y. Huang; S. Wang; A. Green; T. Aziz; J. Stein","Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China; Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China; Suzhou Institute of Biomedical Engineering and Technology, Chinese Academy of Sciences, Suzhou, China; John Radcliife Hospital, University of Oxford, London, UK; John Radcliife Hospital, University of Oxford, London, UK; John Radcliife Hospital, University of Oxford, London, UK",2014 7th International Conference on Biomedical Engineering and Informatics,"8 Jan 2015","2014","","","399","404","Nonlinear interaction between neural oscillations may be a biomarker for closed-loop deep brain stimulation (DBS) in Parkinson's disease. Bispectral analysis is an effective tool to detect quadratic phase coupling. In this paper we applied bispectral analysis to local field potentials (LFPs) recorded from Parkinsonism patients' subthalamic nucleus (STN) during tremor and resting states. The significance of the coupling was statistically tested using bispectrum estimation with surrogate data approaches. Strong phase couplings were found in both states, whereas the coupling frequencies varied. There are bispectral peaks around 3-6Hz in both states and the peak amplitudes in tremor state are twice larger than those in resting state, while the bispectra in resting state shows peaks in narrow frequency bands of 7-9Hz, 10-12Hz and 15-17Hz. The measure of these nonlinear interactions between neural oscillations of local field potentials can be used to distinguish pathological states in Parkinson's disease and could contribute to the development of intelligent deep brain stimulation strategies.","1948-2922","978-1-4799-5838-2","10.1109/BMEI.2014.7002807","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7002807","Parkinsonism tremor;deep brain stimulation;local field potentials;bispectral analysis;surrogate data","Couplings;Estimation;Oscillators;Time-frequency analysis;Frequency estimation;Brain stimulation;Parkinson's disease","","2","","21","IEEE","8 Jan 2015","","","IEEE","IEEE Conferences"
"Multi-Scale Deep Information Mining for Fusion Motor Symptom Evaluation in Detection of Parkinson's Disease","Y. Liu; H. Wu; X. Niu; L. Tong; P. Sun; A. Zhao","College of Computer Science and Technology, Qingdao University, Qingdao, China; College of Computer Science and Technology, Qingdao University, Qingdao, China; College of Computer Science and Technology, Qingdao University, Qingdao, China; School of Computing and Mathematical Sciences, University of Leicester, Leicester, UK; Elite Engineers School, Harbin Institute of Technology, Harbin, China; College of Computer Science and Technology, Qingdao University, Qingdao, China","2023 International Conference on Computer, Internet of Things and Smart City (CIoTSC)","7 Oct 2024","2023","","","54","61","In recent years, the detection and recognition of Parkinson's disease have received widespread attention from researchers in the field of artificial intelligence. At present, fruitful results have been achieved by using intelligent methods to detect individual motor symptoms of Parkinson's disease. However, a common challenge in these studies is the limited availability of data due to privacy concerns, making it difficult to obtain diverse symptom data for evaluation purposes. We thus propose the Multimodal Fusion Recognition Model for Parkinson's Disease. This model tackles the problem of cross-modal data fusion and comprises two main components: a multimodal fusion model and a recognition model. First, we extract gait information containing temporal and force-sensing features, as well as handwritten image information that captures spatial strokes. The feature fusion process aligns the different types of data to make them complementary for recognition. Afterwards, we feed the enriched features into our proposed Multi-scale Variable Dimensional Dynamic Convolutional Network with Interlayer Deep Attention. Comprehensive experiments demonstrate that our multimodal fusion method outperforms existing unimodal recognition methods. Furthermore, the recognition model surpasses several methods and achieves new SOTA results on fusion data.","","979-8-3503-0656-9","10.1109/CIoTSC60428.2023.00015","National Natural Science Foundation of China; China Postdoctoral Science Foundation; Natural Science Foundation of Shandong Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10695478","Parkinson's Disease;Multimodal Fusion;Gait;Handwritten Image;Convolutional Network;Attention Mechanism","Parkinson's disease;Smart cities;Speech recognition;Feature extraction;Motors;Transformers;Data models;Convolutional neural networks;Internet of Things;Videos","","","","31","IEEE","7 Oct 2024","","","IEEE","IEEE Conferences"
"A Spectrogram-Based Deep Feature Assisted Computer-Aided Diagnostic System for Parkinson’s Disease","L. Zahid; M. Maqsood; M. Y. Durrani; M. Bakhtyar; J. Baber; H. Jamal; I. Mehmood; O. -Y. Song","Department of Computer Science, Attock Campus, COMSATS University Islamabad, Attock, Pakistan; Department of Computer Science, Attock Campus, COMSATS University Islamabad, Attock, Pakistan; Department of Computer Science, Attock Campus, COMSATS University Islamabad, Attock, Pakistan; Department of Computer Science and Information Technology, University of Balochistan, Quetta, Pakistan; Department of Computer Science and Information Technology, University of Balochistan, Quetta, Pakistan; Faculty of Engineering Sciences, Ghulam Ishaq Khan Institute, Topi, Pakistan; Department of Media Design and Technology, Faculty of Engineering & Informatics, University of Bradford, Bradford, U.K.; Department of Software, Sejong University, Seoul, South Korea",IEEE Access,"27 Feb 2020","2020","8","","35482","35495","Parkinson's disease is a neural degenerative disease. It slowly progresses from mild to severe stage, resulting in the degeneration of dopamine cells of neurons. Due to the deficiency of dopamine cells in the brain, it leads to a motor (tremor, slowness, impaired posture) and non-motor (speech, olfactory) defects in the body. Early detection of Parkinson's disease is a difficult chore as the symptoms of disease appear overtime. However, different diagnostic systems have contributed towards disease detection by considering gait, tremor and speech characteristics. Recent work has shown that speech impairments can be considered as a possible predictor for Parkinson's disease classification and remains an open research area. The speech signals show major differences and variations for Parkinson patients as compared to normal human beings. Therefore, variation in speech should be modeled using acoustic features to identify these variations. In this research, we propose three methodsthe first method employs a transfer learning-based approach using spectrograms of speech recordings, the second method evaluates deep features extracted from speech spectrograms using machine learning classifiers and the third method evaluates simple acoustic feature of recordings using machine learning classifiers. The proposed frameworks are evaluated on a Spanish dataset pc-Gita. The results show that the second framework shows promising results with deep features. The highest 99.7% accuracy on vowel \o\ and read text is observed using a multilayer perceptron. Whereas 99.1% accuracy observed on vowel \i\ deep features using random forest. The deep feature-based method performs better as compared to simple acoustic features and transfer learning approaches. The proposed methodology outperforms the existing techniques on the pc-Gita dataset for Parkinson's disease detection.","2169-3536","","10.1109/ACCESS.2020.2974008","MSIT (Ministry of Science and ICT), South Korea, through the Information Technology Research Center (ITRC) Support Program; Institute for Information & Communications Technology Planning & Evaluation (IITP)(grant numbers:IITP-2019-2016-0-00312); Sejong University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8999815","Parkinson disease;classification;deep features;speech signals;transfer learning","Feature extraction;Parkinson's disease;Acoustics;Neural networks;Spectrogram;Support vector machines","","64","","46","CCBY","14 Feb 2020","","","IEEE","IEEE Journals"
"Early Detection of Parkinson’s Disease Using Convolutional Neural Network","T. Kumar; A. Tiwari; V. Yadav","Department of Computer Science and Engineering, Centre for Advanced Studies, Lucknow, Uttar Pradesh, India; Department of Computer Science and Engineering, Centre for Advanced Studies, Lucknow, Uttar Pradesh, India; Department of Computer Science and Engineering, Centre for Advanced Studies, Lucknow, Uttar Pradesh, India",2022 Fifth International Conference on Computational Intelligence and Communication Technologies (CCICT),"12 Oct 2022","2022","","","178","183","Every year, Parkinson’s disease affects millions of people in India causing tremors, rigidity, and trouble walking, balancing, and coordination. Parkinson’s disease is a neurological (brain deformation) condition which usually appears gradually and worsens over time. Patients experience difficulty in talking and walking as the disease progresses. Various models were earlier proposed to detect the disease but suffer from limitations due to the complexity in progression of Parkinson’s disease with time. In this paper, a deep leaning model is proposed for the detection of Parkinson’s disease. The proposed model is trained on 102 hand drawing images of spiral and wave. The proposed model is reported with detection and validation accuracy of 99.89% and 99.01% respectively on spiral images, and detection and validation accuracy of 99.54% and 97.96% respectively on wave images. An AUC (Area under Curve) of 99.95% and 99.70% was also achieved for spiral and wave images respectively.","","978-1-6654-7224-1","10.1109/CCiCT56684.2022.00043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9913576","Parkinson’s disease;Convolutional Neural Network;Histogram Equalization","Legged locomotion;Histograms;Spirals;Computational modeling;Biological system modeling;Machine learning;Rigidity","","6","","21","IEEE","12 Oct 2022","","","IEEE","IEEE Conferences"
"Parkinson’s Disease Prognosis Using The ResNet-50 Model From Speech Features","S. M.B; S. Vijayan","Computer and Information Science College of Engineering Perumon, Kerala Technological University, Kerala, India; Computer and Information Science, College of Engineering Perumon, Kerala, India",2022 International Conference on Innovations in Science and Technology for Sustainable Development (ICISTSD),"13 Jan 2023","2022","","","282","286","Parkinson’s disease (PD) is a neurodevelopmental disorder that affects the nervous system and causes various motor and non-motor symptoms. Patients with Parkinson’s disease frequently have vocal difficulties in the initial diagnosis. As a result, recent Parkinson’s disease detection studies have prioritized diagnosis systems based on vocal disorders. Our study suggests a model for classifying Parkinson’s Disease (PD) using ResNet50-based sets of vocal (speech) features. The performance of an end-to-end Deep Learning architecture based on the CNN model is compared. A dataset from the UCI Machine Learning repository is used to train the proposed models. The experimental results show that the proposed ResNet50 model outperforms the CNN model regarding PD detection accuracy.","","978-1-6654-9936-1","10.1109/ICISTSD55159.2022.10010617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10010617","Parkinson’s disease;Convolutional neural network;deep learnig;ResNet-50","Technological innovation;Deep architecture;Machine learning;Nervous system;Sustainable development;Prognostics and health management;Biological neural networks","","4","","10","IEEE","13 Jan 2023","","","IEEE","IEEE Conferences"
"Detection of Parkinson Disorder Using Kinect Arm Movement - A Computational Based Approach","S. Dash; A. Mishra","Computer Science & Engineering Department, Thapar University, Patiala, Punjab, India; Computer Science & Engineering Department, Thapar University, Patiala, Punjab, India","2017 5th Intl Conf on Applied Computing and Information Technology/4th Intl Conf on Computational Science/Intelligence and Applied Informatics/2nd Intl Conf on Big Data, Cloud Computing, Data Science (ACIT-CSII-BCD)","5 Aug 2019","2017","","","309","313","Parkinson Disorder is a gradually increasing neurodegenerative disorder of motor and non-motor symptoms can impact on human basic functions to a wide variety of range. This computational study describes the essential 4 features of the arm to predict the actual result of Parkinson disorder computationally. Vector velocity and dimension reduction, these two mathematical evaluations are analyzed to detect joints and Mean Instantaneous Velocity is calculated to predict the actual Parkinson Disease of the affected patients. Many scientists used different classification models for predicting the disorder but as this is an abnormality in the neurons creates an effect on positional change, so we consider velocity as the most important evaluating parameter. DNN classifier has been used for the intermediate result to get the sensitivity, specificity and accuracy of the analysis. Randomly 30Hz sampling frequency was chosen to capture the whole data but a proper prediction technique to analyze the Parkinson Disorder in certain frequency always not shows a satisfactory result. The analysis in different sampling frequency is required to improve the prediction and for clarification of the result.","","978-1-5386-3302-1","10.1109/ACIT-CSII-BCD.2017.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8787015","Parkinson Disorder;Kinect sensor;arm movement;vector velocity","Wrist;Elbow;Axons;Diseases;Shoulder;Legged locomotion","","","","10","IEEE","5 Aug 2019","","","IEEE","IEEE Conferences"
"LSTM Neural Network for Parkinson’s Disease Analysis","A. I. Mohamed Saleh; S. O. Hasoon","Dept. of Software, University of Mosul, Mosul, Iraq; Dept. of Software, University of Mosul, Mosul, Iraq",2022 8th International Conference on Contemporary Information Technology and Mathematics (ICCITM),"3 Feb 2023","2022","","","188","191","Parkinson’s disease (PD) is a brain disorder and results in involuntary or uncontrollable movements, such as stiffening, tremors, and difficulty with balance and coordination; After Alzheimer’s, Parkinson’s disease is the most common disease. Symptoms start gradually and get worse as the disease progresses. A person may experience difficulty in speaking and walking, behavioral and mental changes, sleep disturbances, tiredness, and depression. The most noticeable symptoms of the disease appear when nerve cells in a specific part of the brain weaken or die. This part of the brain is responsible for movement, and neurons produce an essential brain chemical known as dopamine, which is required to control movement in the human body. Deep learning can detect and predict various diseases, which have a significant impact on health care. This research aims to investigate the predictive capabilities of deep learning in diagnosing Parkinson’s disease, and the use of deep model is based on long-term memory (LSTM) in diagnosing disease based on a group, the data, and training. The model was conducted to prove its effectiveness, in addition to comparing it with traditional machine learning techniques where the results obtained showed that the accuracy of the LSTM model reaches 99 percent. which indicates its effectiveness in diagnosing Parkinson’s disease.","","979-8-3503-3486-9","10.1109/ICCITM56309.2022.10031785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10031785","Deep neural network;Long Short-Term Memory Network;Parkinson’s disease dataset","Deep learning;Training;Legged locomotion;Neurons;Medical services;Predictive models;Data models","","","","21","IEEE","3 Feb 2023","","","IEEE","IEEE Conferences"
"Analysis of phonation in patients with Parkinson's disease using empirical mode decomposition","Z. Smekal; J. Mekyska; Z. Galaz; Z. Mzourek; I. Rektorova; M. Faundez-Zanuy","Department of Telecommunications, Brno University of Technology, Brno, Czech Republic; Department of Telecommunications, Brno University of Technology, Brno, Czech Republic; Department of Telecommunications, Brno University of Technology, Brno, Czech Republic; Department of Telecommunications, Brno University of Technology, Brno, Czech Republic; Applied Neuroscience Research Group, Masaryk University, Brno, Czech Republic; Escola Universitaria Politecnica de Mataro Tecnocampus, Mataro, Barcelona, Spain","2015 International Symposium on Signals, Circuits and Systems (ISSCS)","17 Aug 2015","2015","","","1","4","This paper deals with an acoustic analysis of hypokinetic dysarthria in patients with Parkinson's disease (PD). The analysis is based on parametrization of five basic Czech vowels using conventional features and parameters based on empirical mode decomposition (EMD). Experimental dataset consists of 84 PD patients with different disease progress and 49 healthy controls. From the single-vowel-analysis point of view we observed that sustained vowels pronounced with minimum intensity (not whispering) outperformed the other vowels' realization (including the most popular sustained vowel [a] pronounced with normal intensity). Then we employed a classification along with feature selection and again obtained the best results in the case of silent sustained vowels (accuracy ACC = 84 %, sensitivity SEN = 86% and specificity SPE = 82 %). Finally we considered classification of PD using different vowels' realization and reached accuracy = 94 %, sensitivity = 96% and specificity = 90 %. Features based on EMD significantly improved the results.","","978-1-4673-7488-0","10.1109/ISSCS.2015.7203931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7203931","","Parkinson's disease;Speech;Sensitivity;Acoustics;Accuracy;Empirical mode decomposition;Correlation","","12","","26","IEEE","17 Aug 2015","","","IEEE","IEEE Conferences"
"Gait Evaluation on Parkinson’s Disease Patients Using Spontaneous Stimulus Induced by UPS-PD","A. Higuchi; J. Shiraishi; Y. Kurita; E. Shchelkanova; Y. Ikeda; T. Shibata","Kyushu Institute of Technology, Japan; University of Occupational and Environmental Health, Japan; Graduate School of Engineering, University/JST PRESTO, Hiroshima, Japan; Kyushu Institute of Technology, Japan; Kyushu Institute of Technology, Japan; Kyushu Institute of Technology, Japan",2019 IEEE/SICE International Symposium on System Integration (SII),"29 Apr 2019","2019","","","412","416","Parkinson's disease (PD) is a common progressive neurodegenerative disease. It can manifest with a wide range of motor and non-motor signs. Among the most disabling PD symptoms are gait impairments and freezing of gait (FOG). External cueing is currently accepted as an effective strategy to improve gait parameters and overcome FOG. However, some patients show a weak response to external cues or even the worsening of gait under cueing condition. In this paper we propose a new walking assist robotic system UPS-PD, which employs pneumatically-actuated artificial muscle and simple control system. The working principle of UPS-PD is based on inducing spontaneous synchronization in PD patients. That allows them to maintain a stable gait pattern while walking at their own pace. UPS-PD was tested in two PD patients and in one of them a significant improvement of gait features was demonstrated. Our results suggest that UPS-PD might improve walking performance in PD patients with highly variable and asymmetric gait patterns.","2474-2325","978-1-5386-3615-2","10.1109/SII.2019.8700395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8700395","","Legged locomotion;Uninterruptible power systems;Muscles;Foot;Parkinson's disease;Synchronization;Knee","","3","","20","IEEE","29 Apr 2019","","","IEEE","IEEE Conferences"
"IOT based Sensor System for 24×7 monitoring movement disorder symptoms using machine learning","A. Ghosh; N. Anand; P. Kaushik; V. Bagrodia; P. K. Pal; R. Yadav","Innovations and Clinical Research, Turtle Shell Technologies Private Limited, Bangalore, India; Data Science, Turtle Shell Technologies Private Limited, Bangalore, India; Innovations and Clinical Research, Turtle Shell Technologies Private Limited, Bangalore, India; Innovations and Clinical Research, Turtle Shell Technologies Private Limited, Bangalore, India; Professor of Neurology NIMHANS, Bangalore, India; Professor of Neurology NIMHANS, Bangalore, India",2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),"15 Feb 2023","2023","","","66","71","Parkinson's Disease (PD) owing to its highly het-erogeneous symptoms and progression is a tough problem for automated monitoring. The current method of monitoring the disease involves physical records made by the patient or the care giver about the response to orally administered dopamine precursor for disease management. Since this is indispensable data required by the medical experts for titration of medication it puts the burden of frequent record keeping on them. We aim to use a combination of Non-Contact sleep monitoring system and wearable inertial measurement units to monitor Parkinson's disease progression and response to medication. Through monitoring changes in vitals like heart rate, breath rate and sleep disturbances at night and by keeping track of body movement in the day, we aim to create a 24 hour monitoring system which can provide reliable data for medical experts for better management of the disease with minimal intrusion into the patient's everyday life.","2155-2509","978-1-6654-7706-2","10.1109/COMSNETS56262.2023.10041330","Bill and Melinda Gates Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10041330","Parkinson's disease;Inertial measurement units;Machine learning;continues monitoring;IoT;Dozee","Measurement units;Parkinson's disease;Tracking;Urban areas;Medical services;Sleep apnea;Sensor systems","","","","7","IEEE","15 Feb 2023","","","IEEE","IEEE Conferences"
"Detection of Parkinsons Disease Via a Multi-Modal Approach","J. Gandhi; A. Gadekar; T. Rajabally; P. Vinayakray-Jani; D. Ambawade","Department of Computer Engineering, Sardar Patel Institute of Technology, Mumbai, India; Department of Computer Engineering, Sardar Patel Institute of Technology, Mumbai, India; Department of Computer Engineering, Sardar Patel Institute of Technology, Mumbai, India; Department of Computer Engineering, Sardar Patel Institute of Technology, Mumbai, India; Department of Computer Engineering, Sardar Patel Institute of Technology, Mumbai, India",2021 12th International Conference on Computing Communication and Networking Technologies (ICCCNT),"3 Nov 2021","2021","","","1","7","Parkinson's affects 700000 plus people in India. It primarily affects the nervous system. Its various symptoms manifest in the form of lack of motor skills, verbal and mental abilities, affected speech and memory. The disease has no cure and the best remedy is early diagnosis and treatment to reduce the severity of the symptoms. The lack of easy access to medical facilities and doctors is a major deterrent to early diagnosis of Parkinson's. Therefore, we propose here a solution in the form of a mobile application that allows people to test themselves for symptoms of Parkinson's anywhere, anytime. We use a two-way approach to detect the probability of the patient having Parkinson's. The authors posit image processing and machine learning techniques to detect anomalies in speech and tracing patterns. The model for the Trace test achieves a test accuracy of 97.39% (VGG-19)architecture and the Speech test achieves 93.2% (LGBM Classifier).","","978-1-7281-8595-8","10.1109/ICCCNT51525.2021.9580135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9580135","Parkinson's Disease;Convolutional Neural Network;Machine Learning;Mobile Application","Parkinson's disease;Image processing;Medical services;Machine learning;Nervous system;Mobile applications;Speech processing","","4","","24","IEEE","3 Nov 2021","","","IEEE","IEEE Conferences"
"Parkinson’s Disease Detection Based on Running Speech Data From Phone Calls","C. Laganas; D. Iakovakis; S. Hadjidimitriou; V. Charisis; S. B. Dias; S. Bostantzopoulou; Z. Katsarou; L. Klingelhoefer; H. Reichmann; D. Trivedi; K. R. Chaudhuri; L. J. Hadjileontiadis","Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece; CIPER, Faculdade de Motricidade Humana, Universidade de Lisboa, Portugal; 3rd Department of Neurology, G. Papanikolaou Hospital, School of Medicine, Aristotle University of Thessaloniki, Greece; Department of Neurology, Hippokration Hospital, Greece; Department of Neurology, Technical University of Dresden, Germany; Department of Neurology, Technical University of Dresden, Germany; King’s College Hospital NHS Foundation Trust, U.K.; King’s College Hospital NHS Foundation Trust, U.K.; Department of Biomedical Engineering/Healthcare Engineering Innovation Center (HEIC), Khalifa University, Abu Dhabi, UAE",IEEE Transactions on Biomedical Engineering,"21 Apr 2022","2022","69","5","1573","1584","Objective: Parkinson’s Disease (PD) is a progressive neurodegenerative disorder, manifesting with subtle early signs, which, often hinder timely and early diagnosis and treatment. The development of accessible, technology-based methods for longitudinal PD symptoms tracking in daily living, offers the potential for transforming disease assessment and accelerating diagnosis. Methods: A privacy-aware method for classifying patients and healthy controls (HC), on the grounds of speech impairment present in PD, is proposed. Voice features from running speech signals were extracted from passively-captured recordings over voice calls. Language-aware training of multiple- and single-instance learning classifiers was employed to fuse and predict on voice features and demographic data from a multilingual cohort of 498 subjects (392/106 self-reported HC/PD patients). Results: By means of leave-one-subject-out cross-validation, the best-performing models yielded 0.69/0.68/0.63/0.83 area under the Receiver Operating Characteristic curve (AUC) for the binary classification of PD patient vs. HC in sub-cohorts of English/Greek/German/Portuguese-speaking subjects, respectively. Out-of sample testing of the best performing models was conducted in an additional dataset, generated by 63 clinically-assessed subjects (24/39 HC/early PD patients). Testing has resulted in 0.84/0.93/0.83 AUC for the English/Greek/German-speaking sub-cohorts, respectively. Conclusions: The proposed approach outperforms other methods proposed for language-aware PD detection considering the ecological validity of the voice data. Significance: This paper introduces for the first time a high-frequency, privacy-aware and unobtrusive PD screening tool based on analysis of voice samples captured during routine phone calls.","1558-2531","","10.1109/TBME.2021.3116935","European Union’s Horizon 2020 Research and Innovation Programme(grant numbers:690494-i-PROGNOSIS); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9556632","Parkinson’s disease;digital biomarkers;voice impairment;machine learning;speech processing","Training;Feature extraction;Diseases;Testing;Machine learning;Hospitals;Biological system modeling","Early Diagnosis;Humans;Parkinson Disease;ROC Curve;Running;Speech","53","","59","CCBY","1 Oct 2021","","","IEEE","IEEE Journals"
"A Novel Framework of Two Successive Feature Selection Levels Using Weight-Based Procedure for Voice-Loss Detection in Parkinson’s Disease","A. S. Ashour; M. K. A. Nour; K. Polat; Y. Guo; W. Alsaggaf; A. El-Attar","Electronics and Electrical Communications Engineering Department, Faculty of Engineering, Tanta University, Tanta, Egypt; Department of Electrical and Computer Engineering, Faculty of Engineering, King Abdulaziz University, Jeddah, Saudi Arabia; Department of Electrical and Electronics Engineering, Faculty of Engineering, Bolu Abant Izzet Baysal University, Bolu, Turkey; Department of Computer Science, University of Illinois at Springfield, Springfield, USA; Information Technology Department, Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, Saudi Arabia; Department of Computer Science, Higher Institute of Management and Information Technology, Kafr El Sheikh, Egypt",IEEE Access,"4 May 2020","2020","8","","76193","76203","Parkinson’s disease (PD) is one of the public neuro-degenerative disorders. Speech/voice disorder is considered one of the symptoms at an early stage. Acoustic and speech signal processing methods can potentially evaluate and measure PD-related vocal impairment. The present work proposed a novel feature selection framework using two levels of the feature selection procedure for voice-loss detection in PD patients. At the first level selection, the principal component analysis (PCA) and the eigenvector centrality feature selection (ECFS) methods are initially calculated independently, and the selected features from each method are considered as a separated sublist, namely ECFS selected features sublist, and PCA selected features sublist, in the first set. Accordingly, the first set, which is the first level selection set, is generated from the union of these two sublists using the top-selected features from both methods. In the training phase, a second level selection, which forms the second set (which is a subset from the first set), is generated to calculate the proposed weight of each selection method. Since in the present work, the ECFS provided superior performance to the PCA in the first level selection, the ECFS is applied to the first set in order to find weight values based on the contribution/impact of the top-selected PCA- and ECFS- features in the second level. This weight is determined by finding a proposed ratio, which is multiplied directly by the selected ECFS features in the first level. The selected weighted ECFS features are then combined with the same PCA features to avoid ignoring any of the top-ranked features from the first level. This combination includes the final weighted-hybrid selected features that fed to a support vector machine (SVM) classifier to evaluate the proposed weighted hybrid selected features. Hence, in the test phase, the generated weight is used directly without any further need for the second level selection. Several comparative studies were conducted to evaluate the proposed feature selection performance for PD voice-loss detection. The experimental results established the superiority of the proposed procedure using cubic kernel-SVM with 94% accuracy for voice-loss detection in PD, while, with the same classifier, 88% accuracy was achieved without using the proposed selection method.","2169-3536","","10.1109/ACCESS.2020.2989032","Deanship of Scientific Research (DSR), King Abdulaziz University, Jeddah, Saudi Arabia(grant numbers:D-566-135-1441); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9072452","Parkinson’s disease;voice loss;feature extraction;feature selection;principal component analysis;eigenvector centrality feature selection","Feature extraction;Principal component analysis;Speech processing;Parkinson's disease;Support vector machines;Acoustic measurements;Mel frequency cepstral coefficient","","29","","44","CCBY","20 Apr 2020","","","IEEE","IEEE Journals"
