"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Harnessing Machine Learning for Early Detection of Alzheimer’s Disease","A. Tyagi; E. Jhingran; B. Singh","Amity School of Engineering and Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering and Technology, Amity University, Noida, Uttar Pradesh, India; Amity School of Engineering and Technology, Amity University, Noida, Uttar Pradesh, India","2024 International Conference on Communication, Control, and Intelligent Systems (CCIS)","26 Mar 2025","2024","","","1","7","Alzheimer’s Disease (AD) is a degenerative neurological condition that results in the deterioration of cognitive function. Early non-invasive detection is crucial for implementing timely interventions and slowing disease progression. In this research, we aimed to analyse the predictivity for classifying AD stages by integrating neuroimaging data—diffusion tensor imaging (DTI) and structural MRI (sMRI)—with clinical biomarkers. In this paper Fractional Anisotropy (FA) scans, derived from DTI, denoting water molecule diffusion in brain tissue was assessed, particularly in identifying early microstructural changes during the mild cognitive impairment (MCI) stage of AD. To progressively monitor the structural pathology of AD in patients, OASIS sMRI dataset was used. Convolutional neural networks (CNNs) like ResNet 3D and LeNET were applied to analyse FA and sMRI data, achieving a significant accuracy score. In this proposed work, correlation and permutation analysis was also applied on the blood biomarker data to extract relevant features. Random Forest classifier was then used on these biomarkers. The highly correlated biomarkers were later used to obtain a significant impact in identifying the various stages of Alzheimer’s progression.","","979-8-3315-2820-1","10.1109/CCIS63231.2024.10931840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10931840","Alzheimer's disease;Fractional Anisotropy (FA);Diffusion Tensor Imaging (DTI);Biomarkers;Magnetic Resonance Imaging (MRI);Early diagnosis","Neuroimaging;Accuracy;Three-dimensional displays;Biomarkers;Feature extraction;Convolutional neural networks;Alzheimer's disease;Bioinformatics;Random forests;Diffusion tensor imaging","","","","19","IEEE","26 Mar 2025","","","IEEE","IEEE Conferences"
"An Evaluation of Machine Learning Classifiers for Prediction of Alzheimer's Disease, Mild Cognitive Impairment and Normal Cognition","P. H. Kasani; S. H. Kasani; Y. Kim; C. -H. Yun; S. H. Choi; J. -W. Jang","Department of Neurology, Kangwon National University Hospital, Chuncheon, Republic of Korea; Department of Pharmaceutical Science, University of British Columbia, Vancouver, Canada; Department of Neurology, Kangwon National University Hospital, Chuncheon, Republic of Korea; Department of Agricultural Biotechnology, Research Institute of Agriculture and Life Sciences, Seoul National University, Seoul, Republic of Korea; Department of Neurology, Inha University College of Medicine, Incheon, Republic of Korea; Department of Neurology, Kangwon National University Hospital, Chuncheon, Republic of Korea",2021 International Conference on Information and Communication Technology Convergence (ICTC),"7 Dec 2021","2021","","","362","367","Dementia has a negative impact on global healthcare that has become a serious concern worldwide. The most common cause, Alzheimer's disease, underlies the majority of dementia. The identification and accurate prediction of Alzheimer's disease in its initial stage is most critical, of which has several important practical applications. However, a reliable diagnosis remains a challenging task and requires a combination of methods based on important clinical information. Developing computer-aided diagnosis systems to support early Alzheimer's disease detection is essential for effective treatment planning. In this study, a nationwide cohort dataset, the Korean Brain Aging Study for the Early diagnosis and prediction of Alzheimer's disease is classified by using eight state-of-the-art supervised machine learning algorithms namely Support Vector Machine, Naive Bayes, XGBoost, Decision Tree, Logistic Regression, Random Forest, Bagging and AdaBoost. The best performing model appeared to be the XGBoost classifier yielding an accuracy of 82.09%. Thus, the present research shows that the application of the machine learning model to the KBASE dataset will offer an efficient clinical classification of cognitively normal control individuals, mild cognitive impairment and Alzheimer's disease patients and provides a framework for clinical decision systems.","2162-1233","978-1-6654-2383-0","10.1109/ICTC52510.2021.9620780","National Research Foundation; Ministry of Science and ICT, Republic of Korea(grant numbers:NRF-2020M3E5D2A01084721); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620780","Alzheimer's disease;Machine Learning;Classification;Data Mining","Support vector machines;Machine learning algorithms;Tools;Predictive models;Reliability;Alzheimer's disease;Task analysis","","3","","27","IEEE","7 Dec 2021","","","IEEE","IEEE Conferences"
"A novel gene selection method using GA/SVM and fisher criteria in Alzheimer's disease","S. Z. Paylakhi; S. Ozgoli; S. H. Paylakhi","Systems Life science and Control Engineering Lab, Tarbiat Modares University, Tehran, Iran; Systems Life science and Control Engineering Lab, Tarbiat Modares University, Tehran, Iran; Department of Ophthalmology, University of Califonia, San Francisco, San Francisco, CA, USA",2015 23rd Iranian Conference on Electrical Engineering,"2 Jul 2015","2015","","","956","959","Identification of those genes which cause diseases can develop the process of diagnosis and the treatment of diseases. In this paper, a gene selection method based on genetic algorithm (GA) and support vector machines (SVM) is presented. At first, Fisher criteria is utilized in order to do filtration for those genes which are noisy and redundant in high dimensional microarray data. Then, GA/SVM model is used for selection of various subsets of maximally informative genes with the use of different training sets. The frequency of appearance of each gene in various subsets of genes is analyzed. Therefore, the last subset contains those genes which are highly informative. In fact, Fisher and GA/SVM methods have been merged in order to take benefit from a filtering method as well as an embedded method. The proposed method is tested on DNA microarray gene expression data of Alzheimer's disease. The results show that the proposed method has a good selection and classification performance, which can yield 100% classification accuracy using only 15 genes. From biological point of view, at least 8 (53%) of these genes are Alzheimer associated genes. Thus, these genes not only can serve as predictors of the disease, but also can use as a means to find new candidate genes.","2164-7054","978-1-4799-1972-7","10.1109/IranianCEE.2015.7146349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7146349","gene selection;genetic algorithm;support vector machines;Fisher;Alzheimer's disease","Support vector machines;Genetic algorithms;Alzheimer's disease;Accuracy;Gene expression;Training","","3","","15","IEEE","2 Jul 2015","","","IEEE","IEEE Conferences"
"Early Detection and Stage Prediction of Alzheimer's Disease with an Intervention System","S. K S; E. B. Edwin; S. K S; M. R. Thanka; V. Ebenezer; S. S. Kirubakaran","Divison of Computer Science and Engineering, Karunya Institue of Technology and Sciences, Coimbatore, India; Divison of Computer Science and Engineering, Karunya Institue of Technology and Sciences, Coimbatore, India; Department of Pharmacology, Manipal College of Pharmaceutical Sciences, Manipal, India; Division of Data Science and Cyber Security, Karunya Institute of Technology and Sciences, Coimbatore, India; Division of Data Science and Cyber Security, Karunya Institute of Technology and Sciences, Coimbatore, India; Divison of Computer Science and Engineering, Karunya Institue of Technology and Sciences, Coimbatore, India",2025 6th International Conference on Inventive Research in Computing Applications (ICIRCA),"31 Jul 2025","2025","","","975","982","Alzheimer's Disease (AD) is a kind of disease that affects the brain regions which causes memory loss and poor thinking skills in a person. AD primarily affects older patients. During the early stages of AD, the symptoms are not identifiable and are mistaken for normal aging. It's crucial to detect AD in its early stages for proper diagnosis and treatment. The recommended system detect AD in its different stages and provide an intervention system to improve memory and behavior of the patient. The system analyzes Magnetic Resonance Imaging (MRI) scan of patient and classify into 4 different stages of AD. MRI is an affordable and widely available imaging technique to assess the volume changes by providing structural details of the brain. The study uses a hybrid Convolutional Neural Network and ResNet50 model in conjunction with visualization technique and Reinforcement learning. The proposed system detects the AD stages and suggest cognitive exercises based on the feedback from the user. The model's decisions are visualized by highlighting important MRI image areas, Additionally, the result generated is represented in a web interface for better interpretation. The CNN based model has 97.75 % test accuracy which is higher than most of the current available models. The System uses $\mathrm{Q}$ learning algorithm to develop an intervention system to recommend cognitive exercises for the patient and update recommendations continuously from the feedback received by the reinforcement learning agent. The system also visualizes areas of brain that influenced model's prediction ensuring transparency and reliability. The system uses low computational power with significantly lower training time, inference time, memory usage and processing time so that it doesn't need advanced infrastructure to perform.","","979-8-3315-2142-4","10.1109/ICIRCA65293.2025.11089784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11089784","Alzheimer's Disease;Deep learning;Machine learning;Gradient-weighted Class Activation Mapping;Reinforcement learning","Magnetic resonance imaging;Computational modeling;Reinforcement learning;Biomarkers;Brain modeling;Real-time systems;Reliability;Convolutional neural networks;Alzheimer's disease;Chemicals","","","","15","IEEE","31 Jul 2025","","","IEEE","IEEE Conferences"
"Alzheimer’s Disease Detection based on Brain Signals using Computational Modeling","M. Alarjani","Dep of Computer Sciences, College of Computer Science and Information Technology, King Faisal University, AlHufuf, Saudi Arabia",2024 Seventh International Women in Data Science Conference at Prince Sultan University (WiDS PSU),"2 Jul 2024","2024","","","77","83","The ability to explore the architecture and functioning of the human brain in a non-invasive manner is an exciting development in modern medicine, psychology, and neuroscience. Current neuroimaging techniques are clinically useful and provide insights into the mechanisms underlying brain function and dysfunction. Alzheimer’s disease (AD) is a neurological disorder that causes memory loss and cognitive decline. It is the most common cause of these symptoms and impairs a person’s ability to function independently. Early detection of AD is crucial for early intervention and symptom management. In this study, we aimed to identify essential features in functional magnetic resonance imaging (fMRI) data using a patch-based approach (PBA) with the help of two 3D-Convolutional Neural Networks (CNNs) with fully connected layers. We then employed a decision tree and a k-nearest neighbor classifier to detect AD in three stages (AD, Mild cognitive impairment [MCI], and Normal Control [NC]) from the AD Neuroimaging Initiative (ADNI) public data set. Compared with results in the literature, our results show improved performance in categorizing AD.","","979-8-3503-9583-9","10.1109/WiDS-PSU61003.2024.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10571859","Alzheimer’s Disease;fMRI;Brain signals;Deep Learning;Image Classification;Patch Based Approach;Neuroimaging","Neuroimaging;Neurological diseases;Neuroscience;Explainable AI;Databases;Psychology;Functional magnetic resonance imaging","","5","","32","IEEE","2 Jul 2024","","","IEEE","IEEE Conferences"
"Technology for psychosocial interventions for individuals with Alzheimer's: Reminiscence therapy and monitoring progressive decline of cognitive abilities","H. AlMazrua; A. Al-Wabil; H. Al-Muhanna; R. Al-Wabil","King Saud University, Riyadh, Riyadh Province, SA; King Saud University, Riyadh, Riyadh Province, SA; King Saud University, Riyadh, Riyadh Province, SA; King Saud University, Riyadh, Riyadh Province, SA",2013 Science and Information Conference,"14 Nov 2013","2013","","","171","175","Alzheimer's disease (AD) is a growing problem that affects the lives of diagnosed individuals and their caregivers. Many AD patients and their caregivers find the symptoms of memory loss and emotional distress the most challenging and distressing effects of the disease. Psychosocial therapy is often sought for symptoms affecting memory, communication, the ability to learn new skills and behavioral problems such as agitation, aggression, and depression. In this paper, we describe interactive technologies designed as catalysts for longitudinal monitoring of memory decline for people with AD and for facilitating interactions between caregivers and people with Alzheimer's. Design considerations for elderly patients, variability of visual and auditory memory cues, and implications for objectively monitoring the progressive decline of memory in the context of reminiscence therapy are discussed.","","978-0-9893193-0-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6661734","Assistive Technology;Alzheimer's Disease;dementia;iPad application;reminiscence therapy;memory decline","Monitoring;Medical treatment;Visualization;Educational institutions;Dementia","","","","17","","14 Nov 2013","","","IEEE","IEEE Conferences"
"Multimodal Neuroimaging Data in Early Detection of Alzheimer's Disease: Exploring the Role of Ensemble Models and GAN Algorithm","U. S. Sekhar; N. Vyas; V. Dutt; A. Kumar","Technology Consulting EY, New York, USA; Department of CSE, Chandigarh University, Mohali, India; Department of CSE, Chandigarh University, Mohali, India; Department of CSE, Chandigarh University, Mohali, India",2023 International Conference on Circuit Power and Computing Technologies (ICCPCT),"22 Sep 2023","2023","","","1664","1669","This research aimed to evaluate numerous deep-learning models for Alzheimer's disease detection using several different neuroimaging techniques. Ten recent studies were selected for comparison based on their methodology, conclusions, and limitations. The Generative Adversarial Network (GAN) algorithm is applied fictitiously to the Alzheimer's Disease Neuroimaging Initiative (ADNI) dataset, and results are provided. A comparison was made between the results of the GAN algorithm and the selected studies. Evaluation metrics were presented in a table and a graph. The study concludes that ensemble models and multi-modal approaches improve Alzheimer's Disease detection performance. However, there is a need for further work to be done to address issues, including limited sample sizes and a lack of external validation.","","979-8-3503-3324-4","10.1109/ICCPCT58313.2023.10245177","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10245177","Deep Learning Model;Alzheimer's Disease;Generative Adversarial Network (GAN);Alzheimer's Disease Neuroimaging Initiative (ADNI) Dataset;Neuroimaging Data;Ensemble Models","Deep learning;Neuroimaging;Measurement;Computational modeling;Medical services;Generative adversarial networks;Data models","","34","","20","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"An Early Prediction and Detection of Alzheimer's Disease: A Comparative Analysis on Various Assistive Technologies","T. Subetha; R. Khilar; S. K. Sahoo","Dept. of IT, BVRIT Hyderabad College of Engineering for Women, Hyderabad, India; Dept. of IT, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India; Dept.of EEE, Parala Maharaja Engineering College, Berhampur, Odisha, India",2020 International Conference on Computational Intelligence for Smart Power System and Sustainable Energy (CISPSSE),"5 Oct 2020","2020","","","1","5","Alzheimer's disease (AD) is a leading form of Dementia which has recently gained a large attention in neuroimaging techniques. The symptoms are very slow and it affects the daily routine of a human being. AD is not an old age disease; it also affects people of different age. The early stage of the disease is a mild memory loss followed by degradation in the conversation and communication of a patient. The current treatments have no solution to stop the disease but early diagnosis will reduce the severity of the disease and help the patients to live a quality life. Research says that the count of individuals affected with AD will duple in next 20 upcoming years. In this paper, a systematic review on Dementia leading to Alzheimer's disease is performed using various approaches for diagnosis of AD. Various analysis and evaluation techniques performed on recent work for the early detection of AD using various approaches of machine learning, IOT, Artificial Intelligence, etc is also reviewed. This paper also discusses about the future research directions and challenges in handling Alzheimer's data. Though, the analysis on techniques produces a promising prediction, the evaluations are done only for a variety of pathologically unproven data sets. Different imaging modalities are also applied which cannot be evaluated to make a fair comparison among them.","","978-1-7281-7274-3","10.1109/CISPSSE49931.2020.9212240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212240","Alzheimer's disease (AD);Dementia;Machine Learning;IOT;Neuroimaging techniques","Neuroimaging;Systematics;Wearable computers;Imaging;Machine learning;Assistive technologies;Power systems","","10","","22","IEEE","5 Oct 2020","","","IEEE","IEEE Conferences"
"Proactive Alzheimer's Disease Identification Through EEG-Based Biomarkers","G. Bhendare; L. Dewangan","Artificial Intelligence and Machine Learning Faculty of Engineering &Technology, Datta Meghe Institute of Higher Education & Research, Wardha, Maharashtra, India; Artificial Intelligence and Data Science Faculty of Engineering &Technology, Datta Meghe Institute of Higher Education & Research, Wardha, Maharashtra, India",2023 International Conference on Artificial Intelligence for Innovations in Healthcare Industries (ICAIIHI),"15 Apr 2024","2023","1","","1","5","To detection of Alzheimer's disease (AD) therapy is crucial for patients. Because it enables patients to take prevention actions before brain damage takes place. Although inherited effects limit most computer detection methods, computers have been employed in numerous research to identify AD The “Electroencephalogram (EEG)” signal is used in this study to implement a deep learning detecting of Alzheimer's disease (AD). Initially, conventional internet databases are used to get the necessary EEG signal and there after used the The signal is divided into many current Neural Networks using the “Lifting Wavelet Transform (LWT)” decomposition level. Extracts the temporal properties from the signal that has been divided up.","","979-8-3503-3091-5","10.1109/ICAIIHI57871.2023.10489551","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10489551","AD (Alzheimer's disease) LWT (Lifting Wavelet Transform);EEG (Electroencephalogram)","Wavelet transforms;Support vector machines;Technological innovation;Pathology;Stacking;Brain modeling;Transformers","","2","","20","IEEE","15 Apr 2024","","","IEEE","IEEE Conferences"
"Domain Transfer Learning for MCI Conversion Prediction","B. Cheng; M. Liu; D. Zhang; B. C. Munsell; D. Shen","Chongqing Three Gorges University; Nanjing University of Aeronautics and Astronautics; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Charleston; Department of Brain and Cognitive Engineering, Korea University, Seoul, Korea",IEEE Transactions on Biomedical Engineering,"16 Jun 2015","2015","62","7","1805","1817","Machine learning methods have successfully been used to predict the conversion of mild cognitive impairment (MCI) to Alzheimer's disease (AD), by classifying MCI converters (MCI-C) from MCI nonconverters (MCI-NC). However, most existing methods construct classifiers using data from one particular target domain (e.g., MCI), and ignore data in other related domains (e.g., AD and normal control (NC)) that may provide valuable information to improve MCI conversion prediction performance. To address is limitation, we develop a novel domain transfer learning method for MCI conversion prediction, which can use data from both the target domain (i.e., MCI) and auxiliary domains (i.e., AD and NC). Specifically, the proposed method consists of three key components: 1) a domain transfer feature selection component that selects the most informative feature-subset from both target domain and auxiliary domains from different imaging modalities; 2) a domain transfer sample selection component that selects the most informative sample-subset from the same target and auxiliary domains from different data modalities; and 3) a domain transfer support vector machine classification component that fuses the selected features and samples to separate MCI-C and MCI-NC patients. We evaluate our method on 202 subjects from the Alzheimer's Disease Neuroimaging Initiative (ADNI) that have MRI, FDG-PET, and CSF data. The experimental results show the proposed method can classify MCI-C patients from MCI-NC patients with an accuracy of 79.4%, with the aid of additional domain knowledge learned from AD and NC.","1558-2531","","10.1109/TBME.2015.2404809","NIH(grant numbers:EB008374,EB009634,MH100217,AG041721,AG042599); National Natural Science Foundation of China(grant numbers:61422204,61473149,61473190); Jiangsu Natural Science Foundation for Distinguished Young Scholar(grant numbers:BK20130034); Specialized Research Fund for the Doctoral Program of Higher Education(grant numbers:20123218110009); NUAA Fundamental Research Funds(grant numbers:NE2013105); Scientific and Technological Research Program of Chongqing Municipal Education Commission(grant numbers:KJ131108); Alzheimer's Disease Neuroimaging Initiative (ADNI); National Institutes of Health(grant numbers:U01 AG024904); Abbott; AstraZeneca AB; Bayer Schering Pharma AG; Bristol-Myers Squibb; Eisai Global Clinical Development; Elan Corporation; Genentech; GE Healthcare; GlaxoSmithKline; Innogenetics; Johnson and Johnson; Eli Lilly and Co.; Alzheimer's Association and Alzheimer's Drug Discovery Foundation; U.S. Food and Drug Administration; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7052357","Domain Transfer Learning;Feature Selection;Sample Selection;Mild Cognitive Impairment Converters;Alzheimer's Disease;Alzheimer's disease (AD);domain transfer learning;feature selection;mild cognitive impairment converters (MCI-C);sample selection","Kernel;Magnetic resonance imaging;Positron emission tomography;Alzheimer's disease;Educational institutions;Support vector machines","Aged;Aged, 80 and over;Alzheimer Disease;Case-Control Studies;Databases, Factual;Humans;Image Interpretation, Computer-Assisted;Machine Learning;Middle Aged;Mild Cognitive Impairment;Neuroimaging","151","1","58","IEEE","2 Mar 2015","","","IEEE","IEEE Journals"
"Ensemble Deep Random Vector Functional Link Network Using Privileged Information for Alzheimer’s Disease Diagnosis","M. A. Ganaie; M. Tanveer","Department of Mathematics, Indian Institute of Technology (IIT) Indore, Indore, Madhya Pradesh, India; Department of Mathematics, Indian Institute of Technology (IIT) Indore, Indore, Madhya Pradesh, India",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"8 Aug 2024","2024","21","4","534","545","Alzheimer’s disease (AD) is a progressive brain disorder. Machine learning models have been proposed for the diagnosis of AD at early stage. Recently, deep learning architectures have received quite a lot attention. Most of the deep learning architectures suffer from the issues of local minima, slow convergence and sensitivity to learning rate. To overcome these issues, non-iterative learning based deep randomized models especially random vector functional link network (RVFL) with direct links have proven to be successful. However, deep RVFL and its ensemble models are trained only on normal samples. In this paper, deep RVFL and its ensembles are enabled to incorporate privileged information, as the standard RVFL model and its deep models are unable to use privileged information. To fill this gap, we have incorporated learning using privileged information (LUPI) in deep RVFL model, and propose deep RVFL with LUPI framework (dRVFL+). Privileged information is available while training the models. As RVFL is an unstable classifier, we propose ensemble deep RVFL+ with LUPI framework (edRVFL+) which exploits the LUPI as well as the diversity among the base leaners for better classification. Unlike traditional ensemble approach wherein multiple base learners are trained, the proposed edRVFL+ model optimises a single network and generates an ensemble via optimization at different levels of random projections of the data. Both dRVFL+ and edRVFL+ efficiently utilise the privileged information which results in better generalization performance. In LUPI framework, half of the available features are used as normal features and rest as the privileged features. However, we propose a novel approach for generating the privileged information. We utilise different activation functions while processing the normal and privileged information in the proposed deep architectures. To the best of our knowledge, this is first time that a separate privileged information is generated. The proposed dRVFL+ and edRVFL+ models are employed for the diagnosis of Alzheimer’s disease. Experimental results demonstrate the superiority of the proposed dRVFL+ and edRVFL+ models over baseline models. Thus, the proposed edRVFL+ model can be utilised in clinical setting for the diagnosis of AD.","1557-9964","","10.1109/TCBB.2022.3170351","National Supercomputing Mission(grant numbers:DST/NSM/R&D_HPC_Appl/2021/03.29); Science and Engineering Research Board, Government of India(grant numbers:SB/S2/RJN-001/2016); Department of Science and Technology(grant numbers:DST/ICPS/CPS-Individual/2018/276); Council of Scientific & Industrial Research, New Delhi, INDIA(grant numbers:22(0751)/17/EMR-II); IIT Indore; ADNI National Institutes of Health(grant numbers:U01 AG024904); DOD ADNI; National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; Genentech, Inc.; Janssen Alzheimer Immunotherapy Research & Development, LLC.; Merck & Co., Inc.; Alzheimer’s Drug Discovery Foundation; Elan Pharmaceuticals, Inc.; Biogen; Bristol-Myers Squibb Company; Meso Scale Diagnostics, LLC.; NeuroRx Research; EuroImmun; GE Healthcare; CereSpir, Inc.; Cogstate; Eisai Inc.; AbbVie, Alzheimer’s Association; Fujirebio; IXICO Ltd.; Johnson & Johnson Pharmaceutical Research & Development LLC.; Eli Lilly and Company; Araclon Biotech; BioClinica, Inc.; Lumosity; Lundbeck; Neurotrack Technologies; Takeda Pharmaceutical Company; Novartis Pharmaceuticals Corporation; Pfizer Inc.; Piramal Imaging; Servier; Transition Therapeutics. The Canadian Institutes of Health Research; ADNI clinical sites in Canada; National Institutes of Health; Research and Education from Northern California Institute; Alzheimer’s Therapeutic Research Institute at the University of Southern California; University of Southern California at Neuro Imaging lab; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9765661","Alzheimer’s disease;ensemble deep learning;random vector functional link (RVFL);deep RVFL;magnetic resonance imaging (MRI)","Diseases;Deep learning;Standards;Brain modeling;Training;Alzheimer's disease;Support vector machines","Alzheimer Disease;Humans;Deep Learning;Computational Biology;Neural Networks, Computer;Diagnosis, Computer-Assisted;Algorithms","21","","71","IEEE","29 Apr 2022","","","IEEE","IEEE Journals"
"Predicting Progression From Mild Cognitive Impairment to Alzheimer's Dementia With Adversarial Attacks","İ. M. Baytaş","Computer Engineering Department, Boğaziçi University, Istanbul, Türkiye",IEEE Journal of Biomedical and Health Informatics,"6 Jun 2024","2024","28","6","3750","3761","Early diagnosis of Alzheimer's disease plays a crucial role in treatment planning that might slow down the disease's progression. This problem is commonly posed as a classification task performed by machine learning and deep learning techniques. Although data-driven techniques set the state-of-the-art in many domains, the scale of the available datasets in Alzheimer's research is not sufficient to learn complex models from patient data. This study proposes a simple yet promising framework to predict the conversion from Mild Cognitive Impairment (MCI) to Alzheimer's Disease (AD). The proposed framework comprises a shallow neural network for binary classification and a single-step gradient-based adversarial attack to find an adversarial progression direction in the input space. The step size required for the adversarial attack to change a patient's diagnosis from MCI to AD indicates the distance to the decision boundary. The patient's diagnosis at the next visit is predicted by employing this notion of distance to the decision boundary. We also present a potential application of the proposed framework to patient subtyping. Experiments with two publicly available datasets for Alzheimer's disease research imply that the proposed framework can predict MCI-to-AD conversions and assist in subtyping by only training a shallow neural network.","2168-2208","","10.1109/JBHI.2024.3373703","Boğaziçi University Research Fund(grant numbers:17004); Scientific and Technological Research Council of Türkiye ARDEB 3501(grant numbers:121E594); NIA/NIH(grant numbers:U24 AG072122,P30 AG066468,P30 AG062421,P30 AG066509,P30 AG066514,P30 AG066530,P30 AG066507,P30 AG066444,P30 AG066518,P30 AG066512,P30 AG066462,P30 AG072979,P30 AG072972,P30 AG072976,P30 AG072975,P30 AG072978,P30 AG072977,P30 AG066519,P30 AG062677,P30 AG079280,P30 AG062422,P30 AG066511,P30 AG072946,P30 AG062715,P30 AG072973,P30 AG066506,P30 AG066508,P30 AG066515,P30 AG072947,P30 AG072931,P30 AG066546,P20 AG068024,P20 AG068053,P20 AG068077,P20 AG068082,P30 AG072958,P30 AG072959); European Union's Horizon 2020 Research and Innovation Program(grant numbers:666992); ADNI National Institutes of Health(grant numbers:U01 AG024904); Department of Defense(grant numbers:W81XWH-12-2-0012); National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; CereSpir, Inc.; Cogstate; Eisai Inc; Elan Pharmaceuticals, Inc.; Eli Lilly and Company; EuroImmun; F. Hoffmann-La Roche Ltd.; Genentech, Inc.; Fujirebio; GE Healthcare; IXICO Ltd.; Janssen Alzheimer Immunotherapy Research & Development, LLC.; Johnson & Johnson Pharmaceutical Research & Development LLC.; Lumosity.; Lundbeck; Merck & Co., Inc.; Meso Scale Diagnostics, LLC.; NeuroRx Research; Neurotrack Technologies; Novartis Pharmaceuticals Corporation; Pfizer Inc.; Piramal Imaging; Servier, Takeda Pharmaceutical Company; Transition Therapeutics; ADNI clinical sites in Canada; National Institutes of Health; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476682","Adversarial attacks;artificial neural networks;Alzheimer's disease;mild cognitive impairment","Biomarkers;Magnetic resonance imaging;Neuroimaging;Alzheimer's disease;Predictive models;Training;Biological system modeling","Humans;Alzheimer Disease;Cognitive Dysfunction;Disease Progression;Neural Networks, Computer;Aged;Machine Learning;Databases, Factual;Algorithms","8","","53","IEEE","20 Mar 2024","","","IEEE","IEEE Journals"
"Voxel-based morphometry analyses in Alzheimer's disease","A. Margarida Matos; P. Faria; M. Patrício","Department of Physics, Faculty of Sciences and Technology, Institute of Biomedical Research in Light and Image, Faculty of Medicine, University of Coimbra, Portugal; Institute of Biomedical Research in Light and Image, Faculty of Medicine, ESTG, CDRSP, University of Coimbra, Portugal; Institute of Biomedical Research in Light and Image, Faculty of Medicine, University of Coimbra, Portugal",2013 IEEE 3rd Portuguese Meeting in Bioengineering (ENBENG),"23 May 2013","2013","","","1","4","Alzheimer's disease (AD) is a neurodegenerative disease recognized as one of the most important medical problems affecting the elderly. It is characterized by an irreversible loss of neurons which is mostly pronounced in the grey matter and specifically in the hippocampus. The aim of this paper is to identify alterations in grey matter in MRI images of AD patients, when compared to those of healthy volunteers, using Voxel-Based Morphometry (VBM). The latter is a widely used statistical-based technique that allows the detection of alterations in brain tissue. In our study, we used VBM to detect significant grey matter alterations of the hippocampal region in AD patients, which is consistent with previous findings reported in the literature. We also examined how the Mini Mental State Examination (MMSE) scores relates to the volume differences detected by VBM.1","","978-1-4673-4859-1","10.1109/ENBENG.2013.6518386","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6518386","VBM;Alzheimer's Disease;MRI;ADNI","Magnetic resonance imaging;Positron emission tomography;Biomedical imaging;Atrophy;Artificial neural networks;Alzheimer's disease","","4","","16","IEEE","23 May 2013","","","IEEE","IEEE Conferences"
