"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Recurrence Quantification Analysis based Emotion Detection in Parkinson’s disease using EEG Signals","M. Murugappan; W. B. Alshuaib; A. Bourisly; S. Sruthi; R. R","Department of Electronics and Communication Engineering, Intelligent Signal Processing Research Lab, Kuwait College of Science and Technology, Doha, Kuwait; Department of Physiology, Faculty of Medicine, Kuwait University, Kuwait; Department of Physiology, Faculty of Medicine, Kuwait University, Kuwait; Department of Electronics and Communication Engineering, Intelligent Signal Processing Research Lab, Kuwait College of Science and Technology, Doha, Kuwait; Department of ECE, Vels Institute of Science and Technology and Advanced Studies (VISTAS), Tamilnadu, India","2020 4th International Conference on Computer, Communication and Signal Processing (ICCCSP)","15 Jan 2021","2020","","","1","6","Emotional disturbances are Parkinson's disease (PD) patients is typical, and this work aims to identify the emotional disturbances in PD using Electroencephalogram (EEG) signals. Clinicians assess the emotional impairment in PD using International standard questionnaires, and most of the time, this assessment becomes inaccurate since the verbal responses of PDs are not precise to express their internal feelings. EEG based emotional impairment detection in PD gained significant attention due to its robustness, flexibility, and non-invasiveness. In this work, we utilized the EEG dataset consists of 20 subjects each in PD and 20 Normal Control (NC), and EEG signals are collected using 14 channel wireless EEG device over six types of emotions (happiness, sadness, anger, fear, disgust, and surprise) at a sampling rate of 128 Hz. The 6th order IIR Butterworth filter with a cut-off frequency of 0.5 Hz - 49 Hz is used to filter the noises and other external interferences. Two features from Recurrent Plot (RP) such as, Maximum Diagonal Line Length (MDLL) and Maximum Vertical Line Length (MVLL) are extracted from alpha, beta, and gamma frequency bands of EEGs. These emotional relevant features are mapped into corresponding emotions of PD and NC using the Probabilistic Neural Network (PNN) classifier. The gamma frequency band (30-49 Hz) feature of maximum diagonal line length gives a maximum mean accuracy of 91.38% and 87.55%, for NC, and PD subjects, respectively.","","978-1-7281-6509-7","10.1109/ICCCSP49186.2020.9315244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9315244","Emotion detection;Probabilistic Neural Network (PNN);Statistical Analysis;Parkinson’s disease;Electroencephalogram (EEG)","Electroencephalography;Feature extraction;IIR filters;Diseases;Band-pass filters;Standards;Handheld computers","","1","","22","IEEE","15 Jan 2021","","","IEEE","IEEE Conferences"
"Gait Analysis Based Approach for Parkinson's Disease Modeling with Decision Tree Classifiers","A. Krajushkina; S. Nomm; A. Toomela; K. Medijainen; E. Tamm; M. Vaske; D. Uvarov; H. Kahar; M. Nugis; P. Taba","Tallinna Tehnikaulikool, Tallinn, Harjumaa, EE; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia; Department of Software Science, Tallinn University of Technology, Tallinn, Estonia","2018 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","17 Jan 2019","2018","","","3720","3725","Motion mass based approach is adopted in this paper to describe gait movements of patients with Parkinson's disease. In spite of the recent advances in the areas of motion capture and motion analysis, medical community remains sceptical about applying computer aided systems to support modelling and diagnostics of the Parkinson's disease. The set of measurable parameters is limited by the time, step lengths and in some cases angles between the limbs. To complement these data, motion mass parameters describing amount and smoothness of the motions, are computed for each step. Decision tree classifiers a trained to distinguish between the gait motions of patients with diagnosed Parkinson's disease and healthy individuals of the same age. Moreover it is demonstrated that inclusion of the time does not increase model quality.","2577-1655","978-1-5386-6650-0","10.1109/SMC.2018.00630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8616627","","Legged locomotion;PD control;Feature extraction;Computational modeling;Software;Hardware;Trajectory","","5","","14","IEEE","17 Jan 2019","","","IEEE","IEEE Conferences"
"Development of a prototype system to monitor motor symptoms in people with Parkinson’s disease","L. P. Batista; Y. Sáez; E. Collado","Facultad de Ingeniería Eléctrica, Universidad Tecnológica de Panamá; Sistema Nacional de investigación (SIN), Panamá; Sistema Nacional de investigación (SIN), Panamá",2022 Global Medical Engineering Physics Exchanges/ Pan American Health Care Exchanges (GMEPE/PAHCE),"19 Apr 2022","2022","","","1","1","Parkinson's Disease (PD) is a chronic neurodegenerative disorder that causes motor symptoms such as rigidity, tremors, bradykinesia, and postural alterations in patients [1]. Technology can be used to improve the quality of life of people with PD [2], [3]. For example, the monitoring of involuntary tremors in the patient's extremities that allows doctors to identify the degree of progress of the disease and make adjustments to the pharmacological treatment, providing an improvement in their quality of life. This project seeks to help people with PD through the use of technology to monitor tremors, using a system based on electronics and the Internet of Things (IoT). For this, a prototype is developed that allows monitoring the frequency and intensity of tremors, which is based on low-cost electronic devices, such as accelerometers, sensors, microcontrollers.","2327-817X","978-1-6654-8435-0","10.1109/GMEPE/PAHCE55115.2022.9757774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9757774","Parkinson’s disease;IoT;microcontrollers;signal processing;sensors","Parkinson's disease;Microcontrollers;Prototypes;Medical services;Sensors;Rigidity;Internet of Things","","","","0","IEEE","19 Apr 2022","","","IEEE","IEEE Conferences"
"Using RASTA-PLP for discriminating between different Neurological diseases","A. Benba; A. Jilbab; A. Hammouch; S. Sandabad","ENSET, Mohammed V University in Rabat, Morocco; ENSET, Mohammed V University in Rabat, Morocco; ENSET, Mohammed V University in Rabat, Morocco; ENSET, Mohammed V University in Rabat, Morocco",2016 International Conference on Electrical and Information Technologies (ICEIT),"25 Jul 2016","2016","","","406","409","The aim of this study is to discriminate between patients with Parkinson's disease and patients who suffer from other Neurological disorders by analyzing voice recordings in cepstral domain. The technique used in this study is to extract cepstral coefficient of ReAlitive SpecTrAl PLP (RASTA-PLP). The extracted RASTA-PLP cepstral coefficients were compressed by calculating their average value in order to get the Voiceprint from each voice recording. For classification, we used Leave one subject out validation scheme along with SVM supervised learning classifier. The best obtained accuracy was 85%.","","978-1-4673-8469-8","10.1109/EITech.2016.7519630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7519630","Parkinson's disease;Neurological disorders;Cepstral analysis;RASTA-PLP;SVM","Cepstral analysis;Parkinson's disease;Support vector machines;Standards;Feature extraction;Kernel","","6","","20","IEEE","25 Jul 2016","","","IEEE","IEEE Conferences"
"Future Trends in Exergaming using MS Kinect for Medical Rehabilitation","I. Chiuchisan; O. Geman; O. Postolache","Computers, Electronics and Automation Department, “Stefan cel Mare” University of Suceava, Suceava, Romania; Department of Health and Human Development, “Stefan cel Mare” University of Suceava, Suceava, Romania; Department of Information Science and Technology, ISCTE - Instituto Universitario de Lisbon, Lisbon, Portugal",2018 International Conference and Exposition on Electrical And Power Engineering (EPE),"6 Dec 2018","2018","","","0683","0687","The physical rehabilitation games characterized by natural user interfaces expressed by 3D motion capture sensors are in continuous development. Using these exergames the physician can access useful information about the patient rehabilitation process through the metrics such as angle of inclination of the neck, arm, forearm, trunk, posture, pushing force at the foot, etc. A physical rehabilitation system based on a computer game that uses the Kinect platform is presented in this paper. The system was developed by a research team from University of Suceava, Romania in collaboration with a research team from ISCTE Lisbon, Portugal. The exergame is designed and implemented for upper limb rehabilitation. The user's avatar passes through an orchard with apples and has to picks up the red or green apples according to their level. Our study presents that the exergames are a novel and useful tools in physical rehabilitation because people with motor impairments, may accept the training based on serious games with less reluctance considering the advantage of training in their homes.","","978-1-5386-5062-2","10.1109/ICEPE.2018.8559924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8559924","intelligent assistive technologies;neurodegenerative disorders;exergames;physical rehabilitation","Training;Visualization;Three-dimensional displays;Avatars;Collaboration;Games;Tools","","11","","16","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"PARKIBIP Feedback Wearable Rehabilitation Device: Market Analysis and Enhancements","V. Pasker; C. Huerta; S. Sainz; D. Santos; F. Simini","Universidad Pompeu Fabra, Barcelona, Spain; Núcleo de Ingeniería Biomédica Universidad de la República, Montevideo, Uruguay; Núcleo de Ingeniería Biomédica Universidad de la República, Montevideo, Uruguay; Núcleo de Ingeniería Biomédica Universidad de la República, Montevideo, Uruguay; Núcleo de Ingeniería Biomédica Universidad de la República, Montevideo, Uruguay",2021 IEEE International Symposium on Medical Measurements and Applications (MeMeA),"12 Jul 2021","2021","","","1","6","Rehabilitation counteracts motor deficiencies in gait disorder of Parkinson's Disease (PD) patients. PARKIBIP is a wearable feedback device that aims to offer a continuous and personalized rehabilitation tool for such people. A survey and external study of PARKIBIP suggest design enhancements. Exploration of its industrial potential shows direct competitors, a first step to conclude that PARKIBIP is suitable for Technological Transfer to a company for commercial dissemination. PARKIBIP is both a home treatment helping device and a clinical data & feedback capture terminal for the electronic medical record. Being wearable technology, PARKIBIP stands out in the present global context as an affordable robotic element with feedback capability connected to the patient's mobile phone.","","978-1-6654-1914-7","10.1109/MeMeA52024.2021.9478736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478736","Parkinson's disease;Wearable device;Gait Analysis;Rehabilitation","Legged locomotion;Electric potential;Parkinson's disease;Pandemics;Instruments;Prototypes;Companies","","5","","45","IEEE","12 Jul 2021","","","IEEE","IEEE Conferences"
"Deep Neural Networks for Diagnosis of Parkinson's Disease Using Replicated Acoustic Features","J. S. Likhitha; A. H. Shahid; A. S. Reddy","School of Computer Science and Engineering, Vellore Institute of Technology, Amaravati, India; School of Computer Science and Engineering, Vellore Institute of Technology, Amaravati, India; School of Computer Science and Engineering, Vellore Institute of Technology, Amaravati, India","2024 International Conference on Computing, Sciences and Communications (ICCSC)","15 Jan 2025","2024","","","1","8","Parkinson's disease is a neurodegenerative disease that affects a person's non-motor and motor functions causing tremors, stiffness, difficulty in moving, fatigue, anxiety, sleep disorders, etc. This condition happens because of the absence of dopamine-producing cells in the brain, and its symptoms worsen over time. This paper proposes a method for diagnosing Parkinson's disease using replicated acoustic features. This paper uses feature selection algorithms namely Fisher's, mRMR, Boruta, and ANOVA (Analysis of Variance) to find out the most discriminative features, and these features were fed into Random Forest (RF) and Deep neural networks (DNNs) to diagnose Parkinson's disease. 99.17% is the highest accuracy is achieved with the DNNs with Boruta and DNNs with ANOVA models. This is a significant improvement compared to previous studies. This result suggests that the replicated acoustic features can be used to diagnose Parkinson's disease.","","979-8-3503-5364-8","10.1109/ICCSC62048.2024.10830376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10830376","Parkinson's disease;deep neural networks;classification;feature selection","Accuracy;Parkinson's disease;Artificial neural networks;Computer architecture;Feature extraction;Motors;Fatigue;Acoustics;Analysis of variance;Classification tree analysis","","","","25","IEEE","15 Jan 2025","","","IEEE","IEEE Conferences"
"A wearable system for long-term ubiquitous monitoring of common motor symptoms in patients with Parkinson's disease","M. G. Tsipouras; A. T. Tzallas; E. C. Karvounis; D. G. Tsalikakis; J. Cancela; M. Pastorino; M. T. A. Waldmeyer; S. Konitsiotis; D. I. Fotiadis","Unit of Medical Technology and Intelligent Information Systems, University of Ioannina, Ioannina, Greece; Unit of Medical Technology and Intelligent Information Systems, University of Ioannina, Ioannina, Greece; Unit of Medical Technology and Intelligent Information Systems, University of Ioannina, Ioannina, Greece; Department of Informatics and Telecommunications Engineering, University of Western Macedonia, Kozani, Greece; Life Supporting Technologies, Universidad Politécnica de Madrid, Madrid, Spain; Life Supporting Technologies, Universidad Politécnica de Madrid, Madrid, Spain; Life Supporting Technologies, Universidad Politécnica de Madrid, Madrid 28040 Spain; Department of Neurology, University of Ioannina, Ioannina, Greece; Unit of Medical Technology and Intelligent Information Systems, University of Ioannina, Ioannina, Greece",IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),"26 Jul 2014","2014","","","173","176","PERFORM is a system for the monitoring, assessment and management of patient with Parkinson's disease (PD). It comprises of three subsystems: (i) Multi-Sensor Monitoring Unit, (ii) the Local Base Unit, and (iii) the Centralized Hospital unit. The wearable, multi-sensor monitoring unit (WMSMU) of the PERFORM system is presented in this work. This unit plays an essential role in the overall PERFORM system since it is responsible to record and pre-process accelerometer and gyroscope signals that are later used by the various components of the Local Base Unit in order to classify and quantify the symptoms and motor status of the PD patients. The WMSMU was evaluated in a large set of pilot studies in PD patients.","2641-3604","978-1-4799-2131-7","10.1109/BHI.2014.6864332","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6864332","","Accelerometers;Performance evaluation;Monitoring;Gyroscopes;Wireless networks;Acceleration","","9","","7","IEEE","26 Jul 2014","","","IEEE","IEEE Conferences"
"Objective assessment of tremor in Parkinson's disease using the RehaBEElitation serious game","L. C. Mendes; A. M. Cabral; C. M. Alves; Y. Morère; A. de Oliveira Andrade","Centre for Innovation and Technology Assessment in Health (NIATS), Faculty of Electrical Engineering, Federal University of Uberlândia, Brazil; Centre for Innovation and Technology Assessment in Health (NIATS), Faculty of Electrical Engineering, Federal University of Uberlândia, Brazil; Laboratoire de Conception, d'Optimisation et de Modélisation des Systèmes (LCOMS), Université de Lorraine, France; Laboratoire de Conception, d'Optimisation et de Modélisation des Systèmes (LCOMS), Université de Lorraine, France; Centre for Innovation and Technology Assessment in Health (NIATS), Faculty of Electrical Engineering, Federal University of Uberlândia, Brazil","2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)","1 Feb 2024","2023","","","717","722","Parkinson's disease (PD) is a neurological disorder that affects body movements, and tremor is often the first and the most troublesome motor symptom of the disease. Currently, the most widely used clinical scale for the assessment of tremor is the Movement Disorder Society - Unified Parkinson's Disease Rating Scale (MDS-UPDRS). However, this type of assessment carries limitations, such as its subjectivity and dependence on experienced evaluators. These problems can be overcome by using inertial sensors for objective measurements of movement. Therefore, a serious game called RehaBEElitation for upper limbs was developed, with which users interact using a glove composed of inertial and resistive sensors. This study aimed to evaluate tremor objectively using the RehaBEElitation. Fifteen individuals with PD and fifteen healthy individuals interacted with the game, constituting the experimental group (EG) and control group (CG), respectively, matched in age and sex. Data collection was performed in the ON and OFF states of medication for the EG. Tremor was detected by removing the trend from the original signal and was assessed by estimating the Mean Absolute Value (MAV), Root Mean Square (RMS) and Power Spectral Density (PSD) of the gyroscope signals. The probability that the peak frequencies of the PD-OFF signals fall within the frequency range of Parkinson's tremor (4–7 Hz) was higher than for the PD-ON group, which in turn was higher than for CG. For both MAV and RMS, the chance that the distribution having a bimodal aspect, which represents the presence of PD tremor, was higher for the EG in the ON and OFF states than for the CG. The PD-OFF group had the highest probability of having the highest peak power in the signal than the other groups. In summary, MAV and RMS showed strong correlation with MDS-UPDRS. The RehaBEElitation serious game is an alternative tool to assess hand tremor objectively and playfully. The EG participants in the OFF state presented more tremor compared to the ON state.","","979-8-3503-0080-2","10.1109/MetroXRAINE58569.2023.10405668","National Council for Scientific and Technological Development (CNPq); Coordination for the Improvement of Higher Education Personnel (CAPES)(grant numbers:CAPES/DFATD-88887.159028/2017-00,CAPES/COFECUB-88881.370894/2019-01); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405668","Parkinson's disease;tremor;objective evaluation;gyroscope;serious game","Neurological diseases;Parkinson's disease;Neural engineering;Games;Metrology;Motion measurement;Root mean square","","2","","27","IEEE","1 Feb 2024","","","IEEE","IEEE Conferences"
"Development of an EEG-Based Brain Stimulation User Interface for Managing Rigidity in Parkinson's Disease","K. R; M. S; N. J. D; D. P","Electrical and Electronics Engineering, B.S. Abdur Rahman Crescent Institute of Science and Technology, Chennai, India; School of Social Sciences and Humanities, B.S. Abdur Rahman Crescent Institute of Science and Technology, Chennai, India; Electronics and Instrumentation Engineering, B.S. Abdur Rahman Crescent Institute of Science and Technology, Chennai, India; School of Social Sciences and Humanities, B.S. Abdur Rahman Crescent Institute of Science and Technology, Chennai, India",2024 IEEE-EMBS Conference on Biomedical Engineering and Sciences (IECBES),"19 May 2025","2024","","","13","18","Parkinson's disease (PD) is a progressive neurological condition that causes rigidity, bradykinesia, and tremors, among other motor symptoms that significantly lower quality of life in patients. Deep brain stimulation (DBS) and levodopa are two popular treatments that frequently don't give patients consistent comfort. The goal of this project is to create a novel EEG-based brain stimulation user interface that is especially intended to control rigidity in Parkinson's disease patients. The suggested method uses high-fidelity electrodes that are Bluetooth-connected to transfer data in real-time while capturing EEG signals from the motor cortical regions. The main goal of signal processing is to extract power spectral information from the frequency bands of $a$ (alpha), β (beta), and θ (theta). The β band is especially noteworthy because of its strong correlation with stiffness and motor control. The intensity of stiffness is divided into three categories by machine learning models, such as Random Forest (RF), K-Nearest Neighbors (KNN), Decision Tree (DT), and Support Vector Machine (SVM). This classification optimizes treatment settings for individualized therapy by facilitating adaptive brain stimulation and real-time therapeutic decision-making. The closed-loop system continually analyses EEG readings, categorizes the degree of rigidity, and modifies stimulation parameters in real time. Interviews with 10 physicians, including neurologists and neurosurgeons, were done in order to validate the method. High suggestibility was revealed by the response, provided that safety precautions and ethical clearances are properly followed. The goal of this comprehensive approach is to improve the precision and effectiveness of treating rigidity in Parkinson's disease (PD) by addressing the variability in present treatments. Through the utilization of forefront machine learning techniques and live EEG monitoring, the suggested interface presents a viable, non-invasive method for enhancing patient outcomes and quality of life.","2573-3028","979-8-3503-8340-9","10.1109/IECBES61011.2024.10991333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10991333","Parkinson's Disease;Rigidity;Brain Stimulation;Beta Band;Power Spectral Density;Real-time Monitoring;Personalized Therapy","Support vector machines;Parkinson's disease;User interfaces;Signal processing;Nearest neighbor methods;Electroencephalography;Real-time systems;Rigidity;Safety;Brain stimulation","","","","20","IEEE","19 May 2025","","","IEEE","IEEE Conferences"
"Parkinson’s Disease Classification and Clinical Score Regression via United Embedding and Sparse Learning From Longitudinal Data","Z. Huang; H. Lei; G. Chen; A. F. Frangi; Y. Xu; A. Elazab; J. Qin; B. Lei","Key Laboratory of Service Computing and Applications, Guangdong Province Key Laboratory of Popular High Performance Computers, Guangdong Province Engineering Center of China-made High Performance Data Computing System, Guangdong Laboratory of Artificial-Intelligence and Cyber-Economics, College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Key Laboratory of Service Computing and Applications, Guangdong Province Key Laboratory of Popular High Performance Computers, Guangdong Province Engineering Center of China-made High Performance Data Computing System, Guangdong Laboratory of Artificial-Intelligence and Cyber-Economics, College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Key Laboratory of Service Computing and Applications, Guangdong Province Key Laboratory of Popular High Performance Computers, Guangdong Province Engineering Center of China-made High Performance Data Computing System, Guangdong Laboratory of Artificial-Intelligence and Cyber-Economics, College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; CISTIB Centre for Computational Imaging & Simulation Technologies in Biomedicine, School of Computing and School of Medicine, University of Leeds, Leeds, U.K.; Cixi Institute of Biomedical Engineering, Ningbo Institute of Materials Technology and Engineering, Chinese Academy of Sciences, Ningbo, China; Computer Science Department, Misr Higher Institute for Commerce and Computers, Mansoura, Egypt; Centre for Smart Health, School of Nursing, Hong Kong Polytechnic University, HungHom, Hong Kong; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China",IEEE Transactions on Neural Networks and Learning Systems,"3 Aug 2022","2022","33","8","3357","3371","Parkinson’s disease (PD) is known as an irreversible neurodegenerative disease that mainly affects the patient’s motor system. Early classification and regression of PD are essential to slow down this degenerative process from its onset. In this article, a novel adaptive unsupervised feature selection approach is proposed by exploiting manifold learning from longitudinal multimodal data. Classification and clinical score prediction are performed jointly to facilitate early PD diagnosis. Specifically, the proposed approach performs united embedding and sparse regression, which can determine the similarity matrices and discriminative features adaptively. Meanwhile, we constrain the similarity matrix among subjects and exploit the  ${l}_{\mathrm {2,p}}$  norm to conduct sparse adaptive control for obtaining the intrinsic information of the multimodal data structure. An effective iterative optimization algorithm is proposed to solve this problem. We perform abundant experiments on the Parkinson’s Progression Markers Initiative (PPMI) data set to verify the validity of the proposed approach. The results show that our approach boosts the performance on the classification and clinical score regression of longitudinal data and surpasses the state-of-the-art approaches.","2162-2388","","10.1109/TNNLS.2021.3052652","National Natural Science Foundation of China(grant numbers:61871274,61772118,61801305,81571758,61950410615); National Natural Science Foundation of Guangdong Province(grant numbers:2020A1515010649,2019A1515111205); (Key) Project of Department of Education of Guangdong Province(grant numbers:2019KZDZX1015); Guangdong Laboratory of Artificial-Intelligence and Cyber-Economics (SZ), Shenzhen Peacock Plan(grant numbers:KQTD2016053112051497,KQTD2015033016104926); Shenzhen Key Basic Research Project(grant numbers:JCYJ20190808165209410,20190808145011259,JCYJ20180507184647636,GJHZ20190822095414576,JCYJ20170302153337765,JCYJ20170302150411789,JCYJ-201703 02142515949,GCZX2017040715180580,GJHZ20180-418190529516,JSGG20180507183215520); Hong Kong Research Grants Council(grant numbers:PolyU 152035/17E); AFF is supported by the RAEng Chair in Emerging Technologies(grant numbers:CiET1819/19); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9345987","Classification;clinical score prediction;embedding learning;longitudinal multimodal data;Parkinson’s disease (PD);sparse regression","Diseases;Feature extraction;Task analysis;Sparse matrices;Biomedical imaging;Ultrasonic imaging;Lung","Algorithms;Biomarkers;Humans;Neural Networks, Computer;Neurodegenerative Diseases;Parkinson Disease","31","","54","IEEE","3 Feb 2021","","","IEEE","IEEE Journals"
"Diagnosis of Parkinson’s Disease using Computer Aided Tool based on EEG","K. Shreya Prabhu; R. Joy Martis","Dept. of Electronics & Communication Engineering, Visvesvaraya Technological University, Belagavi, India; Dept. of Computer Science and Engineering, Global Academy of Technology, Bengaluru, India",2020 IEEE 17th India Council International Conference (INDICON),"5 Feb 2021","2020","","","1","4","Parkinson’s Disease (PD) is a disorder affecting cortical and sub-cortical regions of the brain. The EEG recorded from these regions show variations in their patterns in patients with PD compared to that of healthy controls. Initially, Kolmogorov Complexity, Sample Entropy and Approximate Entropy are extracted from the epochs of 20 EEG electrodes collected from 18 subjects. These features are fed to the Back-Propagation Multi-Layer Perceptron (BP MLP) Neural Network and trained to perform diagnosis which results in 90% Accuracy, 100% Precision, 83% Sensitivity and 100% Specificity. Secondly, the above features from a set of EEG electrodes Fz, F1 and F2 that are placed close to cortical regions are considered and are fed to the BP MLP Neural Network, resulting in 97% Accuracy, 100% Precision, 96% Sensitivity and 100% Specificity. Therefore, PD can be effectively diagnosed by EEG readings recorded close to cortical regions thereby reducing the storage space and computation time.","2325-9418","978-1-7281-6916-3","10.1109/INDICON49873.2020.9342332","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342332","Electroencephalogram (EEG);Parkinson’s Disease (PD);Kolmogorov Complexity;Sample Entropy;Approximate Entropy;Back Propagation;Neural Network","Electrodes;Sensitivity;Handheld computers;Feature extraction;Electroencephalography;Entropy;Diseases","","4","","17","IEEE","5 Feb 2021","","","IEEE","IEEE Conferences"
"Parkinson’s Disease Detection Using Voice Features and Machine Learning Algorithms","R. Islam; E. Abdel-Raheem; M. Tarique","Dept. of Elect. and Comp. Engg, University of Windsor, Windsor, ON, Canada; Dept. of Elect. and Comp. Engg, University of Windsor, Windsor, ON, Canada; Dept. of Elect. and Comp. Engg, Univ. of Sci. and Tech. of Fujairah, Fujairah, UAE",2023 International Conference on Microelectronics (ICM),"5 Jan 2024","2023","","","96","100","This paper investigates the noninvasive screening for early signs of Parkinson’s disease from voice signals using machine learning algorithms. It considers 752 audio features extracted from phonation of the sustained vowel ‘/a/’ sound. Two machine learning algorithms, namely k-nearest neighbors (kNNs) and support vector machines (SVMs), are modeled to identify their effectiveness for the classification task. The results showed that cubic SVM and fine kNN algorithms could achieve 100% accuracy. However, the optimized kNN outperformed the optimized Gaussian SVM in terms of accuracy, detection speed, training time, and misclassification cost.","2159-1679","979-8-3503-8082-8","10.1109/ICM60448.2023.10378925","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10378925","Accuracy;classifier;machine learning;Parkinson’s disease;voice features","Support vector machines;Training;Machine learning algorithms;Costs;Feature extraction;Robustness;Microelectronics","","4","","22","IEEE","5 Jan 2024","","","IEEE","IEEE Conferences"
"Improving the prediction accuracy of Parkinson’s Disease based on pattern techniques","S. J. Priya; A. J. Rani; N. Ubendran","Research Scholar Department of Computer Science and Engineering, Manonmaniam Sundaranar University, Tirunelveli, India; Department of Computer Science and Engineering, Manonmaniam Sundranar University, Tirunelveli, India; Department of Computer Science and Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India","2020 5th International Conference on Devices, Circuits and Systems (ICDCS)","23 Apr 2020","2020","","","188","192","Parkinson’s Disease is a locomotive disorder commonly found among elders and causes various physical prodromes in an affected personnel. Freezing of Gait is a prominent symptom and gait data may be used to identify the occurrence of this event. The proposed study employs binary pattern recognition such as Local Binary Pattern and Extended Local Binary Pattern to transform gait data into a normal distribution and then extract statistical features such as skewness, kurtosis and etc. The procured features were then classified by different classifiers to determine the model with highest performance. The performance metrics evaluated were accuracy, precision and recall, and an accuracy of 98.82% were achieved for the classifier Logistic Regression.","2644-1802","978-1-7281-6368-0","10.1109/ICDCS48716.2020.243578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9075785","Parkinson's;gait;LBP;ELBP;Logistic Regression","Feature extraction;Foot;Sensors;Diseases;Gaussian distribution;Circuits and systems;Medical diagnostic imaging","","3","","22","IEEE","23 Apr 2020","","","IEEE","IEEE Conferences"
