"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamic Time Warping-based distance for constructing individual brain networks from FDG-PET Images: Application to Alzheimer’s Disease","P. M. Tuan; M. Adel; N. L. Trung; E. Guedji","Institut Fresnel, Aix-Marseille Université, Marseille, France; Institut Fresnel, Aix-Marseille Université, Marseille, France; University of Engineering and Technology, Vietnam National University, Hanoi, Vietnam; Institut Marseille Imaging, Marseille, France","2023 Twelfth International Conference on Image Processing Theory, Tools and Applications (IPTA)","21 Nov 2023","2023","","","1","5","This study presents a novel method for constructing individual brain networks from static FDG-PET images by integrating Kernel Density Estimation and Dynamic Time Warping algorithms. The effectiveness of the proposed method is validated using the ADNI dataset By comparing individual graph metrics across different diagnostic groups, including Cognitive Normal (CN), stable mild cognitive impairment (sMCI), progressive mild cognitive impairment (pMCI), and Alzheimer’s disease (AD), disruptions in information transmission within the FDG-PET-based brain network of AD subjects are confirmed. Our findings provide evidence for the effectiveness of KDE and DTW techniques in constructing individual brain networks from FDG-PET images. The proposed method shows promise for application in other brain disorders, and enabling personalized diagnostics.","2154-512X","979-8-3503-2541-6","10.1109/IPTA59101.2023.10320083","Mars; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10320083","Fluorodeoxyglucose Positron Emission Tomography (FDG-PET);Individual brain network;Kernel Density Estimation (KDE);Dynamic Time Warping (DTW);Alzheimer’s Disease (AD);Mild Cognitive Impairment (MCI);Graph metrics","Measurement;Heuristic algorithms;Image processing;Estimation;Information processing;Robustness;Alzheimer's disease","","5","","14","IEEE","21 Nov 2023","","","IEEE","IEEE Conferences"
"A deep spatio-temporal attention model of dynamic functional network connectivity shows sensitivity to Alzheimer’s in asymptomatic individuals","Y. Wei; A. Abrol; J. Lah; D. Qiu; V. D. Calhoun","Center for Translational Research in Neuroimaging and Data Science (TReNDS), Georgia State University, Georgia Institute of Technology, and Emory University, Atlanta, USA; Center for Translational Research in Neuroimaging and Data Science (TReNDS), Georgia State University, Georgia Institute of Technology, and Emory University, Atlanta, USA; Department of Neurology, Emory University, Atlanta, USA; Department of Radiology and Imaging Sciences, Emory University, Atlanta, USA; Center for Translational Research in Neuroimaging and Data Science (TReNDS), Georgia State University, Georgia Institute of Technology, and Emory University, Atlanta, USA",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","Alzheimer’s disease (AD) progresses from asymptomatic changes to clinical symptoms, emphasizing the importance of early detection for proper treatment. Functional magnetic resonance imaging (fMRI), particularly dynamic functional network connectivity (dFNC), has emerged as an important biomarker for AD. Nevertheless, studies probing at-risk subjects in the pre-symptomatic stage using dFNC are limited. To identify at-risk subjects and understand alterations of dFNC in different stages, we leverage deep learning advancements and introduce a transformer-convolution framework for predicting at-risk subjects based on dFNC, incorporating spatial-temporal self-attention to capture brain network dependencies and temporal dynamics. Our model significantly outperforms other popular machine learning methods. By analyzing individuals with diagnosed AD and mild cognitive impairment (MCI), we studied the AD progression and observed a higher similarity between MCI and asymptomatic AD. The interpretable analysis highlights the cognitive-control network’s diagnostic importance, with the model focusing on intra-visual domain dFNC when predicting asymptomatic AD subjects.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10781740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10781740","dynamic functional network connectivity;deep learning;early diagnosis;Alzheimer’s disease","Deep learning;Analytical models;Sensitivity;Focusing;Functional magnetic resonance imaging;Predictive models;Brain modeling;Transformers;Alzheimer's disease;Biomedical imaging","Humans;Alzheimer Disease;Magnetic Resonance Imaging;Cognitive Dysfunction;Male;Female;Aged;Brain;Deep Learning;Machine Learning;Disease Progression;Nerve Net","","","30","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"The Receiver Operational Characteristic for Binary Classification with Multiple Indices and Its Application to the Neuroimaging Study of Alzheimer's Disease","X. Wu; J. Li; N. Ayutyanont; H. Protas; W. Jagust; A. Fleisher; E. Reiman; L. Yao; K. Chen","State Key Laboratory of Cognitive Neuroscience and Learning, College of Information Science and Technology, Beijing Normal University, Beijing, China; State Key Laboratory of Cognitive Neuroscience and Learning, College of Information Science and Technology, Beijing Normal University, Beijing, China; Arizona Alzheimer's Consortium, Phoenix, AZ, USA; Arizona Alzheimer's Consortium, Phoenix, AZ, USA; School of Public Health and Helen Wills Neuroscience Institute, University of California, Berkeley, Berkeley, CA, USA; Arizona Alzheimer's Consortium, Phoenix, AZ, USA; Arizona Alzheimer's Consortium, Phoenix, AZ, USA; State Key Laboratory of Cognitive Neuroscience and Learning, College of Information Science and Technology, Beijing Normal University, Beijing, China; Arizona Alzheimer's Consortium, Phoenix, AZ, USA",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"20 May 2013","2013","10","1","173","180","Given a single index, the receiver operational characteristic (ROC) curve analysis is routinely utilized for characterizing performances in distinguishing two conditions/groups in terms of sensitivity and specificity. Given the availability of multiple data sources (referred to as multi-indices), such as multimodal neuroimaging data sets, cognitive tests, and clinical ratings and genomic data in Alzheimer's disease (AD) studies, the single-index-based ROC underutilizes all available information. For a long time, a number of algorithmic/analytic approaches combining multiple indices have been widely used to simultaneously incorporate multiple sources. In this study, we propose an alternative for combining multiple indices using logical operations, such as ""AND,” ""OR,” and ""at least $(n)$” (where $(n)$ is an integer), to construct multivariate ROC (multiV-ROC) and characterize the sensitivity and specificity statistically associated with the use of multiple indices. With and without the ""leave-one-out” cross-validation, we used two data sets from AD studies to showcase the potentially increased sensitivity/specificity of the multiV-ROC in comparison to the single-index ROC and linear discriminant analysis (an analytic way of combining multi-indices). We conclude that, for the data sets we investigated, the proposed multiV-ROC approach is capable of providing a natural and practical alternative with improved classification accuracy as compared to univariate ROC and linear discriminant analysis.","1557-9964","","10.1109/TCBB.2012.141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6365172","Alzheimer's dementia (AD);multiple indices;multiV-ROC;receiver operational characteristic (ROC)","Indexes;Sensitivity and specificity;Alzheimer's disease;Human computer interaction;Neuroimaging;Accuracy;Biomarkers","Aged;Aged, 80 and over;Algorithms;Alzheimer Disease;Alzheimer Disease;Alzheimer Disease;Case-Control Studies;Databases, Factual;Discriminant Analysis;Humans;Magnetic Resonance Imaging;Middle Aged;Neuroimaging;Positron-Emission Tomography;ROC Curve","23","","30","IEEE","29 Nov 2012","","","IEEE","IEEE Journals"
"Hybrid Harris Hawk Optimization (HHO): A Novel Framework for Alzheimer's Disease Prediction Using Neuroimaging Data","R. Kumar; C. Azad","Department of CSE, National Institute of Technology, Jamshedpur, India; Department of CSE, National Institute of Technology, Jamshedpur, India",2024 International Conference on Intelligent Computing and Emerging Communication Technologies (ICEC),"16 Jan 2025","2024","","","1","5","Alzheimer's disease is a progressive neurological disorder marked by memory loss and cognitive decline. Using neuroimaging data from the Alzheimer's Disease Neuroimaging Initiative dataset, this work examines the use of Harris Hawk Optimization in Alzheimer's disease prediction. HHO improves AD prediction accuracy with and without feature selection techniques. It is inspired by the hunting behaviour of Harris's hawks. Numerical evaluations of the results show significant gains in performance when feature selection is paired with HHO. In particular, without feature selection, the Gaussian Mixture Model classification obtains the best accuracy of 82%; with 800 selected features, forward selection raises the accuracy to 87.90%. These results highlight the prominence of feature selection in maximizing predictive performance and the effectiveness of HHO in AD prediction. The study offers insightful information on using neuroimaging data for early diagnosis and recognition of Alzheimer's disease.","","979-8-3315-0843-2","10.1109/ICEC59683.2024.10837464","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837464","Harris Hawk Optimization;Alzheimer’s Disease;Machine learning;image;Neuroimaging","Neuroimaging;Neurological diseases;Accuracy;Predictive models;Feature extraction;Prediction algorithms;Alzheimer's disease;Optimization;Gaussian mixture model;Diseases","","","","26","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"Entropy-Based EEG Measures for Revealing Altered Neural Dynamics in Alzheimer's Disease: A Preliminary Study","A. Cataldo; S. Criscuolo; E. De Benedetto; A. Masciullo; M. Pesola; R. Schiavoni","Department of Engineering for Innovation, University of Salento, Lecce, Italy; Department of Electrical Engineering and Information Technology (DIETI), University of Naples Federico II, Naples, Italy; Department of Electrical Engineering and Information Technology (DIETI), University of Naples Federico II, Naples, Italy; Department of Engineering for Innovation, University of Salento, Lecce, Italy; Department of Electrical Engineering and Information Technology (DIETI), University of Naples Federico II, Naples, Italy; Department of Engineering for Innovation, University of Salento, Lecce, Italy","2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)","1 Feb 2024","2023","","","682","687","Alzheimer's disease (AD) is a prevalent age-related neurodegenerative condition, whose timely diagnosis is nowadays still complicated. In this context, investigating brain complexity can provide insight into the underlying mechanisms of neural dynamics in AD patients. In this regard, this study explores the differences in neural complexity between AD patients and healthy controls by using entropy measures. Specifically, multi-scale sample entropy (MSE) and multiscale approximate entropy (MAE) was computed on multi-channel electroencephalografic (EEG) signals at different time scales, highlighting the advantages and disadvantages of these two techniques, and outlining future improvements. Results show the potential of entropy measures as a promising strategy for early diagnosis of AD and for a better understanding of EEG dynamics alteration in AD, allowing for the development of more targeted therapies.","","979-8-3503-0080-2","10.1109/MetroXRAINE58569.2023.10405779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405779","EEG signal;Alzheimer's disease;entropy measures;multiscale fuzzy entropy;neural complexity","Neural engineering;Medical treatment;Metrology;Entropy;Electroencephalography;Complexity theory;Alzheimer's disease","","6","","34","IEEE","1 Feb 2024","","","IEEE","IEEE Conferences"
"Revolutionizing Alzheimer's Disease Prediction using InceptionV3 in Deep Learning","R. Jansi; N. Gowtham; S. Ramachandran; V. S. Praneeth","Department of Electronics and Communication Engineering, Faculty of Engineering and Technology, SRM Institute of Science and Technology, SRM Nagar, Kattankulathur, Tamil Nadu, India; Department of Electronics and Communication Engineering, Faculty of Engineering and Technology, SRM Institute of Science and Technology, SRM Nagar, Kattankulathur, Tamil Nadu, India; Department of Electronics and Communication Engineering, Faculty of Engineering and Technology, SRM Institute of Science and Technology, SRM Nagar, Kattankulathur, Tamil Nadu, India; Department of Electronics and Communication Engineering, College of Engineering and Technology, SRM Institute of Science and Technology, SRM Nagar, Kattankulathur, Tamil Nadu, India","2023 7th International Conference on Electronics, Communication and Aerospace Technology (ICECA)","9 Feb 2024","2023","","","1155","1160","Since Alzheimer's disease is a neurological condition that affects millions of people worldwide, early detection is vital for enabling successful treatment. Recent advances in deep learning, as demonstrated by models like InceptionV3, show significant potential for precisely forecasting Alzheimer's disease by examining neuroimaging data. This study makes use of a sizable dataset of magnetic resonance imaging (MRI) scans, which includes both participants with Alzheimer's disease (AD) and those who are cognitively normal (NC). The work uses transfer learning to improve an InceptionV3 model that has already been trained for multi-class classification. Brightness adjustment is a component of data preparation, which increases the size of the dataset and strengthens the generalization abilities of the model. In order to overcome concerns with class imbalance in the dataset, pattern classification methods like SMOTE (Synthetic Minority Over-sampling Technique) are also strategically utilized. Following these preprocessing steps, the dataset is divided into training, validation, and test sets to facilitate model training and evaluation. The proposed system produces a good accuracy of 87.69% for the OASIS dataset.","","979-8-3503-4060-0","10.1109/ICECA58529.2023.10395534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10395534","Alzheimer's disease;Neurological Disorder;Inception V3 Model;Neuroimaging Data;Deep Learning","Training;Deep learning;Magnetic resonance imaging;Transfer learning;Predictive models;Data models;Alzheimer's disease","","10","","22","IEEE","9 Feb 2024","","","IEEE","IEEE Conferences"
"MRI Image-Based Advanced Transfer Learning and Machine Learning Architectures for Classifying Alzheimer's Disease","T. Das; C. K. Nayak; P. Pattnayak","Faculty of Emerging Technologies, SRI SRI University, Cuttack, India; Faculty of Emerging Technologies, SRI SRI University, Cuttack, India; School of Computer Applications, KIIT Deemed to be University, Bhubaneswar, India",2024 Second International Conference on Intelligent Cyber Physical Systems and Internet of Things (ICoICI),"4 Oct 2024","2024","","","967","973","Alzheimer's Disease (AD) is classified as a nerve disorder of the brain characterized by the irreversible degeneration of neurons responsible for computational functions and memory in humans. Exploratory investigations have been devoted to diverse Machine Learning methodologies in the context of AD diagnosis via brain images, such as Magnetic Resonance Imaging. There are several disadvantages to Deep Neural Network models, such as their dependence on large volumes of trained data and their need for a suitable optimisation technique. Here, an attempt is made to tackle these concerns by employing Deep Transfer Learning models. Specifically, previously trained current Convolutional Neural Network models used that have already been trained using large standard benchmark datasets of real-world photos, including Xception, RESNET, Inception, and VGG. Retraining the entirely connected layer with an insignificant number of MRI images ensues. Additionally, the data is augmented in order to facilitate learning from unbalanced datasets, thereby, significantly enhancing the performance of TL models.","","979-8-3315-4066-1","10.1109/ICoICI62503.2024.10696766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10696766","Alzheimer's Disease;Deep Transfer Learning;Magnetic Resonance Imaging;Dementia;Optimization","Training;Accuracy;Magnetic resonance imaging;Transfer learning;Predictive models;Brain modeling;Data models;Convolutional neural networks;Alzheimer's disease;Optimization","","4","","28","IEEE","4 Oct 2024","","","IEEE","IEEE Conferences"
"A New Method for Diagnosing Alzheimer's Disease and Monitoring Its Severity Using FDG-PET","C. Yüksel; R. Rasi; A. Güveniş","Institute of Biomedical Engineering, Boğaziçi University, Istanbul, Turkey; Institute of Biomedical Engineering, Boğaziçi University, Istanbul, Turkey; Institute of Biomedical Engineering, Boğaziçi University, Istanbul, Turkey",2022 Medical Technologies Congress (TIPTEKNO),"29 Nov 2022","2022","","","1","4","This study aimed to use fluorodeoxyglucose (FDG)-positron emission tomography (PET) images of the brain for the computer-aided diagnosis of Alzheimer's disease (AD) and monitor its severity using a new KNN and image similarity-measure-based approach. The first objective was to diagnose AD automatically using an image similarity index derived from mutual information. The second objective was to determine the association between the similarity measure and neuropsychological assessments. 95 patients with AD and 102 Cognitively Normal (CN) FDG-PET data were obtained from Alzheimer's Disease Neuroimaging Initiative (ADNI). We then found a distance metric indicative of the average similarity between any 3D image to CN and AD patients' images. The diagnosis is based on a threshold value for the distance. Then, the association of the distance metric values with Mini-Mental State Examination (MMSE) results were analyzed. The detection algorithm achieved an area under the ROC curve of 0.959 using a leave-one-out method. The correlation was 0.639 between MMSE and the distance metric. This is higher than previously reported values obtained with other indices. The new method does not need registration, segmentation, or feature extraction. Furthermore, no training is required for a growing or changing dataset.","2687-7783","978-1-6654-5432-2","10.1109/TIPTEKNO56568.2022.9960196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9960196","Alzheimer's Disease;Radiomics;Severity;Computer-Aided Diagnosis;Mutual Information","Measurement;Training;Neuroimaging;Three-dimensional displays;Indexes;Alzheimer's disease;Positron emission tomography","","3","","28","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Alzheimer's Disease Classification using Convolutional Neural Networks","A. B; K. Kalirajan","Department of Electronics and Communication Engineering, KGiSL Institute of Technology, Coimbatore, India; Department of Electronics and Communication Engineering, KPR College of Engineering and Technology, Coimbatore, India",2023 International Conference on Innovative Data Communication Technologies and Application (ICIDCA),"20 Apr 2023","2023","","","1044","1048","Deep learning has got tremendous popularity in recent years for addressing problems in wide range of sectors, including medical image research. Alzheimer's Disease (AD) is a broad brain degeneration-related neurodegenerative disease that causes progressive mental decline in both middle-aged and elderly people. Imaging and laboratory testing can rule out additional potential causes and helps in the diagnosis the symptoms of dementia. Adults who have Alzheimer's disease have varied degrees of memory loss and knowledge forgetting. This the statement implies that how much its important in for the early disease diagnosis. In this article, deep learning techniques are implemented to classify brain neuro images such as MRI dataset ADNI into groups for Mild cognitive impairment (MCI), Alzheimer's Disease (AD), Cognitively Normal (CN) and Healthy Person. According to the results, CNN's classification rate was outperformed by the images being classified with accuracy of 95.82%.","","979-8-3503-9720-8","10.1109/ICIDCA56705.2023.10100046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100046","Deep Learning;CNN;Feature extraction;Alzheimer's disease;Accuracy rate","Deep learning;Neuroimaging;Magnetic resonance imaging;Performance analysis;Convolutional neural networks;Medical diagnosis;Alzheimer's disease","","9","","15","IEEE","20 Apr 2023","","","IEEE","IEEE Conferences"
"A Study on Traditional and Deep Learning Approaches for Automatic Alzheimer's Disease Diagnosis","J. D. S; H. Sulochana C; V. I. R","VSB College of Engineering Technical Campus, India; Department of ECE, StXavier Catholic College of Engineering, India; Department of Artificial Intelligence And Data Science, Rygot Technologies, India",2025 5th International Conference on Pervasive Computing and Social Networking (ICPCSN),"19 Jun 2025","2025","","","1155","1159","The review article centers on Alzheimer’s disease (AD), a neurodegenerative ailment that is widely widespread and can be extremely detrimental to individuals as well as their families. Early and accurate AD detection is crucial for timely intervention and improved patient outcomes. The primary objective of this review is to evaluate the current state of research in the early detection and categorization of AD, emphasizing the utilization of both traditional and deep learning techniques utilizing positron emission tomography (PET) and magnetic resonance imaging (MRI) modalities. A systematic search of prominent databases was conducted to identify relevant literature, which included studies related to AD early detection, classification, and image preprocessing. The review highlights significant advancements in AD early detection, primarily driven by deep learning techniques applied to preprocessed images, demonstrating high diagnostic accuracy. However, challenges such as data scarcity, interpretability issues, and the need for model optimization persist. The review underscores the importance of collaborative efforts among researchers, clinicians, data scientists, and policymakers to pave the way for more accurate and efficient AD diagnosis. Ultimately, this review marks a significant step toward early and effective AD detection, offering hope for enhanced patient care and outcomes.","","979-8-3315-3519-3","10.1109/ICPCSN65854.2025.11034833","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11034833","Alzheimer’s disease;Deep learning;Magnetic resonance imaging (MRI);Support vector machine;Convolutional neural network;Deep neural network;Recurrent neural network","Deep learning;Training;Technological innovation;Accuracy;Systematics;Reviews;Magnetic resonance imaging;Computational modeling;Alzheimer's disease;Positron emission tomography","","","","31","IEEE","19 Jun 2025","","","IEEE","IEEE Conferences"
"Stationary epoch-based entropy estimation for early diagnosis of Alzheimer's disease","N. Houmani; F. B. Vialatte; C. Latchoumane; J. Jeong; G. Dreyfus","Laboratoire SIGMA, ESPCI, Paris, France; Laboratoire SIGMA, ESPCI, Paris, France; Center for Neural Science, Korea Institute of Science and Technology, Seoul, South Korea; Department of Bio and Brain Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Laboratoire SIGMA, ESPCI, Paris, France",2013 IEEE Faible Tension Faible Consommation,"15 Aug 2013","2013","","","1","4","Several studies showed that EEG signal of Alzheimer's disease patients is less complex than that of healthy subjects. In this article, we propose to characterize the complexity of the EEG signal by an entropy measure based on local density estimation by a Hidden Markov Model. We first show that this measure leads to consistent results qualitatively and quantitatively (in terms of classification accuracy). Indeed, it discriminates AD patients, at an early stage of Alzheimer's disease, from healthy subjects: a classification accuracy of 80% is reached on a dataset including EEG data recorded in different conditions. Based on this measure, we also show that parietal and temporal regions are the first regions affected by complexity loss in the early stage of Alzheimer's disease.","","978-1-4673-6104-0","10.1109/FTFC.2013.6577776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6577776","EEG signal;Complexity measure;Stationary epochs;Entropy;HMM;Alzheimer's disease","Entropy;Electroencephalography;Alzheimer's disease;Complexity theory;Hidden Markov models;Accuracy","","5","","27","IEEE","15 Aug 2013","","","IEEE","IEEE Conferences"
"STCNN: Combining SMOTE-TOMEK With CNN for Imbalanced Classification of Alzheimer's Disease","Anjali; D. Singh; O. J. Pandey; H. -N. Dai","Department of Information Technology, ABV-Indian Institute of Information Technology and Management, Gwalior, India; Department of Information Technology, ABV-Indian Institute of Information Technology and Management, Gwalior, India; Department of Electronics Engineering, Indian Institute of Technology (BHU) Varanasi, Varanasi, India; Department of Computer Science, Hong Kong Baptist University, Hong Kong",IEEE Sensors Letters,"12 Feb 2024","2024","8","3","1","4","The most frequent cause of dementia worldwide is Alzheimer's disease (AD). Progressing from mild to severe, it gradually deteriorates, making independent tasks more challenging. Due to the aging population and the timing of diagnoses, its prevalence has exceeded expectations. Existing models for categorizing cases include magnetic resonance imaging (MRI), cognitive testing, and medical history. However, these methods lack precision and sensitivity and are not always effective. A framework for identifying particular features of AD from MRI images is developed using the convolutional neural network (CNN). To prevent the issue of class imbalance, the synthetic minority oversampling technique is used, which exists in the MRI image dataset from Kaggle. An STCNN model is proposed to predict the different dementia stages from MRI and achieves 99.36% and 99% accuracy and F1-score, respectively. We compared the proposed model with the benchmark models and discovered that the STCNN model outperformed the state-of-the-art models in terms of accuracy, efficiency, and performance.","2475-1472","","10.1109/LSENS.2024.3357196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10413497","Sensor applications;alzheimer's disease (AD);convolutional neural network (CNN);dense-block;magnetic resonance imaging (MRI);synthetic minority oversampling technique (SMOTE-TOMEK)","Diseases;Magnetic resonance imaging;Training;Computational modeling;Alzheimer's disease;Convolutional neural networks;Data models","","6","","14","IEEE","24 Jan 2024","","","IEEE","IEEE Journals"
"Dementia Identification for Diagnosing Alzheimer's Disease using XGBoost Algorithm","L. Akter; Ferdib-Al-Islam","Department of Biomedical Engineering, Khulna University of Engineering & Technology; Department of Computer Science and Engineering, Khulna University of Engineering & Technology, Khulna, Bangladesh",2021 International Conference on Information and Communication Technology for Sustainable Development (ICICT4SD),"12 Apr 2021","2021","","","205","209","Dementia is an aggregate term used to portray different side effects of psychological decay as oblivion. Around the globe, closely 50 million humans produce dementia, and there are very nearly 10 million fresh cases every year. The roadblock to the clinician is to determine the complex illness, for example, different kinds of dementia, Alzheimer's Disease, and Parkinson's Disease. Uncommonly, Alzheimer's disease is a bit complex to analyze as far as indications as they cover in numerous perspectives at the beginning phase. Along these lines, it is important to examine the cycle of analytic with more enhanced performance with various parameters of the disease. In this paper, we have classified dementia into three classes (AD Dementia, No Dementia, and Uncertain Dementia) for identifying Alzheimer's disease in its beginning phase using Extreme Gradient Boosting (XGBoost) algorithm and also shown the feature importance scores. We got an enhanced performance in terms of accuracy (81%), precision (85%), and other performance metrics, and “ageAtEntry” was the most important feature.","","978-1-6654-1460-9","10.1109/ICICT4SD50815.2021.9396777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396777","Dementia Classification;Alzheimer's disease;Machine Learning;Extreme Gradient Boosting;Feature Importance","Psychology;Aging;Classification algorithms;Alzheimer's disease;Sustainable development;Synapses;Diseases","","15","","14","IEEE","12 Apr 2021","","","IEEE","IEEE Conferences"
"Enhanced Alzheimer’s Disease Prediction through Advanced Imaging: A Study of Machine Learning and Deep Learning Approaches","N. K. Kumar; V. D. Ambeth Kumar; D. Quamar; B. S. K. Reddy; R. Yogendra; N. Poojitha","Department of Computer Science & Engineering (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, Andhra Pradesh, India; Department of Computer Engineering, Mizoram University, Aizawl, Mizoram, India; Department of Computer Engineering, Mizoram University, Aizawl, Mizoram, India; Department of Computer Science & Engineering (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, Andhra Pradesh, India; Department of Computer Science & Engineering (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, Andhra Pradesh, India; Department of Computer Science & Engineering (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, Andhra Pradesh, India",2024 5th International Conference on Smart Electronics and Communication (ICOSEC),"24 Oct 2024","2024","","","1177","1182","The early detection and effective treatment of Alzheimer’s disease increasingly benefit from advanced imaging techniques. This study evaluates machine learning (ML) and deep learning (DL) methods to find Alzheimer’s disease using a dataset of 12,000 images, divided into four groups of 3,000 images each, and processed with Histogram of Oriented Gradients (HOG) feature representations. In the ML analysis, we applied Principal Component Analysis (PCA), Standard Scaling, and Stratified K-Fold cross-validation across four algorithms. The Support Vector Machine (SVM) achieved an accuracy of 79%, Random Forest reached 67% Decision Tree obtained 51%, and Logistic Regression recorded 65%. For the DL approach, we utilized data augmentation and trained a Convolutional Neural Network (CNN), achieving 87% accuracy. Transfer learning with the VGG16 model resulted in the highest accuracy of 91%. Our comparative analysis demonstrates that the VGG16 model significantly outperforms traditional ML algorithms and a custom CNN model in finding Alzheimer’s disease from medical images, highlighting the considerable potential of advanced DL techniques, particularly transfer learning models, in enhancing diagnostic accuracy for Alzheimer’s disease.","","979-8-3315-0440-3","10.1109/ICOSEC61587.2024.10722116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10722116","Alzheimer’s Disease;DL;CNN;Transfer Learning;VGG16 Model;Data Augmentation","Support vector machines;Deep learning;Analytical models;Accuracy;Transfer learning;Convolutional neural networks;Alzheimer's disease;Standards;Random forests;Principal component analysis","","6","","25","IEEE","24 Oct 2024","","","IEEE","IEEE Conferences"
"Stage-aware Brain Graph Learning for Alzheimer’s Disease","C. Peng; M. Liu; C. Meng; S. Xue; K. Keogh; F. Xia","Institute of Innovation, Science and Sustainability, Federation University Australia, Ballarat, Australia; Institute of Innovation, Science and Sustainability, Federation University Australia, Ballarat, Australia; School of Information and Electronic Engineering, Zhejiang Gongshang University, Hangzhou, China; Zhujiang Hospital, Southern Medical University, Guangzhou, China; Institute of Innovation, Science and Sustainability, Federation University Australia, Ballarat, Australia; School of Computing Technologies, RMIT University, Melbourne, Australia",2024 IEEE Conference on Artificial Intelligence (CAI),"30 Jul 2024","2024","","","1347","1349","Current machine learning-based Alzheimer’s disease (AD) diagnosis methods fail to explore the distinctive brain patterns across different AD stages, lacking the ability to trace the trajectory of AD progression. This limitation can lead to an oversight of the pathological mechanisms of AD and suboptimal performance in AD diagnosis. To overcome this challenge, this paper proposes a novel stage-aware brain graph learning model. Particularly, we analyze the different brain patterns of each AD stage in terms of stage-specific brain graphs. We design a Stage Feature-enhanced Graph Contrastive Learning method, named SF-GCL, utilizing specific features within each AD stage to perform graph augmentation, thereby effectively capturing differences between stages. Significantly, this study unveils the specific brain patterns corresponding to each AD stage, showing great potential in tracing the trajectory of brain degeneration. Experimental results on a real-world dataset demonstrate the superiority of our model.","","979-8-3503-5409-6","10.1109/CAI59869.2024.00239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10605287","Alzheimer’s disease;graph contrastive learning;brain graphs;feature extraction;brain disease detection","Pathology;Contrastive learning;Brain modeling;Feature extraction;Trajectory;Alzheimer's disease;Task analysis","","4","","18","IEEE","30 Jul 2024","","","IEEE","IEEE Conferences"
