"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Striatal Subdivisions Estimated via Deep Embedded Clustering With Application to Parkinson's Disease","Y. Li; A. Liu; T. Mi; R. Yang; P. Chan; M. J. McKeown; X. Chen; F. Wu","Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Neurology, Neurobiology and Geriatrics, Xuanwu Hospital of Capital Medical University, Beijing Institute of Brain Disorders, Beijing, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Department of Neurology, Neurobiology and Geriatrics, Xuanwu Hospital of Capital Medical University, Beijing Institute of Brain Disorders, Beijing, China; Pacific Parkinson's Research Centre, Vancouver, BC, Canada; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China",IEEE Journal of Biomedical and Health Informatics,"3 Sep 2021","2021","25","9","3564","3575","Recent fMRI connectivity-based parcellation (CBP) methods have been developed to obtain homogeneous and functionally coherent brain parcels. However, most of these studies utilize traditional clustering methods that neglect hidden nonlinear features. To enhance parcellation performance, here we propose a deep embedded connectivity-based parcellation (DECBP) framework and apply it to determine functional subdivisions of the striatum in public resting state fMRI data sets. This framework integrates fMRI connectivity features into deep embedded clustering (DEC), a deep neural network based on a stacked autoencoder. Compared to three prevalent clustering methods and their combinations with principal component analysis (PCA), the DECBP exhibited a significantly higher similarity between scans, individuals, and groups, indicating enhanced reproducibility. The generated reliable parcellations were also largely consistent with other public atlases. We further explored the functional subunits in the striatum in a data set from 23 Parkinson's disease (PD) subjects and 27 age-matched healthy controls (HC). All putaminal subregions of PD demonstrated lower interhemispheric connectivity than those of HC, which might reflect imbalance in the pathological progression of PD. Such hypo-connectivity was also observed between putaminal subregions and other brain regions, reflecting neuroimaging manifestations of the altered cortico-striato-thalamo-cortical circuit. These observed weaker couplings were associated with PD severity and duration. Our results support the utilization of the DECBP framework and suggest that abnormal connectivity in putaminal subregions may be a potential indicator of PD.","2168-2208","","10.1109/JBHI.2021.3083879","National Natural Science Foundation of China(grant numbers:61922075); National Key R&D Program of China(grant numbers:2018YFC1312001,2017YFC0840105); USTC Research Funds of the Double First-Class Initiative(grant numbers:YD2100002004); Synergy Innovation Program of Anhui Province(grant numbers:GXXT-2019-025); John Nichol Chair in Parkinson's Research (MJM); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9442339","Resting-state fMRI;deep neural network;deep embedded connectivity-based parcellation;parkinson's disease","Functional magnetic resonance imaging;Diseases;Head;Correlation;Clustering methods;Bioinformatics;Reliability","Brain Mapping;Cluster Analysis;Humans;Magnetic Resonance Imaging;Neural Pathways;Parkinson Disease;Reproducibility of Results","10","","54","IEEE","26 May 2021","","","IEEE","IEEE Journals"
"Benchmarking Skeleton-based Motion Encoder Models for Clinical Applications: Estimating Parkinson's Disease Severity in Walking Sequences","V. Adeli; S. Mehraban; I. Ballester; Y. Zarghami; A. Sabo; A. Iaboni; B. Taati","University of Toronto, CA; University of Toronto, CA; Vienna University of Technology, AUST; University of Toronto, CA; KITE - Toronto Rehabilitation Institute - University Health Network, CA; University of Toronto, CA; University of Toronto, CA",2024 IEEE 18th International Conference on Automatic Face and Gesture Recognition (FG),"11 Jul 2024","2024","","","1","10","Parkinson's Disease is a degenerative disorder for which precise motor assessment is critical. This study investigates the application of general human motion encoders trained on large-scale human motion datasets for analyzing gait patterns in PD patients. Although these models have learned a wealth of human biomechanical knowledge, their effectiveness in analyzing pathological movements, such as parkinsonian gait, has yet to be fully validated. We propose a comparative framework and evaluate six pre-trained state-of-the-art human motion encoder models on their ability to predict the Movement Disorder Society - Unified Parkinson's Disease Rating Scale (MDS-UPDRS-III) gait scores from motion capture data. We compare these against a traditional gait feature-based predictive model in a recently released large public PD dataset, including PD patients on and off medication. The feature-based model currently shows higher weighted average accuracy, precision, recall, and F1-score. Motion encoder models with closely comparable results demonstrate promise for scalability and efficiency in clinical settings. This potential is underscored by the enhanced performance of the encoder model upon fine-tuning on PD training set. Four of the six human motion models examined provided prediction scores that were significantly different between on- and off-medication states. This finding reveals the sensitivity of motion encoder models to nuanced clinical changes, emphasizing their potential utility in clinical settings. It also underscores the necessity for continued customization of these models to better capture disease-specific features, thereby reducing the reliance on labor-intensive feature engineering. Lastly, we establish a benchmark for the analysis of skeleton-based motion encoder models in clinical settings. To the best of our knowledge, this is the first study to provide a benchmark that enables state-of-the-art models to be tested and compete in a clinical context. Codes and benchmark leaderboard are available at code.","2770-8330","979-8-3503-9494-8","10.1109/FG59268.2024.10581933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10581933","","Analytical models;Adaptation models;Codes;Parkinson's disease;Biological system modeling;Benchmark testing;Predictive models","","1","","52","IEEE","11 Jul 2024","","","IEEE","IEEE Conferences"
"A reliable subtyping of de novo Parkinson disease: biomarkers, medication effects and longitudinal progression","C. Sun; H. Xu; Y. Zhang; Y. Zhang","Research Center for Augmented Intelligence, Research Institute of Artificial Intelligence, Zhejiang Lab, Hangzhou, China; Zhejiang University, Hangzhou, China; School of Life Science and Technology, University of Electronic Science and Technology of China, Chengdu, China; Research Center for Augmented Intelligence, Research Institute of Artificial Intelligence, Zhejiang Lab, Hangzhou, China",2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"11 Dec 2023","2023","","","1","4","Divergent clinical symptoms and pathological progression suggest multiple subtypes of Parkinson disease (PD). Here, we proposed a reliable PD subtyping approach that quantifies the disturbance of an individual patient to the reference structural covariance networks derived from healthy controls. We revealed two subtypes of de novo PD patients by using longitudinal data from the PPMI dataset. Compared to the conventional clinical TD/PIGD phenotypes, our subtyping was highly stable in 5 years’ visits. The two subtypes of PD showed significant differences in motor symptoms, medication effects, CSF biomarkers, and longitudinal progression. Moreover, patients of subtype 2 showed widespread lower cortical-to-dorsal raphe nucleus (DRN) connections and higher medication effects on motor symptoms which was regulated by 5-HT neurons in DRN. Our results suggest distinct neuropathological pathways underlying the two subtypes, such that, in contrast to the typical PD subtype, patients of subtype 2 may be affected by serotonergic modulation on dopaminergic neurons in striatum. Our study opens new avenue to precision medicine and personalized treatments in PD and may be applicable to other neurodegenerative diseases.","2694-0604","979-8-3503-2447-1","10.1109/EMBC40787.2023.10340372","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10340372","","Pathology;Precision medicine;Neurons;Modulation;Biomarkers;Biology;Reliability","Humans;Parkinson Disease;Gait Disorders, Neurologic;Biomarkers;Phenotype;Dopaminergic Neurons","","","14","IEEE","11 Dec 2023","","","IEEE","IEEE Conferences"
"Exploring Computational Models for Parkinson’s Disease Diagnosis: Unveiling Insights with LIME and SHAP Explainability Techniques","P. A. C. D; A. M. P; A. Kodipalli; T. Rao","Dept. of Artificial Intelligence & Data Science, Global Academy of Technology, Bangalore, Karnataka, India; Dept. of Artificial Intelligence & Data Science, Global Academy of Technology, Bangalore, Karnataka, India; Dept. of Artificial Intelligence & Data Science, Global Academy of Technology, Bangalore, Karnataka, India; Dept. of Artificial Intelligence & Data Science, Global Academy of Technology, Bangalore, Karnataka, India",2024 International Conference on Knowledge Engineering and Communication Systems (ICKECS),"7 Aug 2024","2024","1","","1","6","Parkinson’s disease (PD) is a degenerative neurological disorder affecting a large portion of the world’s population, mostly the elderly. A patient has to be diagnosed with Parkinson’s disease (PD) as soon as feasible to receive appropriate management and intervention. This is because early diagnosis opens up treatment choices that can significantly improve patient’s quality of life. To develop advanced diagnostic models for Parkinson’s disease, there has been a notable rise in research at the intersection of computer science and medicine. Preprocessing data, choosing pertinent features, and training models-such as Decision Trees, SVM, K-Nearest Neighbors, Logistic Regression, and other boosting algorithms-are all part of the research. To diagnose Parkinson’s disease, the comparison analysis evaluates model performance indicators and emphasizes interpretability using LIME and SHAP approaches. The usefulness, benefits, and drawbacks of the many computer models utilized in Parkinson’s disease diagnosis are thoroughly examined in this article.","","979-8-3503-5968-8","10.1109/ICKECS61492.2024.10616831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10616831","Parkinson’s disease (PD) diagnosis;Support Vector Machine (SVM);LIME (Local Interpretable Modelagnostic Explanations);SHAP (SHapley Additive exPlanations)","Training;Support vector machines;Analytical models;Accuracy;Computational modeling;Nearest neighbor methods;Data models","","3","","14","IEEE","7 Aug 2024","","","IEEE","IEEE Conferences"
"Characterization of gait dynamics using fractal analysis for normal and Parkinson disease patients","M. Chakraborty; T. Das; D. Ghosh","School of Bio-Science & Engineering, Jadavpur University, Kolkata, India; Department of Physics, Jadavpur University, Kolkata, India; Sir C. V. Raman Centre for Physics and Music, Jadavpur University, Kolkata, India","2015 IEEE Power, Communication and Information Technology Conference (PCITC)","24 Mar 2016","2015","","","367","372","Gait dynamics of human appears to have a self-similar pattern and this self-similarity is studied using various non-linear methods. In this paper we employ three non-linear methods namely Hurst's rescaled range analysis method, Higuchi's fractal dimension method, Approximate entropy method to quantize the gait dynamics of people suffering from Parkinson diseases (PD). Also they are asked to perform `Dual task' while walking, to have a better understanding of the connection between central nervous system and the limb movement. Gait dynamics of normal healthy people are also included in this study as control group. They are also put under study to perform dual task. This data set has been acquired from MIT-BIH data base. All these methods are capable to detect the difference between `Normal walking' and `Dual tasking' for both the groups. The fractal exponents for `Dual task' however produce interesting findings for PD subjects, suggesting that this type of walk is more chaotic and is more disordered than control group with the same task. Amongst the three methods utilized in this work approximate entropy method appears to be more sensitive, for both the groups.","","978-1-4799-7455-9","10.1109/PCITC.2015.7438193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7438193","Approximate Entropy;Fractal dimension;Gait dynamics;Higuchi's fractal dimension;Parkinson disease;Rescaled range analysis","Fractals;Time series analysis;Legged locomotion;Entropy;Diseases;Correlation;Information and communication technology","","5","","18","IEEE","24 Mar 2016","","","IEEE","IEEE Conferences"
"A Cluster Analysis for Parkinson's Disease Phenotyping with Gait Parameters","M. Russo; C. Ricciardi; M. Amboni; A. Volzone; P. Barone; M. Romano; A. Francesco","Department of Electrical Engineering and Information Technologies, University of Naples Federico II, Naples, Italy; Department of Electrical Engineering and Information Technologies, University of Naples Federico II, Naples, Italy; Department of Medicine, Surgery and Dentistry “Scuola Medica Salernitana ”, University of Salerno, Baronissi, Sa, Italy; Department of Medicine, Surgery and Dentistry “Scuola Medica Salernitana ”, Center for Neurodegenerative Diseases (CEMAND), University of Salerno, Baronissi, SA, Italy; Department of Medicine, Surgery and Dentistry “Scuola Medica Salernitana ”, University of Salerno, Baronissi, SA, Italy; Department of Electrical Engineering and Information Technologies, University of Naples Federico II, Naples, Italy; Department of Electrical Engineering and Information Technologies, University of Naples Federico II, Naples, Italy","2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)","1 Feb 2024","2023","","","882","887","Gait impairment and postural instability can lead to dangerous conditions for Parkinson's disease (PD) patients. Gait Analysis combined with current machine learning (ML) techniques may help the clinicians to improve the prediction of an outcome or response to rehabilitation treatments. This study aims to define whether a dataset of gait parameters acquired in patients with idiopathic PD can be used to identify homogeneous groups separated from each other and corresponding to different PD phenotypes. An optoelectronic motion analysis system was used to obtain spatial-temporal parameters of PD patients during a single walking task. An unsupervised ML technique, namely clustering, was employed on gait parameters extracted from gait analysis to find different motor-phenotypes in PD patients. In particular, the $\boldsymbol{k}-\mathbf{means}$ clustering individuated two groups (Cluster 1 and Custer 2) with a specific gait-pattern. Cluster 2 was characterized by an increase of double support phase, stance phase and stance duration and a decrease of velocity, cadence, step and mean cycle length. These findings suggest that abnormalities in gait parameters may provide a data-driven PD phenotyping, which identify a worse motor and non-motor PD phenotype.","","979-8-3503-0080-2","10.1109/MetroXRAINE58569.2023.10405572","University of Salerno(grant numbers:FARB2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405572","Parkinson's Disease;Gait Analysis;Clustering Analysis","Legged locomotion;Parkinson's disease;Neural engineering;Machine learning;Metrology;Task analysis;Motion analysis","","6","","46","IEEE","1 Feb 2024","","","IEEE","IEEE Conferences"
"An Early Detection of Parkinson’s Disease using Machine Learning and Deep Learning Models","S. Sharma; K. Guleria; R. Sobti","Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; University Institute of Engineering & Technology, Panjab University, Chandigarh, India",2024 International Conference on Computational Intelligence and Computing Applications (ICCICA),"11 Jul 2024","2024","1","","154","159","The human nervous system is the controlling mechanism for coordinating all body-related activities. In the cognitive world, it stimulates thinking capabilities. It prompts a reaction to a particular situation and allows body parts to move. In addition, it also regulates other physiological functions such as digestion and respiration. The nervous system consists of billions of cells which interpret information from sensory elements and translate it into coordinated action performed by various parts of the body. With the increase in age, the steady decline of these cells results in a loss of dopamine compounds. Parkinson's disease (PD) is caused by an unforeseen expansion of the movement of bodily extremities that results in this decline. Finding a cure for this disease is still an enormous challenge, and its progression can be slowed by early detection. The proposed work has been implemented with seven machine learning and deep-learning techniques, including decision tree (DT), random forest (RF), logistic regression, naive Bayes, k nearest neighbour, neural network model, and support vector machines for preemptively predicting PD. The model was implemented utilizing a dataset acquired from Kaggle. This included the normal cases as well as those with PD. The findings showed that the random forest model was superior to others, achieving an accuracy of 86.70%. In contrast, the naive Bayes model displayed the lowest accuracy of 71.50%. In addition, both the random forest and support vector machine models showed the highest accuracy levels of 85.90%. Various other performance metrics such as computational time, AUC (the Area Under the Curve), F1-score, ROC curve area, and recall rate were utilized to predict the effectiveness of each technique. Comparative analysis identified that the least performing models are the k-nearest neighbour and naive Bayes methods. In the future, this method can be refined further by using a large dataset and employing deep learning models for higher predictive outcomes.","","979-8-3503-0644-6","10.1109/ICCICA60014.2024.10585049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10585049","Parkinson’s disease;k-nearest neighbour;machine learning;deep learning;neural networks;random forest;decision tree","Support vector machines;Deep learning;Radio frequency;Accuracy;Computational modeling;Predictive models;Brain modeling","","1","","20","IEEE","11 Jul 2024","","","IEEE","IEEE Conferences"
"Abnormal Complexity Related to Frequency in Prodromal Parkinson’s disease and Parkinson’s disease","X. Cheng; J. Xiang; B. Wang; Y. Zhang; T. Liu; Y. Niu","College of Information and Computer, Taiyuan University of Technology, China; College of Information and Computer, Taiyuan University of Technology, China; College of Information and Computer, Taiyuan University of Technology, China; College of Information and Computer, Taiyuan University of Technology, China; College of Information and Computer, Taiyuan University of Technology, China; College of Information and Computer, Taiyuan University of Technology, China",2022 16th ICME International Conference on Complex Medical Engineering (CME),"13 Mar 2023","2022","","","81","86","Patients with Parkinson’s disease (PD) mainly manifested dyskinesia and lack of information processing ability. Resting-state fMRI (rs-fMRI) brain signal has been used to study brain activity. However, few studies apply complexity analysis to functional brain imaging. It is still not clear whether Prodromal Parkinson’s disease (PPD) patients and PD patients have abnormal complexity, and whether abnormal complexity is related to the frequency band. So we explored the signal complexity of 21 normal controls (NCs), 26 PPD patients, and 47 PD patients in four frequency bands based on fuzzy entropy (FE). In slow 3 and slow 2 frequency bands, the complexity of patients with PD is higher than that of the PPD patients and NCs. The complexity of the NCs was higher than that of PPD patients. Significant complexity anomalies were found in the caudate, superior frontal gyrus, thalamus, precuneus, and precentral gyrus. There are significant correlations between complexity and regional homogeneity (ReHo), the fractional amplitude of low-frequency fluctuation (fALFF), gray matter density/volume (GMD/V), and clinical scores. Results showed that patients had abnormal complexity, and abnormal complexity is related to the frequency band. The complexity analysis of brain signals in different frequency bands can be used to explore the underlying mechanism of neurological diseases.","","978-1-6654-9699-5","10.1109/CME55444.2022.10063315","Research and Development; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063315","brain imaging;Parkinson’s disease;complexity;entropy","Neurological diseases;Neuroimaging;Grey matter;Information processing;Functional magnetic resonance imaging;Thalamus;Iron","","","","32","IEEE","13 Mar 2023","","","IEEE","IEEE Conferences"
"Speech Signal-Based Detection and Staging of Parkinson's Disease","B. B. R. Emani; J. R. Devi; N. N. Sai Nanditha; N. Revathi; K. Avinash; M. Rajesh","Department of Computer Science and Engineering, Prasad V Potluri Siddhartha Institute of Technology, Vijayawada, India; Department of Computer Science and Engineering, Prasad V Potluri Siddhartha Institute of Technology, Vijayawada, India; Department of Computer Science and Engineering, Prasad V Potluri Siddhartha Institute of Technology, Vijayawada, India; Department of Computer Science and Engineering, Prasad V Potluri Siddhartha Institute of Technology, Vijayawada, India; Department of Computer Science and Engineering, Prasad V Potluri Siddhartha Institute of Technology, Vijayawada, India; Department of Computer Science and Engineering, Prasad V Potluri Siddhartha Institute of Technology, Vijayawada, India",2025 International Conference on Inventive Computation Technologies (ICICT),"23 May 2025","2025","","","1501","1507","This study uses voice signal analysis to create a machine learning method for Parkinson's disease stage classification. Based on voice-related biomarkers, the study uses a thorough technique that integrates many classification algorithms to forecast the course of the disease. In order to identify five different disease phases, the study employs a unique multi-stage classification approach that converts speech signal elements into a composite score. Support Vector Machine (SVM), Random Forest, K-Nearest Neighbors (KNN), Decision Tree, and Naive Bayes were the five machine learning models that were assessed. The study demonstrates the feasibility of using machine learning algorithms for objective, data-driven Parkinson's disease stage classification, providing a foundation for potential clinical diagnostic tools.","2767-7788","979-8-3315-1224-8","10.1109/ICICT64420.2025.11004856","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11004856","K-Nearest Neighbor;Support Vector Machine;Decision Tree;Random Forest;Machine Learning;Stage Classification","Support vector machines;Machine learning algorithms;Parkinson's disease;Nearest neighbor methods;Inspection;Bayes methods;Decision trees;Ensemble learning;Signal analysis;Random forests","","","","16","IEEE","23 May 2025","","","IEEE","IEEE Conferences"
"mHealth Technologies Towards Parkinson's Disease Detection and Monitoring in Daily Life: A Comprehensive Review","H. Zhang; C. Song; A. S. Rathore; M. -C. Huang; Y. Zhang; W. Xu","Department of Computer Science and Engineering, University at Buffalo, the State University of New York (SUNY), Buffalo, NY, USA; Department of Computer Science and Engineering, University at Buffalo, the State University of New York (SUNY), Buffalo, NY, USA; Department of Computer Science and Engineering, University at Buffalo, the State University of New York (SUNY), Buffalo, NY, USA; Department of Electrical Engineering & Computer Science, Case Western Reserve University, Sydney, NSW, OH, USA; College of Electronic and Information Engineering, Southwest University, Chongqing, China; Department of Computer Science and Engineering, University at Buffalo, the State University of New York (SUNY), Buffalo, NY, USA",IEEE Reviews in Biomedical Engineering,"22 Jan 2021","2021","14","","71","81","Parkinson's disease (PD) can gradually affect people's lives thus attracting tremendous attention. Early PD detection and treatment can help control the disease progress, relief from the symptoms and improve the patients’ life quality. However, the current practice of PD diagnosis is conducted in a clinical setup and administrated by a PD specialist due to the early signs of PD are not noticeable in daily life. According to the report of CDC/NIH, the diagnosed time of PD ranges from 2-10 years after onset. Therefore, a more accessible PD diagnosis approach is urgently demanded. In recent years, mobile health (for short mHealth) technology has been intensively investigated for preventive medicine, particularly in chronic disease management. Notably, many types of research have explored the possibility of using mobile and wearable personal devices to detect the symptom of PD and shown promising results. It provides opportunities for transforming early PD detection from clinical to daily life. This survey paper attempts to conduct a comprehensive review of mHealth technologies for PD detection from 2000 to 2019, and compares their pros and cons in practical applications and provides insights to close the performance gap between state-of-the-art clinical approaches and mHealth technologies.","1941-1189","","10.1109/RBME.2020.2991813","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084244","Mobile computing;public healthcare;body sensor networks","Sensors;Diseases;Mobile handsets;Biomarkers;Monitoring;Accelerometers;Handheld computers","Biomedical Engineering;Humans;Machine Learning;Monitoring, Physiologic;Parkinson Disease;Telemedicine;Wearable Electronic Devices","35","","67","IEEE","1 May 2020","","","IEEE","IEEE Journals"
"Application of Machine learning technique in the computational model of STN and GP network to predict Parkinson Disease at an early stage","J. Singh; A. Garg","School of Technology Management and Engineering, NMIMS, Chandigarh, India; Department of Multidisciplinary Engineering, The NorthCap University, Gurgaon, India",2023 IEEE 8th International Conference for Convergence in Technology (I2CT),"23 May 2023","2023","","","1","5","Parkinson Disease is one type of Neurological disorders that affect the human brain and nerves throughout the human body and spinal cord. The abnormality in the biochemical or electrical, structural or nervous system can cause the neurological disorders. In 2015, Global Burden of Disease estimated that the one third population of the world is affected by neurological disorders. These disorders are complex in nature and involves different diagnosis methods due to their heterogeneity. This heterogeneity range from dysregulation of immune system to neurodegeneration or pathological protein aggregation to development of functional abnormalities. These disorders involves both genetic and environmental factors.Due to their complex behaviour the diagnosis becomes erroneous as the accurate diagnosis requires correct results from clinical research. Clinical research is handicapped in a way to contribute in the better treatment of the disease as most of the neurological disorders display their symptoms at the secondary stage of the disease. One of such disorder is Parkinson disease that exhibit symptoms after 60 years of age in most of the cases. Hence it becomes utmost important to identify ways to provide better tools and technologies in this specific area to diagnose Parkinson Disease at an early stage to provide timely treatment to the patient.Predicting Parkinson’s disease at an early stage can have significant benefits for patients and healthcare providers. Early detection allows for earlier treatment and management of the disease, which can slow the progression of symptoms and improve the overall quality of life for patients.In this paper we are presenting the role of Machine Learning technique in the prediction of Parkinson disease at an early stage. We are proposing a model that make predictions on the bases of data computed from conductance based computational model of STN and GP network of basal ganglia using machine learning techniques.","","979-8-3503-3401-2","10.1109/I2CT57861.2023.10126411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10126411","Parkinson Disease;STN;GP;Neurological Disorders;Machine Learning;Clinical research;Diagnosis and Treatment;Computational Tools and Techniques;Brain Disorders","Neurological diseases;Proteins;Pathology;Spinal cord;Computational modeling;Sociology;Machine learning","","","","30","IEEE","23 May 2023","","","IEEE","IEEE Conferences"
"Data Augmentation Strategies for Improving the Training Dataset Size of Publicly Available Parkinson’s Datasets","C. S. Raje; P. H. Kulkarni; R. Deshmukh","Dept of Electronics and Telecommunication, Dr.D.Y.Patil Institute of Technology, Pune; Dept of Electronics and Telecommunication, Dr.D.Y.Patil Institute of Technology, Pune; Dept of Electronics and Telecommunication, Dr.D.Y.Patil Institute of Technology, Pune",2025 Global Conference in Emerging Technology (GINOTECH),"17 Jul 2025","2025","","","1","5","Parkinson's disease (PD) is a neurodegenerative illness that severely impairs speech patterns, making analysis of speech vital in its diagnosis. Nonetheless, Parkinson's disease speech datasets accessible in the open domain tend to be hampered by small sample sizes, imbalance in classes, and variability limitations, making the creation of high-quality machine learning models challenging. This study discusses the effects of data augmentation processes, such as the addition of Gaussian noise, interpolation, and scaling, for improving the quality and diversity of publicly available Parkinson's speech datasets.The proposed augmentation approaches impose controlled variation in speech-relevant features to enhance mode generalization and combat overfitting. Experimental performance shows that the methods result in a 4-7% accuracy boost for classification, and underrepresented samples are especially benefitted when compared with existing methods such as random sampling, continuous wavelet transform and normalization method. Comparative comparison validates that interpolation efficiently alleviates class imbalance, Gaussian noise benefits robustness towards real-world fluctuations in speech, and scaling supports maintaining key relationships between features.The statistical parameter such as mean of original feature value and augmented show 1-2% variation, this indicates that the original information is preserved using these augmentation techniques.The results indicate that a hybrid augmentation method can improve the reliability of computer-aided Parkinson's disease detection models significantly; enabling enhanced early diagnosis and patient monitoring.","","979-8-3315-0775-6","10.1109/GINOTECH63460.2025.11076974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11076974","Parkinson’s disease;Data Augmentation;Gaussian Noise;Interpolation;Scaling;Machine Learning","Interpolation;Adaptation models;Accuracy;Parkinson's disease;Gaussian noise;Speech enhancement;Data augmentation;Feature extraction;Robustness;Overfitting","","","","16","IEEE","17 Jul 2025","","","IEEE","IEEE Conferences"
"A Deep Learning Approach for Predicting Parkinson's Disease Progression","O. V. Siva; K. L. N. Prasanna; V. Sravanthi; V. Anitha","Department of Computer Science And Engineering, Lakireddy Balireddy College Of Engineering, Mylavaram, AndhraPradesh, India; Department of Computer Science And Engineering, Lakireddy Balireddy College Of Engineering, Mylavaram, AndhraPradesh, India; Department of Computer Science And Engineering, Lakireddy Balireddy College Of Engineering, Mylavaram, AndhraPradesh, India; Department of Computer Science And Engineering, Lakireddy Balireddy College Of Engineering, Mylavaram, AndhraPradesh, India",2025 International Conference on Inventive Computation Technologies (ICICT),"23 May 2025","2025","","","403","409","Neurodegenerative disease One of the main causes of movement and cognitive impairment in the globe is Parkinson's disease (PD). Early diagnosis is critical to managing disease and improving patient outcomes. In this article, we investigate ML & DL methods to predict Parkinson's disease given speech data using the well-known Parkinson's dataset of voice features. Fundamental frequency (Fo), jitter, shimmer, and various harmonic-to-noise ratios are among the speech characteristics included in the dataset; they are all suggestive of alterations in voice patterns associated with Parkinson's disease. We build a neural network model using TensorFlow and Keras, and it is trained on a preprocessed dataset. Dropout regularisation and early halting are two strategies used in the model architecture to carefully balance performance and overfitting. The project not only builds the model but also explores the importance of features and visualises the model's performance throughout training epochs. The outcomes demonstrate the trained model's strong performance and high classification accuracy on test data that hasn't been observed. Furthermore, a user-friendly prediction tool is built so that users may enter speech characteristics and receive a binary prediction (healthy or Parkinson's). This study demonstrates how speech data and machine learning techniques be utilised to promote early Parkinson's disease identification in a straightforward and easily accessible format that medical practitioners can use for diagnosis and treatment planning.","2767-7788","979-8-3315-1224-8","10.1109/ICICT64420.2025.11005145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11005145","Parkinson's disease;neural network;early diagnosis;non-invasive diagnostics;voice biomarkers;jitter;shimmer;noise-to-harmonic ratio;healthcare AI;model optimization;feature scaling;predictive analytics;biomedical voice analysis","Deep learning;Parkinson's disease;Computational modeling;Biological system modeling;Neural networks;Medical services;Predictive models;Jitter;Data models;Robustness","","","","21","IEEE","23 May 2025","","","IEEE","IEEE Conferences"
"Federated Learning for Integrating Diverse Speech Biomarkers for Parkinson's Disease Classification","R. Pratihar; R. Sankar","Department of Electrical Engineering, University of South Florida, Tampa, USA; Department of Electrical Engineering, University of South Florida, Tampa, USA",SoutheastCon 2025,"25 Apr 2025","2025","","","1214","1220","The diagnostic paradigm of Parkinson's disease (PD) involves analyzing multiple biomarkers including speech, EEG, gait, tremor, and fMRI at different stages of diagnosis along with the inspection of the clinical history of patients. Multiple research works have aimed to automate and expedite the diagnostic process utilizing numerous Machine learning methods, however, mostly including single or two biomarkers. Hence, there is a diagnostic potential of integrating different biomarkers relevant to PD to enhance the accuracy and robustness. These biomarkers encompass different data forms, such as 1D signals, 2D images, and 3D scans. However, a significant challenge arises from the limited availability of comprehensive datasets. Many datasets do not contain all relevant biomarkers for the same set of subjects, limiting the ability to study them together. To overcome this limitation, we adopt a fusion-based federated learning approach by training separate models on different types of speech biomarkers sourced from different databases. The central server, which acts like a diagnostic centre, unifies insights from different speech biomarkers across multiple sites evaluating the relevance of other diverse biomarkers from various sources. Through this fusion federated framework, we achieve an 85% classification accuracy in PD diagnosis by effectively integrating different speech data types from multiple sources. Our findings highlight the potential of federated learning to combine disparate biomarker data for enhanced disease classification, paving the way for more holistic and data-driven approaches in medical machine learning applications.","1558-058X","979-8-3315-0484-7","10.1109/SoutheastCon56624.2025.10971272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10971272","Parkinson's disease;speech processing;Federated learning","Training;Accuracy;Three-dimensional displays;Federated learning;Parkinson's disease;Biomarkers;Robustness;Servers;Speech processing;Medical diagnostic imaging","","2","","47","IEEE","25 Apr 2025","","","IEEE","IEEE Conferences"
