AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Chehimi, Samar; Crist, Richard; Reiner, Benjamin	Unraveling Psychiatric Disorders through Neural Single-Cell Transcriptomics Approaches	Genes	EN	Review	single-nuclei RNA-seq; transcriptome; psychiatric disorders; cellular characterization	The development of single-cell and single-nucleus transcriptome technologies is enabling the unraveling of the molecular and cellular heterogeneity of psychiatric disorders. The complexity of the brain and the relationships between different brain regions can be better understood through the classification of individual cell populations based on their molecular markers and transcriptomic features. Analysis of these unique cell types can explain their involvement in the pathology of psychiatric disorders. Recent studies in both human and animal models have emphasized the importance of transcriptome analysis of neuronal cells in psychiatric disorders but also revealed critical roles for non-neuronal cells, such as oligodendrocytes and microglia. In this review, we update current findings on the brain transcriptome and explore molecular studies addressing transcriptomic alterations identified in human and animal models in depression and stress, neurodegenerative disorders (Parkinson’s and Alzheimer’s disease), schizophrenia, opioid use disorder, and alcohol and psychostimulant abuse. We also comment on potential future directions in single-cell and single-nucleus studies.	Department of Psychiatry, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA 19104, USA	10.3390/genes14030771	2023	14	3	-	-	771	-
Sequeira-Antunes, Beatriz; Ferreira, Hugo	Urinary Biomarkers and Point-of-Care Urinalysis Devices for Early Diagnosis and Management of Disease: A Review	Biomedicines	EN	Review	urine metabolites; biomarkers; biosensing; microfluidics; urinalysis; continuous monitoring; noninvasive health monitoring	Biosensing and microfluidics technologies are transforming diagnostic medicine by accurately detecting biomolecules in biological samples. Urine is a promising biological fluid for diagnostics due to its noninvasive collection and wide range of diagnostic biomarkers. Point-of-care urinalysis, which integrates biosensing and microfluidics, has the potential to bring affordable and rapid diagnostics into the home to continuing monitoring, but challenges still remain. As such, this review aims to provide an overview of biomarkers that are or could be used to diagnose and monitor diseases, including cancer, cardiovascular diseases, kidney diseases, and neurodegenerative disorders, such as Alzheimer’s disease. Additionally, the different materials and techniques for the fabrication of microfluidic structures along with the biosensing technologies often used to detect and quantify biological molecules and organisms are reviewed. Ultimately, this review discusses the current state of point-of-care urinalysis devices and highlights the potential of these technologies to improve patient outcomes. Traditional point-of-care urinalysis devices require the manual collection of urine, which may be unpleasant, cumbersome, or prone to errors. To overcome this issue, the toilet itself can be used as an alternative specimen collection and urinalysis device. This review then presents several smart toilet systems and incorporated sanitary devices for this purpose.	Institute of Biophysics and Biomedical Engineering, Faculty of Sciences, University of Lisbon, Campo Grande, 1749-016 Lisboa, Portugal	10.3390/biomedicines11041051	2023	11	4	-	-	1051	-
Arruda, Henrique; Borsoi, Felipe; Andrade, Amanda; Pastore, Glaucia; Marostica Junior, Mario	Scientific Advances in the Last Decade on the Recovery, Characterization, and Functionality of Bioactive Compounds from the Araticum Fruit (Annona crassiflora Mart.)	Plants	EN	Review	marolo; Cerrado fruit; health benefits; biological activities; antioxidant; anti-inflammatory; phytochemical composition; phenolic compounds; alkaloids; annonaceous acetogenins	Araticum (Annona crassiflora Mart.) is a native and endemic species to Brazilian Cerrado whose fruits have high sensorial, nutritional, bioactive, and economic potential. Its use in local folk medicine, associated with recent scientific findings, has attracted growing interest from different industrial sectors. Therefore, understanding the scientific advances achieved so far and identifying gaps to be filled is essential to direct future studies and transform accumulated knowledge into innovative technologies and products. In this review, we summarize the phytochemical composition, bioactivities, and food products from araticum fruit that have been reported in the scientific literature over the past 10 years. The compiled data showed that araticum fruit parts contain a wide range of bioactive compounds, particularly phenolic compounds, alkaloids, annonaceous acetogenins, carotenoids, phytosterols, and tocols. These phytochemicals contribute to different biological activities verified in araticum fruit extracts/fractions, including antioxidant, anti-inflammatory, anti-Alzheimer, anticancer, antidiabetic, anti-obesity, antidyslipidemic, antinociceptive, hepatoprotective, healing of the cutaneous wound, antibacterial, and insecticide effects. Despite the promising findings, further studies—particularly toxicological (especially, with byproducts), pre-clinical, and clinical trials—must be conducted to confirm these biological effects in humans and assure the safety and well-being of consumers.	Bioflavors and Bioactive Compounds Laboratory, Department of Food Science and Nutrition, Faculty of Food Engineering, University of Campinas, Campinas 13083-862, SP, Brazil	10.3390/plants12071536	2023	12	7	-	-	1536	-
Terron, Heather; Maranan, Derek; Burgard, Luke; LaFerla, Frank; Lane, Shelley; Leissring, Malcolm	A Dual-Function “TRE-Lox” System for Genetic Deletion or Reversible, Titratable, and Near-Complete Downregulation of Cathepsin D	International Journal of Molecular Sciences	EN	Article	Alzheimer disease; cathepsin D; Cre-Lox technology; CRISPR; gene regulation; tetracycline regulatory element	Commonly employed methods for reversibly disrupting gene expression, such as those based on RNAi or CRISPRi, are rarely capable of achieving >80–90% downregulation, making them unsuitable for targeting genes that require more complete disruption to elicit a phenotype. Genetic deletion, on the other hand, while enabling complete disruption of target genes, often produces undesirable irreversible consequences such as cytotoxicity or cell death. Here we describe the design, development, and detailed characterization of a dual-function “TRE-Lox” system for effecting either (a) doxycycline (Dox)-mediated downregulation or (b) genetic deletion of a target gene—the lysosomal aspartyl protease cathepsin D (CatD)—based on targeted insertion of a tetracycline-response element (TRE) and two LoxP sites into the 5′ end of the endogenous CatD gene (CTSD). Using an optimized reverse-tetracycline transrepressor (rtTR) variant fused with the Krüppel-associated box (KRAB) domain, we show that CatD expression can be disrupted by as much as 98% in mouse embryonic fibroblasts (MEFs). This system is highly sensitive to Dox (IC50 = 1.46 ng/mL) and results in rapid (t1/2 = 0.57 d) and titratable downregulation of CatD. Notably, even near-total disruption of CatD expression was completely reversed by withdrawal of Dox. As expected, transient expression of Cre recombinase results in complete deletion of the CTSD gene. The dual functionality of this novel system will facilitate future studies of the involvement of CatD in various diseases, particularly those attributable to partial loss of CatD function. In addition, the TRE-Lox approach should be applicable to the regulation of other target genes requiring more complete disruption than can be achieved by traditional methods.	Institute for Memory Impairments and Neurological Disorders, University of California, Irvine, Irvine, CA 92697, USA	10.3390/ijms24076745	2023	24	7	-	-	6745	-
Payne, Ashley; Taka, Equar; Adinew, Getinet; Soliman, Karam	Molecular Mechanisms of the Anti-Inflammatory Effects of Epigallocatechin 3-Gallate (EGCG) in LPS-Activated BV-2 Microglia Cells	Brain Sciences	EN	Article	chronic neuroinflammation; BV-2 microglial cells; aging; EGCG; lipopolysaccharide (LPS); pro-inflammatory cytokines/chemokines; neuroprotection	Chronic neuroinflammation is associated with many neurodegenerative diseases, such as Alzheimer’s. Microglia are the brain’s primary immune cells, and when activated, they release various proinflammatory cytokines. Several natural compounds with anti-inflammatory and antioxidant properties, such as epigallocatechin 3-gallate (EGCG), may provide a promising strategy for inflammation-related neurodegenerative diseases involving activated microglia cells. The objective of the current study was to examine the molecular targets underlying the anti-inflammatory effects of EGCG in activated microglia cells. BV-2 microglia cells were grown, stimulated, and treated with EGCG. Cytotoxicity and nitric oxide (NO) production were evaluated. Immunoassay, PCR array, and WES™ Technology were utilized to evaluate inflammatory, neuroprotective modulators as well as signaling pathways involved in the mechanistic action of neuroinflammation. Our findings showed that EGCG significantly inhibited proinflammatory mediator NO production in LPS-stimulated BV-2 microglia cells. In addition, ELISA analysis revealed that EGCG significantly decreases the release of proinflammatory cytokine IL-6 while it increases the release of TNF-α. PCR array analysis showed that EGCG downregulated MIF, CCL-2, and CSF2. It also upregulated IL-3, IL-11, and TNFS10. Furthermore, the analysis of inflammatory signaling pathways showed that EGCG significantly downregulated mRNA expression of mTOR, NF-κB2, STAT1, Akt3, CCL5, and SMAD3 while significantly upregulating the expression of mRNA of Ins2, Pld2, A20/TNFAIP3, and GAB1. Additionally, EGCG reduced the relative protein expression of NF-κB2, mTOR, and Akt3. These findings suggest that EGCG may be used for its anti-inflammatory effects to prevent neurodegenerative diseases.	Division of Pharmaceutical Sciences, College of Pharmacy and Pharmaceutical Sciences, Institute of Public Health (COPPS, IPH), Florida A&amp;M University, Tallahassee, FL 32307, USA	10.3390/brainsci13040632	2023	13	4	-	-	632	-
Basilicata, Michele; Grillo, Piergiorgio; Tancredi, Alvise; Di Fiore, Adolfo; Bollero, Patrizio; Stefani, Alessandro; Schirinzi, Tommaso	Oral Health and Use of Novel Transbuccal Drug Delivery Systems in Patients with Alzheimer’s and Parkinson’s Disease: A Review	Applied Sciences	EN	Review	periodontal health; special care dentistry; new technology in dentistry; transbuccal drug delivery systems; oral diseases; neurodegenerative diseases; Parkinson’s disease; Alzheimer’s disease	Neurodegenerative disorders, such as Alzheimer’s disease (AD) and Parkinson’s disease (PD), are common age-related diseases responsible for high disability. Disease-modifying treatments for AD and PD are still lacking, but symptomatic therapies are available, although limited by difficult administration and patients’ scarce compliance at later disease stages. Transbuccal Drug Delivery Systems (TDDSs) include chemical-physics biotechnologies and mechatronic approaches, allowing drug delivery via the transbuccal route, a strategy that may theoretically overcome the limitations imposed by conventional oral administration. In this review, we provided a snapshot of TDDSs, their mechanism of action, the existing subtypes, and their potential application in PD and AD patients. We found a variety of TDDSs, including tablets, solutions, sprays, patches, and the more sophisticated “mechatronic” IntelliDrug and OraFuse devices using a system of pumps and valves for continuous drug release. Several trials have been conducted either on models or patients to test the safety and efficacy of the antidementia and antiparkinsonian agents delivered by TDDSs, which produced encouraging results that suggest future application on a larger scale. Moreover, oral health has emerged as a fundamental prerequisite for the successful use of TDDSs. Accordingly, greater attention to oral hygiene is now due in patients with neurodegenerative disease.	UOSD Special Care Dentistry, Department of Experimental Medicine and Surgery, University of Roma Tor Vergata, 00133 Rome, Italy	10.3390/app13084974	2023	13	8	-	-	4974	-
Zabala-Findlay, Alex; Penny, Lewis; Lofthouse, Richard; Porter, Andrew; Palliyil, Soumya; Harrington, Charles; Wischik, Claude; Arastoo, Mohammad	Utility of Blood-Based Tau Biomarkers for Mild Cognitive Impairment and Alzheimer’s Disease: Systematic Review and Meta-Analysis	Cells	EN	Systematic Review	Alzheimer’s disease; mild cognitive impairment; tau; biomarkers; diagnostics; blood	Objectives: With the development of new technologies capable of detecting low concentrations of Alzheimer’s disease (AD) relevant biomarkers, the idea of a blood-based diagnosis of AD is nearing reality. This study aims to consider the evidence of total and phosphorylated tau as blood-based biomarkers for mild cognitive impairment (MCI) and AD when compared to healthy controls. Methods: Studies published between 1 January 2012 and 1 May 2021 (Embase and MEDLINE databases) measuring plasma/serum levels of tau in AD, MCI, and control cohorts were screened for eligibility, including quality and bias assessment via a modified QUADAS. The meta-analyses comprised 48 studies assessing total tau (t-tau), tau phosphorylated at threonine 181 (p-tau181), and tau phosphorylated at threonine 217 (p-tau217), comparing the ratio of biomarker concentrations in MCI, AD, and cognitively unimpaired (CU) controls. Results: Plasma/serum p-tau181 (mean effect size, 95% CI, 2.02 (1.76–2.27)) and t-tau (mean effect size, 95% CI, 1.77 (1.49–2.04)) were elevated in AD study participants compared to controls. Plasma/serum p-tau181 (mean effect size, 95% CI, 1.34 (1.20–1.49)) and t-tau (mean effect size, 95% CI, 1.47 (1.26–1.67)) were also elevated with moderate effect size in MCI study participants compared to controls. p-tau217 was also assessed, albeit in a small number of eligible studies, for AD vs. CU (mean effect size, 95% CI, 1.89 (1.86–1.92)) and for MCI vs. CU groups (mean effect size, 95% CI, 4.16 (3.61–4.71)). Conclusions: This paper highlights the growing evidence that blood-based tau biomarkers have early diagnostic utility for Alzheimer’s disease. Registration: PROSPERO No. CRD42020209482.	Institute of Medical Sciences, University of Aberdeen, Aberdeen AB25 2ZD, UK	10.3390/cells12081184	2023	12	8	-	-	1184	-
Kostes, William; Brafman, David	The Multifaceted Role of WNT Signaling in Alzheimer’s Disease Onset and Age-Related Progression	Cells	EN	Review	WNT; Alzheimer’s disease; central nervous system; amyloid; tau; inflammation; synaptic function	The evolutionary conserved WNT signaling pathway orchestrates numerous complex biological processes during development and is critical to the maintenance of tissue integrity and homeostasis in the adult. As it relates to the central nervous system, WNT signaling plays several roles as it relates to neurogenesis, synaptic formation, memory, and learning. Thus, dysfunction of this pathway is associated with multiple diseases and disorders, including several neurodegenerative disorders. Alzheimer’s disease (AD) is characterized by several pathologies, synaptic dysfunction, and cognitive decline. In this review, we will discuss the various epidemiological, clinical, and animal studies that demonstrate a precise link between aberrant WNT signaling and AD-associated pathologies. In turn, we will discuss the manner in which WNT signaling influences multiple molecular, biochemical, and cellular pathways upstream of these end-point pathologies. Finally, we will discuss how merging tools and technologies can be used to generate next generation cellular models to dissect the relationship between WNT signaling and AD.	School of Biological and Health Systems Engineering, Arizona State University, Tempe, AZ 85287, USA	10.3390/cells12081204	2023	12	8	-	-	1204	-
Fujikawa, Risako; Tsuda, Makoto	The Functions and Phenotypes of Microglia in Alzheimer’s Disease	Cells	EN	Review	Alzheimer’s disease; microglia; amyloid beta; tau; brain; spinal cord; pain; DAMs; CD11c; ApoE; TREM2; monocyte	Alzheimer’s disease (AD) is the most prevalent neurodegenerative disease worldwide, but therapeutic strategies to slow down AD pathology and symptoms have not yet been successful. While attention has been focused on neurodegeneration in AD pathogenesis, recent decades have provided evidence of the importance of microglia, and resident immune cells in the central nervous system. In addition, new technologies, including single-cell RNA sequencing, have revealed heterogeneous cell states of microglia in AD. In this review, we systematically summarize the microglial response to amyloid-β and tau tangles, and the risk factor genes expressed in microglia. Furthermore, we discuss the characteristics of protective microglia that appear during AD pathology and the relationship between AD and microglia-induced inflammation during chronic pain. Understanding the diverse roles of microglia will help identify new therapeutic strategies for AD.	Department of Molecular and System Pharmacology, Graduate School of Pharmaceutical Sciences, Kyushu University, Fukuoka 812-8582, Japan	10.3390/cells12081207	2023	12	8	-	-	1207	-
Niazi, Sarfaraz	RNA Therapeutics: A Healthcare Paradigm Shift	Biomedicines	EN	Review	mRNA; ribonucleic acid (RNA); vaccines; PCR; autoimmune disorders; therapeutic proteins; repurposing drugs; affordable therapies	COVID-19 brought about the mRNA vaccine and a paradigm shift to a new mode of treating and preventing diseases. Synthetic RNA products are a low-cost solution based on a novel method of using nucleosides to act as an innate medicine factory with unlimited therapeutic possibilities. In addition to the common perception of vaccines preventing infections, the newer applications of RNA therapies include preventing autoimmune disorders, such as diabetes, Parkinson’s disease, Alzheimer’s disease, and Down syndrome; now, we can deliver monoclonal antibodies, hormones, cytokines, and other complex proteins, reducing the manufacturing hurdles associated with these products. Newer PCR technology removes the need for the bacterial expression of DNA, making mRNA a truly synthetic product. AI-driven product design expands the applications of mRNA technology to repurpose therapeutic proteins and test their safety and efficacy quickly. As the industry focuses on mRNA, many novel opportunities will arise, as hundreds of products under development will bring new perspectives based on this significant paradigm shift—finding newer solutions to existing challenges in healthcare.	College of Pharmacy, University of Illinois, Chicago, IL 60612, USA	10.3390/biomedicines11051275	2023	11	5	-	-	1275	-
Kharmyssov, Chingis; Sekerbayev, Kairolla; Nurekeyev, Zhangatay; Gaipov, Abduzhappar; Utegulov, Zhandos	Mechano-Chemistry across Phase Transitions in Heated Albumin Protein Solutions	Polymers	EN	Article	Brillouin scattering; Raman scattering; viscoelastic; albumin; phase transitions; heating; denaturation; gelation; mechano-chemical; protein; polymer	The presence of certain proteins in biofluids such as synovial fluid, blood plasma, and saliva gives these fluids non-Newtonian viscoelastic properties. The amount of these protein macromolecules in biofluids is an important biomarker for the diagnosis of various health conditions, including Alzheimer’s disease, cardiovascular disorders, and joint quality. However, existing technologies for measuring the behavior of macromolecules in biofluids have limitations, such as long turnaround times, complex protocols, and insufficient sensitivity. To address these issues, we propose non-contact, optical Brillouin and Raman spectroscopy to assess the viscoelasticity and chemistry of non-Newtonian solutions, respectively, at different temperatures in several minutes. In this work, bovine and human serum albumin solution-based biopolymers were studied to obtain both their collective dynamics and molecular chemical evolution across heat-driven phase transitions at various protein concentrations. The observed phase transitions at elevated temperatures could be fully delayed in heated biopolymers by appropriately raising the level of protein concentration. The non-contact optical monitoring of viscoelastic and chemical property evolution could represent novel potential mechano-chemical biomarkers for disease diagnosis and subsequent treatment applications, including hyperthermia.	Department of Physics, School of Sciences and Humanities, Nazarbayev University, 010000 Astana, Kazakhstan	10.3390/polym15092039	2023	15	9	-	-	2039	-
Taléns-Visconti, Raquel; de Julián-Ortiz, Jesus; Vila-Busó, Ofelia; Diez-Sales, Octavio; Nácher, Amparo	Intranasal Drug Administration in Alzheimer-Type Dementia: Towards Clinical Applications	Pharmaceutics	EN	Review	intranasal delivery; Alzheimer; blood–brain barrier; nanoparticles; intranasal devices; nanostructured lipid carriers	Alzheimer-type dementia (ATD) treatments face limitations in crossing the blood–brain barrier and systemic adverse effects. Intranasal administration offers a direct route to the brain via the nasal cavity’s olfactory and trigeminal pathways. However, nasal physiology can hinder drug absorption and limit bioavailability. Therefore, the physicochemical characteristics of formulations must be optimized by means of technological strategies. Among the strategies that have been explored, lipid-based nanosystems, particularly nanostructured lipid carriers, are promising in preclinical investigations with minimal toxicity and therapeutic efficacy due to their ability to overcome challenges associated with other nanocarriers. We review the studies of nanostructured lipid carriers for intranasal administration in the treatment of ATD. Currently, no drugs for intranasal administration in ATD have marketing approval, with only three candidates, insulin, rivastigmine and APH-1105, being clinically investigated. Further studies with different candidates will eventually confirm the potential of the intranasal route of administration in the treatment of ATD.	Department of Pharmacy and Pharmaceutical Technology and Parasitology, Faculty of Pharmacy, University of Valencia, Av. Vicent Andrés Estellés s/n, 46100 Valencia, Spain	10.3390/pharmaceutics15051399	2023	15	5	-	-	1399	-
Mármol, Inés; Abizanda-Campo, Sara; Ayuso, Jose; Ochoa, Ignacio; Oliván, Sara	Towards Novel Biomimetic In Vitro Models of the Blood–Brain Barrier for Drug Permeability Evaluation	Bioengineering	EN	Review	blood–brain barrier; organ-on-chip; in vitro models; microfluidics; drug screening	Current available animal and in vitro cell-based models for studying brain-related pathologies and drug evaluation face several limitations since they are unable to reproduce the unique architecture and physiology of the human blood–brain barrier. Because of that, promising preclinical drug candidates often fail in clinical trials due to their inability to penetrate the blood–brain barrier (BBB). Therefore, novel models that allow us to successfully predict drug permeability through the BBB would accelerate the implementation of much-needed therapies for glioblastoma, Alzheimer’s disease, and further disorders. In line with this, organ-on-chip models of the BBB are an interesting alternative to traditional models. These microfluidic models provide the necessary support to recreate the architecture of the BBB and mimic the fluidic conditions of the cerebral microvasculature. Herein, the most recent advances in organ-on-chip models for the BBB are reviewed, focusing on their potential to provide robust and reliable data regarding drug candidate ability to reach the brain parenchyma. We point out recent achievements and challenges to overcome in order to advance in more biomimetic in vitro experimental models based on OOO technology. The minimum requirements that should be met to be considered biomimetic (cellular types, fluid flow, and tissular architecture), and consequently, a solid alternative to in vitro traditional models or animals.	Tissue Microenvironment (TME) Lab, Aragón Institute of Engineering Research (I3A), University of Zaragoza, 50018 Zaragoza, Spain	10.3390/bioengineering10050572	2023	10	5	-	-	572	-
Quesada-García, Santiago; Valero-Flores, Pablo; Lozano-Gómez, María	Active and Assisted Living, a Practice for the Ageing Population and People with Cognitive Disabilities: An Architectural Perspective	International Journal of Environmental Research and Public Health	EN	Article	Active Assisted Living; ambient intelligence; Ambient Assisted Living; health humanities; healthy architecture; ageing; ambient adapted to Alzheimer’s outpatients; cognitive architectural design	The current digital revolution is causing a paradigm shift encompassing all environments in which human beings conduct their daily activities. Technology is starting to govern the world, gradually modifying not only individual and social behaviour, but also ways of living. The necessary adaptation to new information and communication technologies forces societies to rethink both public and private spaces, in which evolution is slower than rapid social transformation. As part of this change, the concept of Active Assisted Living (AAL) has developed. Assisted spaces can be designed to provide older adults, carers, or people who have cognitive disabilities, such as Alzheimer’s disease or other dementias, with a healthier, safer, and more comfortable life, while also affording them greater personal autonomy. AAL aims to improve people’s quality of life and allow them to remain in their own homes for as long as possible, not in residences. This study conducted a critical review about AAL from an architectural point of view. The research adopted a qualitative approach in which we collected the studies during the last twenty years, then used descriptive, narrative and critical analysis methods. Based on these, this paper aims to explain this new technological paradigm, its characteristics, its main development trends, and its implementation limitations. The results obtained show how the development of AAL will be in the next ten years, and how this concept, and its application, can influence architecture and provide the bases for further research into the design of buildings and cities.	Department of Architectural Design, University of Seville, Av. Reina Mercedes 2, 41012 Seville, Spain	10.3390/ijerph20105886	2023	20	10	-	-	5886	-
Patil, Abhijeet; Kumar, Gaurav; Zhou, Huanyu; Warren, Liling	scViewer: An Interactive Single-Cell Gene Expression Visualization Tool	Cells	EN	Communication	single-cell RNA sequencing; scRNA-seq; R Shiny; bioinformatics; gene expression; co-expression; differential expression analysis	Single-cell RNA sequencing (scRNA-seq) is an attractive technology for researchers to gain valuable insights into the cellular processes and cell type diversity present in all tissues. The data generated by the scRNA-seq experiment are high-dimensional and complex in nature. Several tools are now available to analyze the raw scRNA-seq data from public databases; however, simple and easy-to-explore single-cell gene expression visualization tools focusing on differential expression and co-expression are lacking. Here, we present scViewer, an interactive graphical user interface (GUI) R/Shiny application designed to facilitate the visualization of scRNA-seq gene expression data. With the processed Seurat RDS object as input, scViewer utilizes several statistical approaches to provide detailed information on the loaded scRNA-seq experiment and generates publication-ready plots. The major functionalities of scViewer include exploring cell-type-specific gene expression, co-expression analysis of two genes, and differential expression analysis with different biological conditions considering both cell-level and subject-level variations using negative binomial mixed modeling. We utilized a publicly available dataset (brain cells from a study of Alzheimer’s disease to demonstrate the utility of our tool. scViewer can be downloaded from GitHub as a Shiny app with local installation. Overall, scViewer is a user-friendly application that will allow researchers to visualize and interpret the scRNA-seq data efficiently for multi-condition comparison by performing gene-level differential expression and co-expression analysis on the fly. Considering the functionalities of this Shiny app, scViewer can be a great resource for collaboration between bioinformaticians and wet lab scientists for faster data visualizations.	Global Statistical and Data Sciences, Teva Pharmaceuticals, West Chester, PA 19380, USA	10.3390/cells12111489	2023	12	11	-	-	1489	-
Ciurea, Alexandru; Mohan, Aurel; Covache-Busuioc, Razvan-Adrian; Costin, Horia-Petre; Glavan, Luca-Andrei; Corlatescu, Antonio-Daniel; Saceleanu, Vicentiu	Unraveling Molecular and Genetic Insights into Neurodegenerative Diseases: Advances in Understanding Alzheimer’s, Parkinson’s, and Huntington’s Diseases and Amyotrophic Lateral Sclerosis	International Journal of Molecular Sciences	EN	Review	molecular genetics; neurodegenerative disease; molecular pathology; epigenetics; gene expression; therapeutic targets; biomarkers; Alzheimer’s disease; Parkinson’s disease; Huntington’s disease; amyotrophic lateral sclerosis	Neurodegenerative diseases are, according to recent studies, one of the main causes of disability and death worldwide. Interest in molecular genetics has started to experience exponential growth thanks to numerous advancements in technology, shifts in the understanding of the disease as a phenomenon, and the change in the perspective regarding gene editing and the advantages of this action. The aim of this paper is to analyze the newest approaches in genetics and molecular sciences regarding four of the most important neurodegenerative disorders: Alzheimer’s disease, Parkinson’s disease, Huntington’s disease, and amyotrophic lateral sclerosis. We intend through this review to focus on the newest treatment, diagnosis, and predictions regarding this large group of diseases, in order to obtain a more accurate analysis and to identify the emerging signs that could lead to a better outcome in order to increase both the quality and the life span of the patient. Moreover, this review could provide evidence of future possible novel therapies that target the specific genes and that could be useful to be taken into consideration when the classical approaches fail to shed light.	Department of Neurosurgery, “Carol Davila” University of Medicine and Pharmacy, 020021 Bucharest, Romania	10.3390/ijms241310809	2023	24	13	-	-	10809	-
Yen, Chiahui; Lin, Chia-Li; Chiang, Ming-Chang	Exploring the Frontiers of Neuroimaging: A Review of Recent Advances in Understanding Brain Functioning and Disorders	Life	EN	Review	EEG; fMRI; neurological disorders; tDCS	Neuroimaging has revolutionized our understanding of brain function and has become an essential tool for researchers studying neurological disorders. Functional magnetic resonance imaging (fMRI) and electroencephalography (EEG) are two widely used neuroimaging techniques to review changes in brain activity. fMRI is a noninvasive technique that uses magnetic fields and radio waves to produce detailed brain images. An EEG is a noninvasive technique that records the brain’s electrical activity through electrodes placed on the scalp. This review overviews recent developments in noninvasive functional neuroimaging methods, including fMRI and EEG. Recent advances in fMRI technology, its application to studying brain function, and the impact of neuroimaging techniques on neuroscience research are discussed. Advances in EEG technology and its applications to analyzing brain function and neural oscillations are also highlighted. In addition, advanced courses in neuroimaging, such as diffusion tensor imaging (DTI) and transcranial electrical stimulation (TES), are described, along with their role in studying brain connectivity, white matter tracts, and potential treatments for schizophrenia and chronic pain. Application. The review concludes by examining neuroimaging studies of neurodevelopmental and neurological disorders such as autism spectrum disorder (ASD), attention deficit hyperactivity disorder (ADHD), Alzheimer’s disease (AD), and Parkinson’s disease (PD). We also described the role of transcranial direct current stimulation (tDCS) in ASD, ADHD, AD, and PD. Neuroimaging techniques have significantly advanced our understanding of brain function and provided essential insights into neurological disorders. However, further research into noninvasive treatments such as EEG, MRI, and TES is necessary to continue to develop new diagnostic and therapeutic strategies for neurological disorders.	Department of International Business, Ming Chuan University, Taipei 111, Taiwan	10.3390/life13071472	2023	13	7	-	-	1472	-
Semyachkina-Glushkovskaya, Oxana; Penzel, Thomas; Poluektov, Mikhail; Fedosov, Ivan; Tzoy, Maria; Terskov, Andrey; Blokhina, Inna; Sidorov, Viktor; Kurths, Jürgen	Phototherapy of Alzheimer’s Disease: Photostimulation of Brain Lymphatics during Sleep: A Systematic Review	International Journal of Molecular Sciences	EN	Review	Alzheimer’s disease; phototherapy; sleep; photostimulation; mechanisms; brain lymphatic system; brain drainage; beta amyloid; smart sleep technologies; neurodegenerative diseases	The global number of people with Alzheimer’s disease (AD) doubles every 5 years. It has been established that unless an effective treatment for AD is found, the incidence of AD will triple by 2060. However, pharmacological therapies for AD have failed to show effectiveness and safety. Therefore, the search for alternative methods for treating AD is an urgent problem in medicine. The lymphatic drainage and removal system of the brain (LDRSB) plays an important role in resistance to the progression of AD. The development of methods for augmentation of the LDRSB functions may contribute to progress in AD therapy. Photobiomodulation (PBM) is considered to be a non-pharmacological and safe approach for AD therapy. Here, we highlight the most recent and relevant studies of PBM for AD. We focus on emerging evidence that indicates the potential benefits of PBM during sleep for modulation of natural activation of the LDRSB at nighttime, providing effective removal of metabolites, including amyloid-β, from the brain, leading to reduced progression of AD. Our review creates a new niche in the therapy of brain diseases during sleep and sheds light on the development of smart sleep technologies for neurodegenerative diseases.	Department of Physics, Humboldt University, Newtonstrasse 15, 12489 Berlin, Germany	10.3390/ijms241310946	2023	24	13	-	-	10946	-
Chauhan, Nishant; Choi, Byung-Jae	Classification of Alzheimer’s Disease Using Maximal Information Coefficient-Based Functional Connectivity with an Extreme Learning Machine	Brain Sciences	EN	Article	functional connectivity; fMRI; alzheimer’s disease; pearson correlation; maximal information coefficient; machine learning; deep learning; extreme learning machine	Alzheimer’s disease (AD) is a progressive chronic illness that leads to cognitive decline and dementia. Neuroimaging technologies, such as functional magnetic resonance imaging (fMRI), and deep learning approaches offer promising avenues for AD classification. In this study, we investigate the use of fMRI-based functional connectivity (FC) measures, including the Pearson correlation coefficient (PCC), maximal information coefficient (MIC), and extended maximal information coefficient (eMIC), combined with extreme learning machines (ELM) for AD classification. Our findings demonstrate that employing non-linear techniques, such as MIC and eMIC, as features for classification yields accurate results. Specifically, eMIC-based features achieve a high accuracy of 94% for classifying cognitively normal (CN) and mild cognitive impairment (MCI) individuals, outperforming PCC (81%) and MIC (85%). For MCI and AD classification, MIC achieves higher accuracy (81%) compared to PCC (58%) and eMIC (78%). In CN and AD classification, eMIC exhibits the best accuracy of 95% compared to MIC (90%) and PCC (87%). These results underscore the effectiveness of fMRI-based features derived from non-linear techniques in accurately differentiating AD and MCI individuals from CN individuals, emphasizing the potential of neuroimaging and machine learning methods for improving AD diagnosis and classification.	Department of Electronic Engineering, Daegu University, Gyeongsan 38453, Republic of Korea	10.3390/brainsci13071046	2023	13	7	-	-	1046	-
