"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Attention-based Graph Neural Network for the Classification of Parkinson's Disease","M. Zhao; H. Lei; Z. Huang; Y. Zhang; Z. Li; C. -M. Liu; B. Lei","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Computer Science and Information Engineering, National Taipei University of Technology, Taipei, R.O. China; School of Biomedical Engineering, Shenzhen University, Shenzhen, China",2022 26th International Conference on Pattern Recognition (ICPR),"29 Nov 2022","2022","","","4608","4614","Parkinson’s disease (PD), a common and irreversible neurodegenerative progressive disease, brings huge pain and economic burden to the patients and their families in the late stage. As the disease is incurable, its early diagnosis and treatment are of paramount importance to ameliorate its deterioration. In this paper, we adopt an attention-based graph neural network (AGNN) for early diagnosis of PD via diffusion tensor imaging (DTI) data and phenotypic information. Firstly, we construct a structural brain connectivity network for every subject of DTI data. Secondly, we construct a graph based on phenotypic information and feature similarity from the brain connectivity network. Thirdly, we input the graph into AGNN to get the final classification and prediction results. Our method is validated on the public available Parkinson’s Progression Markers Initiative (PPMI) datasets. The results demonstrate that our adopted AGNN method is practical to classify and predict early PD deterioration and better for selected algorithms, with a mean accuracy of 96.48% in our early PD classification tasks.","2831-7475","978-1-6654-9062-7","10.1109/ICPR56361.2022.9956702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9956702","Early parkinson’s disease diagnosis and prediction;graph convolutional network;attention-based graph neural network;phenotypic information","Biological system modeling;Filtering algorithms;Predictive models;Prediction algorithms;Information filters;Graph neural networks;Classification algorithms","","4","","22","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"On Exploring Design Elements in Assistive Serious Games for Parkinson’s Disease Patients: The i-PROGNOSIS Exergames Paradigm","S. B. Dias; J. A. Diniz; D. Trivedi; E. Konstantinidis; T. Savvidis; P. Bamidis; S. Bostantzopoulou; H. Jaeger; M. Stadtschnitzer; V. Charisis; S. Hadjidimitriou; D. Iakovakis; L. Klingelhoefer; L. J. Hadjileontiadis","Faculdade de Motricidade Humana Universidade de Lisboa, Lisbon, Portugal; Faculdade de Motricidade Humana Universidade de Lisboa, Lisbon, Portugal; Dept. of Basic and Clinical Neuroscience, King’s College London, London, UK; Dept. of Medical Physics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Dept. of Medical Physics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Dept. of Medical Physics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Third Neurological Clinic G. Papanikolaou Hospital, Thessaloniki, Greece; Fraunhofer Institute IAIS, Sankt Augustin, Germany; Fraunhofer Institute IAIS, Sankt Augustin, Germany; Dept. of Electrical & Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece; Dept. of Electrical & Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece; Dept. of Electrical & Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Neurology, Technical University, Dresden, Germany; Dept. of Electrical Computer Engineering, Aristotle University of Thessaloniki/Khalifa University of Science and Technology, Thessaloniki, Greece /Abu Dhabi, UAE","2018 2nd International Conference on Technology and Innovation in Sports, Health and Wellbeing (TISHW)","6 Dec 2018","2018","","","1","8","Serious Games (SGs) design couples learning design with game logic. Moreover, it can result in SGs with beneficial effects in sustaining and/or improving the (physical, cognitive) functionality in older adults. In this vein, the design elements in assistive SGs for Parkinson’s Disease (PD) patients are explored here. The Game-Based Learning (GBL) design framework is adopted and its main game-design parameters are combined in a test case of Exergames design, drawn from the i-PROGNOSIS Personalized Game Suite (http://www.i-prognosis.eu). Data from a GBL-related Web-survey, completed by 104 participants, were subjected to linear regression analysis, so to identify an adapted GBL framework with the most significant game-design parameters, which efficiently predict the transferability of the Exergames beneficial effect to real-life, addressing functional PD symptoms. The findings of the proposed analysis can assist game designers to focus on the use of significant parameters during the designing process of Exergames for PD patients and maximize the positive effect of the SGs in their quality of daily life.","","978-1-5386-8455-9","10.1109/TISHW.2018.8559515","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8559515","i-PROGNOSIS;Parkinson’s Disease;Serious Games;Game-Based Learning framework;Exergames;Linear Regression;Personalized Game Suite","Technological innovation;Data analysis;Linear regression;Serious games;Logic;Older adults;Diseases;Sports","","4","","45","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"Machine Learning Technique for early Parkinson’s Disease Detection","P. S. Prafulla; H. C. Sahana; K. Shwetha; M. N. Anusha; K. Prabhavathi; S. N. Shwetha","Dept. of ECE, BGS Institute of Technology Adichunchangiri University, Mandya, India; Dept. of ECE, GMIT, Mandya, India; Dept. of ECE, Maharaja Institute of Technology, Mysuru, India; Dept. of ECE, BGS Institute of Technology Adichunchangiri University, Mandya, India; Dept. of ECE, BGS Institute of Technology Adichunchangiri University, Mandya, India; Dept. of CSE, Global Academy of Technology Engineering, Bangalore, India",2024 International Conference on Recent Advances in Science and Engineering Technology (ICRASET),"28 Feb 2025","2024","","","1","6","Parkinson’s disease is a neurological ailment that affects millions of people globally and has serious health consequences. Neuro degenerative illnesses, notably Parkinson’s disease, presents substantial hurdles in clinical practice needs early detection. In this study, a thorough description of a new approach for Parkinson’s detection using Support Vector Machines (SVM) in the Google Colab computing environment is presented. The Programme developed tackles the important for PD early identification and treatment. The aim of this project is to create a sophisticated ML model that can identify Parkinson’s disease with accuracy by utilizing a variety of pertinent parameters. The basis of this study is a meticulously selected dataset from Kaggle. The results demonstrate the potential of the proposed SVM-based approach in improving the early diagnosis of Parkinson’s disease, highlighting its practical application in clinical settings.","","979-8-3503-8860-2","10.1109/ICRASET63057.2024.10894963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10894963","Machine learning;Parkinson’s disease;Google Colab;Support Vector Machine (SVM);Python programming language","Support vector machines;Accuracy;Computational modeling;Medical services;Machine learning;Vectors;Robustness;Internet;Diseases;Information integrity","","","","17","IEEE","28 Feb 2025","","","IEEE","IEEE Conferences"
"Comprehensive Analysis of Nature-Inspired Algorithms for Parkinson’s Disease Diagnosis","S. Shafiq; S. Ahmed; M. S. Kaiser; M. Mahmud; M. S. Hossain; K. Andersson","Institute of Information Technology, Jahangirnagar University, Savar, Dhaka, Bangladesh; Institute of Information Technology, Jahangirnagar University, Savar, Dhaka, Bangladesh; Institute of Information Technology, Jahangirnagar University, Savar, Dhaka, Bangladesh; Department of Computer Science, Nottingham Trent University, Nottingham, U.K; Department of Computer Science and Engineering, University of Chittagong, Chittagong, Bangladesh; Pervasive and Mobile Computing Laboratory, Luleå University of Technology, Luleå, Sweden",IEEE Access,"6 Jan 2023","2023","11","","1629","1653","Parkinson’s disease (PD) is a prominent neurodegenerative disease that damages the neurons of the substantia nigra, causing irreversible impairments leading to involuntary movements. As this disease disrupts patients’ daily activities in a mature stage, early detection of the disease is crucial. Several methods based on nature-inspired (NI) algorithms have been proposed for PD detection and patient management. As there are several NI algorithms for feature selection, a mapping with an individual machine learning (ML) classifier is necessary to obtain optimal performance of the detection pipeline. To fill this gap, in this work, 13 NI algorithms and 11 ML classifiers were selected, and critical comparisons were performed regarding their combined performance in detecting PD. Each NI algorithm was employed to select an optimal feature set which was then classified by the 11 ML classifiers keeping the same parameters. This generated 143 NI-ML pairs, which were carefully compared to find the best-performing pairs considering several assessment criteria such as accuracy, cross-validation mean score, precision, recall and F1-score. The results of the extensive comparative analysis allowed the ranking of the algorithms in the 50th, 75th and 95th percentile to identify the best-performing pairs. The analyses revealed that 12 NI-ML models obtained a testing accuracy of over 91%, which is above the 95th percentile value. The Flower Pollination Algorithm and Extreme Gradient Boost Algorithm pair obtained the highest testing accuracy of 93%. This study revealed the remarkable performance of the boosting algorithms promoting explainable machine learning in PD detection.","2169-3536","","10.1109/ACCESS.2022.3232292","European Commission(grant numbers:AI-TOP (2020-1-UK01-KA201-079167),618615-EPP-1-2020-1-UKEPPKA2-CBHEJP); QR funding of Nottingham Trent University, U.K; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999227","Parkinson’s disease;nature-inspired algorithms;machine learning classifiers;feature selection;classification","Classification algorithms;Feature extraction;Optimization;Genetic algorithms;Diseases;Machine learning algorithms;Costs","","16","","80","CCBYNCND","26 Dec 2022","","","IEEE","IEEE Journals"
"Differentiating essential tremor and Parkinson's disease using a wearable sensor — A pilot study","P. Locatelli; D. Alimonti","Department of Engineering and Applied Sciences, University of Bergamo Dalmine (BG), Italy; Department of Neuroscience, “Papa Giovanni XXIII” Hospital, Bergamo, Italy",2017 7th IEEE International Workshop on Advances in Sensors and Interfaces (IWASI),"13 Jul 2017","2017","","","213","218","Essential tremor is the most common form of tremors presenting an outpatient neurology practice and yet it may be often difficult to differentiate with tremors in Parkinson's disease - one of the commonest neurodegenerative disease. Since using appropriate medication is fundamental for efficacy and avoiding serious side effects, precise diagnoses are recommended. Single photon emission computerized tomography (SPECT) of the dopamine transporter (DAT) is a sensitive and specific imaging tool, but expensive and not advisable as screening means. Wearable devices are developing such effective and affordable supports for clinicians. This work aims to be a pilot study of future tremor classification. A low-cost miniaturized wearable device was exploited to collect movements of subject's hand during resting, postural and kinetic tasks. Data were analyzed to extract parameters describing tremors frequency distribution. Results confirm that PD and ET are well separated in the frequency domain, laying the basis for accurate classification.","","978-1-5090-6707-7","10.1109/IWASI.2017.7974254","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7974254","Essential tremor;Parkinson's disease;differential diagnosis;wearable sensors","Three-dimensional displays;Kinetic theory;Parkinson's disease;Frequency-domain analysis;Quaternions;Aging","","15","","16","IEEE","13 Jul 2017","","","IEEE","IEEE Conferences"
"Real World Parkinson's Disease Tremor and Score Prediction using Wearable IMU Sensors","J. Pope; C. Morgan; A. Masullo; I. Craddock; A. Whone","University of Bristol, Bristol, UK; University of Bristol, Bristol, UK; University of Bristol, Bristol, UK; University of Bristol, Bristol, UK; University of Bristol, Bristol, UK","2023 IEEE International Conference on E-health Networking, Application & Services (Healthcom)","25 Mar 2024","2023","","","1","6","Parkinson's Disease (PD) is the second most common neurodegenerative disease and prevalence is increasing as populations age. However, because it remains difficult to sensitively evaluate symptom progression, testing of therapies which change the disease course has been hampered (and no such therapy is yet licensed). The more recent use of home monitoring systems provides the potential for providing granular assessment of symptom progression, specifically, tremor evaluation, by continuous monitoring using inertial measurement units. A significant barrier remains in obtaining the ground truth information to assess inference models in these non-laboratory environments. Given these limitations, in this paper we propose a machine learning tremor regression model and classifier heuristic that uses minimal annotations. We use a real-world dataset of 12 participants, where pairs of participants, one with PD and a healthy control, are monitored over a four-day period in a home environment with wrist-worn devices. Our approach leverages the accelerometer frequency-time representation. We evaluate the classifier heuristic on the control participants. The tremor score regression model is trained on the self-assessments of the participants. We show that the tremor classifier can achieve false positive rates (FPR) less than 0.001 (on average one false positive every five hours) on control participants. For a particular participant, we show that the machine learning regression model achieves a mean absolute error (MAE) of 0.46 as compared to a polynomial regression model (degree=3) with MAE of 0.99. This research is the first to provide a semi-supervised machine learning approach using self-report of symptoms to continually predict tremor scores for individuals with PD.","","979-8-3503-0230-1","10.1109/Healthcom56612.2023.10472338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10472338","Parkinson's disease;Pervasive Monitoring;Semi-Supervised Machine Learning;Accelerometer","Measurement units;Parkinson's disease;Sociology;Medical treatment;Machine learning;Biomedical monitoring;Statistics","","1","","11","IEEE","25 Mar 2024","","","IEEE","IEEE Conferences"
"Consumer Devices for Health Parameter Collection and Analysis in Parkinson's Disease Telerehabilitation","A. Antoniello; A. Sabatelli; S. Valenti; C. Belbusti; L. Pepa; L. Spalazzi; E. Andrenelli; M. Capecci; M. Tinazzi; G. Farabolini; M. Gandolfi; G. Bonardi; M. G. Ceravolo","Dept. of Experimental and Clinical Medicine, Università Politecnica delle Marche, Ancona, Italy; Dept. of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Dept. of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Dept. of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Dept. of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Dept. of Information Engineering, Università Politecnica delle Marche, Ancona, Italy; Dept. of Experimental and Clinical Medicine, Università Politecnica delle Marche, Ancona, Italy; Dept. of Experimental and Clinical Medicine, Università Politecnica delle Marche, Ancona, Italy; Department of Neurosciences, Biomedicine and Movement Sciences, University of Verona; Dept. of Experimental and Clinical Medicine, Università Politecnica delle Marche, Ancona, Italy; Department of Neurosciences, Biomedicine and Movement Sciences, University of Verona; Department of Neurosciences, Biomedicine and Movement Sciences, University of Verona; Dept. of Experimental and Clinical Medicine, Università Politecnica delle Marche, Ancona, Italy",2023 IEEE 13th International Conference on Consumer Electronics - Berlin (ICCE-Berlin),"2 Jan 2024","2023","","","204","209","Physical exercise is a significant non-pharmacological approach for individuals with Parkinson's disease (PD) to improve their condition. In this paper, a remote monitoring system for physical exercises has been proposed to enhance patients' rehabilitation. Wearable devices are utilized to collect health parameters throughout the day. These parameters are then stored on a remote server, facilitating subsequent analysis. The analysis employs techniques such as the Tukey test, PCA technique, and K-means clustering algorithm. The primary objectives of this analysis are twofold: first, to identify any changes in the patients' health status over the monitoring period, and second, to assess the acceptability of the system. By analyzing the collected data, the analysis aims to detect patterns, trends, and significant variations in the health parameters, providing valuable insights into the patients' progress. Additionally, it serves to evaluate the effectiveness and practicality of the system, ensuring its acceptability for both patients and healthcare providers involved in the rehabilitation process.","2166-6822","979-8-3503-2415-0","10.1109/ICCE-Berlin58801.2023.10375649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10375649","Data Analysis;Healthcare;Telerehabilitation;Telemonitoring;Parkinson's Disease;Smartwatch","Wearable Health Monitoring Systems;Parkinson's disease;Clustering algorithms;Patient rehabilitation;Medical services;Particle measurements;Servers","","","","19","IEEE","2 Jan 2024","","","IEEE","IEEE Conferences"
"Towards holistic free-living assessment in Parkinson's disease: Unification of gait and fall algorithms with a single accelerometer","A. Godfrey; A. Bourke; S. Del Din; R. Morris; A. Hickey; J. L. Helbostad; L. Rochester","Institute of Neuroscience, Newcastle University, Newcastle upon Tyne, UK; Department of Neuroscience, Norwegian University of Science and Technology, Trondheim, Norway; Institute of Neuroscience, Newcastle University, Newcastle upon Tyne, UK; Institute of Neuroscience, Newcastle University, Newcastle upon Tyne, UK; Institute of Neuroscience, Newcastle University, Newcastle upon Tyne, UK; Department of Neuroscience, Norwegian University of Science and Technology, Trondheim, Norway; Institute of Neuroscience, Newcastle University, Newcastle upon Tyne, UK",2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"18 Oct 2016","2016","","","651","654","Technological developments have seen the miniaturization of sensors, small enough to be embedded in wearable devices facilitating unobtrusive and longitudinal monitoring in free-living environments. Concurrently, the advances in algorithms have been ad-hoc and fragmented. To advance the mainstream use of wearable technology and improved functionality of algorithms all methodologies must be unified and robustly tested within controlled and free-living conditions. Here we present and unify a (i) gait segmentation and analysis algorithm and (ii) a fall detection algorithm. We tested the unified algorithms on a cohort of young healthy adults within a laboratory. We then deployed the algorithms on longitudinal (7 day) accelerometer-based data from an older adult with Parkinson's disease (PD) to quantify real world gait and falls. We compared instrumented falls to a self-reported falls diary to test algorithm efficiency and discuss the use of unified algorithms to impact free-living assessment in PD where accurate recognition of gait may reduce the number of automated detected falls (38/week). This informs ongoing work to use gait and related outcomes as pragmatic clinical markers.","1558-4615","978-1-4577-0220-4","10.1109/EMBC.2016.7590786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590786","","Algorithm design and analysis;Legged locomotion;Acceleration;Accelerometers;Diseases;Biomedical monitoring;Pragmatics","Accelerometry;Accidental Falls;Activities of Daily Living;Aged;Algorithms;Gait;Humans;Parkinson Disease","14","","21","IEEE","18 Oct 2016","","","IEEE","IEEE Conferences"
"Parkinson's Disease Action Tremor Detection with Supervised-Leaning Models","M. Sun; W. Jung; K. Koltermann; G. Zhou; A. Watson; G. Blackwell; N. Helm; L. Cloud; I. Pretzer-Aboff","Computer Science Department, William & Mary, Williamsburg, United States; Computer Science Department, William & Mary, Williamsburg, United States; Computer Science Department, William & Mary, Williamsburg, United States; Computer Science Department, William & Mary, Williamsburg, United States; The PRECISE Center, University of Pennsylvania, Philadelphia, United States; School of Nursing, Virginia Commonwealth University, Richmond, United States; School of Nursing, Virginia Commonwealth University, Richmond, United States; Department of Neurology, Virginia Commonwealth University, Richmond, United States; School of Nursing, Virginia Commonwealth University, Richmond, United States","2023 IEEE/ACM Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","21 Jul 2023","2023","","","1","10","People with Parkinson's Disease (PD) have multiple symptoms, such as freezing of gait (FoG), hand tremors, speech difficulties, and balance issues, in different stages of the disease. Among these symptoms, hand tremors are present across all stages of the disease. PD hand tremors have critical consequences and negatively impact the quality of PD patients' everyday lives. Researchers have proposed a variety of wearable devices to mitigate PD tremors. However, these devices require accurate tremor detection technology to work effectively while the tremor occurs. This paper introduces a PD action tremor detection method to recognize PD tremors from regular activities. We used a dataset from 30 PD patients wearing accelerometers and gyroscope sensors on their wrists. We selected time-domain and frequency-domain hand-crafted features. Also, we compared our hand-crafted features with existing CNN data-driven features, and our features have more specific boundaries in 2-D feature visualization using the t-SNE tool. We fed our features into multiple supervised machine learning models, including Logistic Regression (LR), K-Nearest Neighbours (KNNs), Support Vector Machines (SVMs), and Convolutional Neural Networks (CNNs), for detecting PD action tremors. These models were evaluated with 30 PD patients' data. The performance of all models using our features has more than 90% of F1 scores in five-fold cross-validations and 88% F1 scores in the leave-one-out evaluation. Specifically, Support Vector Machines (SVMs) perform the best in five-fold cross-validation with over 92% F1 scores. SVMs also show the best performance in the leave-one-out evaluation with over 90% F1 scores.","2832-2975","979-8-4007-0102-3","10.1145/3580252.3586977","U.S. NIH NINDS(grant numbers:R01NS120560); U.S. NSF(grant numbers:CNS-1841129); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183766","Parkinson's Disease;Action Tremor Detection;Wearable Device;Supervised-learning","Support vector machines;Performance evaluation;Accelerometers;Wrist;Parkinson's disease;Wearable computers;Feature extraction","","6","","43","","21 Jul 2023","","","IEEE","IEEE Conferences"
"Parkinson's Disease Detection using Gray Level Spatial Dependance Matrix (GLSDM)","M. S. Blessyee; A. A. Sumitha; R. Nivethaa; R. S. V. Ananthi; R. J. Dolly","Electronics and Communication Engineering, KARUNYA INSTITUTE OF TECHNOLOGY AND SCIENCES COIMBATORE; Electronics and Communication Engineering, KARUNYA INSTITUTE OF TECHNOLOGY AND SCIENCES COIMBATORE; Electronics and Communication Engineering, KARUNYA INSTITUTE OF TECHNOLOGY AND SCIENCES COIMBATORE; Electronics and Communication Engineering, KARUNYA INSTITUTE OF TECHNOLOGY AND SCIENCES COIMBATORE; Electronics and Communication Engineering, KARUNYA INSTITUTE OF TECHNOLOGY AND SCIENCES COIMBATORE",2019 2nd International Conference on Signal Processing and Communication (ICSPC),"3 Feb 2020","2019","","","165","167","some years back, in the field of medical imaging system the Parkinson's disease segmentation in Parkinson's progression markers initiative (PPMI) has become an evolving research area. In the diagnosis of Parkinson's disease, precise exposure of size and location of affected area plays a vital role in field. In this era of several diagnostic and therapeutic applications, automatic defects detection in PPMI images is very vital. Parkinson's disease segmentation and seems very hard because of high quantity data in PPMI images and due to the boundaries which seem blurred. Classification of the tissues to three classes of normal, begin and malignant acts as a goal. The quantity of data is very high for manual interpretation and analysis in PPMI images.","","978-1-7281-1849-9","10.1109/ICSPC46172.2019.8976693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8976693","PPMI image;classifiers;preprocessing;gray level spatial dependence matrix","Image segmentation;Correlation;Parkinson's disease;Manuals;Signal processing;Entropy;Discrete wavelet transforms;Defect detection;Cancer;Biomedical imaging","","","","10","IEEE","3 Feb 2020","","","IEEE","IEEE Conferences"
"Graph Sequence Recurrent Neural Network for Vision-Based Freezing of Gait Detection","K. Hu; Z. Wang; W. Wang; K. A. Ehgoetz Martens; L. Wang; T. Tan; S. J. G. Lewis; D. D. Feng","School of Computer Science, The University of Sydney, Sydney, Australia; School of Computer Science, The University of Sydney, Sydney, Australia; National Laboratory of Pattern Recognition (NLPR), Center for Research on Intelligent Perception and Computing (CRIPAC), Institute of Automation Chinese Academy of Sciences (CASIA), University of Chinese Academy of Sciences (UCAS), Beijing, China; Parkinson’s Disease Research Clinic, Brain and Mind Centre, The University of Sydney, Sydney, Australia; National Laboratory of Pattern Recognition (NLPR), Center for Research on Intelligent Perception and Computing (CRIPAC), Institute of Automation Chinese Academy of Sciences (CASIA), University of Chinese Academy of Sciences (UCAS), Beijing, China; National Laboratory of Pattern Recognition (NLPR), Center for Research on Intelligent Perception and Computing (CRIPAC), Institute of Automation Chinese Academy of Sciences (CASIA), University of Chinese Academy of Sciences (UCAS), Beijing, China; Parkinson’s Disease Research Clinic, Brain and Mind Centre, The University of Sydney, Sydney, Australia; School of Computer Science, The University of Sydney, Sydney, Australia",IEEE Transactions on Image Processing,"27 Nov 2019","2020","29","","1890","1901","Freezing of gait (FoG) is one of the most common symptoms of Parkinson's disease (PD), a neurodegenerative disorder which impacts millions of people around the world. Accurate assessment of FoG is critical for the management of PD and to evaluate the efficacy of treatments. Currently, the assessment of FoG requires well-trained experts to perform time-consuming annotations via vision-based observations. Thus, automatic FoG detection algorithms are needed. In this study, we formulate vision-based FoG detection, as a fine-grained graph sequence modelling task, by representing the anatomic joints in each temporal segment with a directed graph, since FoG events can be observed through the motion patterns of joints. A novel deep learning method is proposed, namely graph sequence recurrent neural network (GS-RNN), to characterize the FoG patterns by devising graph recurrent cells, which take graph sequences of dynamic structures as inputs. For the cases of which prior edge annotations are not available, a data-driven based adjacency estimation method is further proposed. To the best of our knowledge, this is one of the first studies on vision-based FoG detection using deep neural networks designed for graph sequences of dynamic structures. Experimental results on more than 150 videos collected from 45 patients demonstrated promising performance of the proposed GS-RNN for FoG detection with an AUC value of 0.90.","1941-0042","","10.1109/TIP.2019.2946469","Australian Research Council(grant numbers:DP160103675); NHMRC-ARC Dementia Fellowship(grant numbers:1110414); National Health and Medical Research Council(grant numbers:ł1037746); Dementia Research Team(grant numbers:ł1095127); NeuroSleepCentre of Research Excellence(grant numbers:ł1060992); ARC Centre of Excellence in Cognition and Its Disorders Memory Program(grant numbers:CE110001021); University of Sydney; National Natural Science Foundation of China(grant numbers:61420106015); Parkinson Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8870255","Parkinson’s disease;freezing of gait detection;deep learning;recurrent neural network;graph sequence","Videos;Deep learning;Recurrent neural networks;Task analysis;Feature extraction;Legged locomotion","","63","","54","IEEE","16 Oct 2019","","","IEEE","IEEE Journals"
"MEST: Multi-plane Embedding and Spatial-temporal Transformer for Parkinson’s disease diagnosis","J. Liu; H. Du; Q. Bi; H. Liao; Y. Pan","School of Computer Science and Engineering, Central South University, Changsha, China; School of Computer Science and Engineering, Central South University, Changsha, China; School of Mathematics and statistics, Hunan Frist Normal University, Changsha, China; Department of Radiology, the Second Xiangya Hospital, Central South University, Changsha, China; Faculty of Computer Science and Control Engineering, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China",2022 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),"2 Jan 2023","2022","","","1072","1077","Parkinson’s disease (PD) is a common neurodegenerative disorder that impairs the patient’s quality of life. Medical imaging technology has provided a variety of neuroimages for PD diagnosis studies. However, how to effectively integrate the rich representations from multi-modality data is still a challenging task. To address this challenging task, we propose a multiplane embedding and spatial-temporal Transformer (MEST) framework for PD diagnosis. Firstly, we project structural magnetic resonance imaging (sMRI) into 2D images from coronal, sagittal and axial directions, respectively. Then, the multi-plane dynamic images are learned by pre-trained VGG11 and attention mechanism for representation learning. Afterwards, time series information of functional magnetic resonance imaging (fMRI) is used to construct dynamic functional connection images. To capture information changes in brain, spatial-temporal connectivity Transformer (SCTransformer) is utilized to address spatial-temporal redundancy and dependencies. To integrate multimodality data, ensemble learning is designed based on majority voting strategy to perform PD diagnosis. We evaluate the proposed method on 279 subjects from an in-house and Parkinsons Progression Markers Initiative (PPMI) dataset. Experimental results show that the MEST achieves promising performance with accuracies of 0.856 and 0.885, and outperforms some state-of-the-art methods.","","978-1-6654-6819-0","10.1109/BIBM55620.2022.9995498","National Natural Science Foundation of China; Natural Science Foundation of Hunan Province; Central South University; Central South University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9995498","Parkinson’s disease;Multi-modality;Multiplane;Spatial-temporal","Representation learning;Time series analysis;Redundancy;Functional magnetic resonance imaging;Transformers;Medical diagnosis;Ensemble learning","","4","","26","IEEE","2 Jan 2023","","","IEEE","IEEE Conferences"
"Evaluating A VR-based Box and Blocks Test for Automatic Assessment of Manual Dexterity: A Preliminary Study in Parkinson’s Disease","E. D. Oña; A. Cuesta-Gomez; J. A. Garcia; W. Raffe; P. Sánchez-Herrera; R. Cano-de-la-Cuerda; A. Jardón","Department of Systems Engineering and Automation, University Carlos III of Madrid, Leganés, Spain; Faculty of Health Sciences, Rey Juan Carlos University, Madrid, Spain; UTS Games Studio, University of Technology Sydney, Sydney, NSW, Australia; UTS Games Studio, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Health Sciences, Rey Juan Carlos University, Madrid, Spain; Faculty of Health Sciences, Rey Juan Carlos University, Madrid, Spain; Department of Systems Engineering and Automation, University Carlos III of Madrid, Leganés, Spain",2019 IEEE 7th International Conference on Serious Games and Applications for Health (SeGAH),"28 Oct 2019","2019","","","1","6","Opportunities of using Virtual Reality (VR) technology for the automation of clinical procedures in general, and for the assessment of motor function in particular, have not been fully explored in Parkinson' disease (PD). For that purpose, a game-like version of the Box and Blocks Test (BBT) for automatic assessment of hand motor function in VR was built. This system uses the Leap Motion Controller (LMC) for hand tracking and the Oculus Rift for a fully immersive experience. In this paper, we focus on evaluating the capabilities of our VR-BBT to reliably measure the manual dexterity in a sample of PD patients. For this study, a group of nine individuals in mild to moderate stage of PD were recruited. Participants were asked to perform both the physical BBT and the VR-BBT systems. Correlation analysis of collected data was carried out comparing the BBT and VR-BBT assessments. The test-retest reliability was also explored for the scores gathered with the virtual tool. Statistical analysis proved that the performance data collected by the game-like system correlated with the validated measures of the physical BBT, with a strong test-retest reliability. This fact suggests that the virtual version of the BBT could be used as a valid and reliable indicator for health improvements.","2573-3060","978-1-7281-0300-6","10.1109/SeGAH.2019.8882472","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882472","automatic;assessment;manual dexterity;Parkinson’s disease;neurological rehabilitation;virtual reality","Reliability;Manuals;Sensors;Tools;Parkinson's disease;Automation","","6","","18","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
