AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Niazi, Sarfaraz	RNA Therapeutics: A Healthcare Paradigm Shift	Biomedicines	EN	Review	mRNA; ribonucleic acid (RNA); vaccines; PCR; autoimmune disorders; therapeutic proteins; repurposing drugs; affordable therapies	COVID-19 brought about the mRNA vaccine and a paradigm shift to a new mode of treating and preventing diseases. Synthetic RNA products are a low-cost solution based on a novel method of using nucleosides to act as an innate medicine factory with unlimited therapeutic possibilities. In addition to the common perception of vaccines preventing infections, the newer applications of RNA therapies include preventing autoimmune disorders, such as diabetes, Parkinson’s disease, Alzheimer’s disease, and Down syndrome; now, we can deliver monoclonal antibodies, hormones, cytokines, and other complex proteins, reducing the manufacturing hurdles associated with these products. Newer PCR technology removes the need for the bacterial expression of DNA, making mRNA a truly synthetic product. AI-driven product design expands the applications of mRNA technology to repurpose therapeutic proteins and test their safety and efficacy quickly. As the industry focuses on mRNA, many novel opportunities will arise, as hundreds of products under development will bring new perspectives based on this significant paradigm shift—finding newer solutions to existing challenges in healthcare.	College of Pharmacy, University of Illinois, Chicago, IL 60612, USA	10.3390/biomedicines11051275	2023	11	5	-	-	1275	-
Castro Aguiar, Rafael; Sam Jeeva Raj, Edward; Chakrabarty, Samit	Simplified Markerless Stride Detection Pipeline (sMaSDP) for Surface EMG Segmentation	Sensors	EN	Protocol	gait detection algorithms; EMG; IMU; segmentation; muscle activity	To diagnose mobility impairments and select appropriate physiotherapy, gait assessment studies are often recommended. These studies are usually conducted in confined clinical settings, which may feel foreign to a subject and affect their motivation, coordination, and overall mobility. Conducting gait studies in unconstrained natural settings instead, such as the subject’s Activities of Daily Life (ADL), could provide a more accurate assessment. To appropriately diagnose gait deficiencies, muscle activity should be recorded in parallel with typical kinematic studies. To achieve this, Electromyography (EMG) and kinematic are collected synchronously. Our protocol sMaSDP introduces a simplified markerless gait event detection pipeline for the segmentation of EMG signals via Inertial Measurement Unit (IMU) data, based on a publicly available dataset. This methodology intends to provide a simple, detailed sequence of processing steps for gait event detection via IMU and EMG, and serves as tutorial for beginners in unconstrained gait assessment studies. In an unconstrained gait experiment, 10 healthy subjects walk through a course designed to mimic everyday walking, with their kinematic and EMG data recorded, for a total of 20 trials. Five different walking modalities, such as level walking, ramp up/down, and staircase up/down are included. By segmenting and filtering the data, we generate an algorithm that detects heel-strike events, using a single IMU, and isolates EMG activity of gait cycles. Applicable to different datasets, sMaSDP was tested in healthy gait and gait data of Parkinson’s Disease (PD) patients. Using sMaSDP, we extracted muscle activity in healthy walking and identified heel-strike events in PD patient data. The algorithm parameters, such as expected velocity and cadence, are adjustable and can further improve the detection accuracy, and our emphasis on the wearable technologies makes this solution ideal for ADL gait studies.	School of Biomedical Sciences, Faculty of Biological Sciences, University of Leeds, Leeds LS2 9JT, UK	10.3390/s23094340	2023	23	9	-	-	4340	-
Dimoudis, Dimitris; Tsolakis, Nikos; Magga-Nteve, Christoniki; Meditskos, Georgios; Vrochidis, Stefanos; Kompatsiaris, Ioannis	InSEption: A Robust Mechanism for Predicting FoG Episodes in PD Patients	Electronics	EN	Article	Parkinson’s disease; deep learning; freezing of gait; inception modules; wearable technology; squeeze and excitation module	The integration of IoT and deep learning provides the opportunity for continuous monitoring and evaluation of patients’ health status, leading to more personalized treatment and improved quality of life. This study explores the potential of deep learning to predict episodes of freezing of gait (FoG) in Parkinson’s disease (PD) patients. Initially, a literature review was conducted to determine the state of the art; then, two inception-based models, namely LN-Inception and InSEption, were introduced and tested using the Daphnet dataset and an additional novel medium-sized dataset collected from an IMU (inertial measuring unit) sensor. The results show that both models performed very well, outperforming or achieving performance comparable to the state-of-the-art. In particular, the InSEption network showed exceptional performance, achieving a 6% increase in macro F1 score compared to the inception-only-based counterpart on the Daphnet dataset. In a newly introduced IMU dataset, InSEption scored 97.2% and 98.6% in terms of F1 and AUC, respectively. This can be attributed to the added squeeze and excitation blocks and the domain-specific oversampling methods used for training. The benefits of using the Inception mechanism for signal data and its potential for integration into wearable IoT are validated.	School of Informatics, Aristotle University of Thessaloniki, 54124 Thessaloniki, Greece	10.3390/electronics12092088	2023	12	9	-	-	2088	-
Campo-Prieto, Pablo; Cancela-Carral, José; Rodríguez-Fuentes, Gustavo	Immersive Virtual Reality Reaction Time Test and Relationship with the Risk of Falling in Parkinson’s Disease	Sensors	EN	Article	virtual reality exposure therapy; digital health; Parkinson’s disease; reaction time; falls; videogames; physical activity; measurement of movement; rehabilitation; games for health	Immersive virtual reality (IVR) uses customized and advanced software and hardware to create a digital 3D reality in which all of the user’s senses are stimulated with computer-generated sensations and feedback. This technology is a promising tool that has already proven useful in Parkinson’s disease (PD). The risk of falls is very high in people with PD, and reaction times and processing speed may be markers of postural instability and functionality, cognitive impairment and disease progression. An exploratory study was conducted to explore the feasibility of reaction time tests performed in IVR as predictors of falls. A total of 26 volunteers (79.2% male; 69.73 ± 6.32 years) diagnosed with PD (1.54 ± 0.90 H&Y stage; 26.92 ± 2.64 MMSE) took part in the study. IVR intervention was feasible, with no adverse effects (no Simulator Sickness Questionnaire symptoms). IVR reaction times were related (Spearman’s rho) to functionality (timed up and go test (TUG) (rho = 0.537, p = 0.005); TUG-Cognitive (rho = 0.576, p = 0.020); cognitive impairment mini mental state exam (MMSE) (rho = −0.576, p = 0.002)) and the years of the patients (rho = 0.399, p = 0.043) but not with the first PD symptom or disease stage. IVR test is a complementary assessment tool that may contribute to preventing falls in the proposed sample. Additionally, based on the relationship between TUG and reaction times, a cut-off time is suggested that would be effective at predicting the risk of suffering a fall in PD patients using a simple and quick IVR test.	Faculty of Physiotherapy, Department of Functional Biology and Health Sciences, University of Vigo, HealthyFit Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, E-36005 Pontevedra, Spain	10.3390/s23094529	2023	23	9	-	-	4529	-
Chang, Yujung; Lee, Sungwoo; Kim, Jieun; Kim, Chunggoo; Shim, Hyun; Lee, Seung; Park, Hyeok; Kim, Jeongwon; Lee, Soohyun; Lee, Yong; Park, Sungho; Yoo, Junsang	Gene Therapy Using Efficient Direct Lineage Reprogramming Technology for Neurological Diseases	Nanomaterials	EN	Review	cell fate conversion; direct lineage reprogramming; spinal cord injury; gene therapy; nanoporous particle-based gene delivery	Gene therapy is an innovative approach in the field of regenerative medicine. This therapy entails the transfer of genetic material into a patient’s cells to treat diseases. In particular, gene therapy for neurological diseases has recently achieved significant progress, with numerous studies investigating the use of adeno-associated viruses for the targeted delivery of therapeutic genetic fragments. This approach has potential applications for treating incurable diseases, including paralysis and motor impairment caused by spinal cord injury and Parkinson’s disease, and it is characterized by dopaminergic neuron degeneration. Recently, several studies have explored the potential of direct lineage reprogramming (DLR) for treating incurable diseases, and highlighted the advantages of DLR over conventional stem cell therapy. However, application of DLR technology in clinical practice is hindered by its low efficiency compared with cell therapy using stem cell differentiation. To overcome this limitation, researchers have explored various strategies such as the efficiency of DLR. In this study, we focused on innovative strategies, including the use of a nanoporous particle-based gene delivery system to improve the reprogramming efficiency of DLR-induced neurons. We believe that discussing these approaches can facilitate the development of more effective gene therapies for neurological disorders.	Laboratory of Regenerative Medicine for Neurodegenerative Disease, Stand Up Therapeutics, Hannamdaero 98, Seoul 04418, Republic of Korea	10.3390/nano13101680	2023	13	10	-	-	1680	-
Monje, Mariana; Grosjean, Sylvie; Srp, Martin; Antunes, Laura; Bouça-Machado, Raquel; Cacho, Ricardo; Domínguez, Sergio; Inocentes, John; Lynch, Timothy; Tsakanika, Argyri; Fotiadis, Dimitrios; Rigas, George; Růžička, Evžen; Ferreira, Joaquim; Antonini, Angelo; Malpica, Norberto; Mestre, Tiago; Sánchez-Ferro, Álvaro; iCARE-PD Consortium	Co-Designing Digital Technologies for Improving Clinical Care in People with Parkinson’s Disease: What Did We Learn?	Sensors	EN	Article	digital technologies; codesign; digital care; Parkinson’s disease	The healthcare model is shifting towards integrated care approaches. This new model requires patients to be more closely involved. The iCARE-PD project aims to address this need by developing a technology-enabled, home-based, and community-centered integrated care paradigm. A central part of this project is the codesign process of the model of care, exemplified by the active participation of patients in the design and iterative evaluation of three sensor-based technological solutions. We proposed a codesign methodology used for testing the usability and acceptability of these digital technologies and present initial results for one of them, MooVeo. Our results show the usefulness of this approach in testing the usability and acceptability as well as the opportunity to incorporate patients’ feedback into the development. This initiative will hopefully help other groups incorporate a similar codesign approach and develop tools that are well adapted to patients’ and care teams’ needs.	HM CINAC, Hospital Universitario HM Puerta del Sur, Universidad CEU-San Pablo, 28968 Madrid, Spain	10.3390/s23104957	2023	23	10	-	-	4957	-
Shichkina, Yulia; Fatkieva, Roza; Isaenko, Nikita	Monitoring the Condition of a Patient with Parkinson’s Disease	Engineering Proceedings	EN	Proceeding Paper	Parkinson’s disease; monitoring; IoT; styling; insert	Currently, interest in the development of Internet-of-Things technologies is increasingly penetrating the field of clinical medicine. This paper provides an overview of the use of Internet-of-Things technologies in medical practice using the Scopus database of publications. The classification of publications on the topic of research directions with promising development trends has been performed. With this in mind, the concept of the architecture of a system for monitoring the condition of a patient with Parkinson’s disease is presented. The necessary hardware and software solutions have been developed, taking into account the needs in order to more effectively adjust treatment and monitor the course of the disease. To more accurately determine the state of progression of the patient’s disease, tests have been designed and developed to assess overall emotional and physical well-being. For the most effective correction and control of drug therapy, a prototype of a drug administration device with four compartments for a drug has been designed, each compartment of which is individually controlled by a specially developed Bluetooth data transmission protocol. Access to each compartment is individual, which ensures the versatility of the device for taking several medications throughout the day. The practical application of the solution has also shown the relevance of its use in the task of studying the course of Parkinson’s disease as well as for monitoring the condition of a patient with existing concomitant diseases and the degree of their influence on the course of the underlying disease.	Department of Computer Science and Engineering, Saint Petersburg Electrotechnical University LETI, St. Petersburg 197022, Russia	10.3390/engproc2023033010	2023	33	1	-	-	10	-
Rinaldi, Chiara; Landre, Cleuton; Volpe, Maria; Gonçalves, Rebeca; Nunes, Lucas; Darienso, Danyela; Cruz, Ana; Oliveira, João; Rinaldi, Salvatore; Fontani, Vania; Barcessat, Ana	Improving Functional Capacity and Quality of Life in Parkinson’s Disease Patients through REAC Neuromodulation Treatments for Mood and Behavioral Disorders	Journal of Personalized Medicine	EN	Article	Parkinson; motor symptoms; non-motor symptoms; mood and behavioral disorders; neuromodulation; radio electric asymmetric conveyer technology	Parkinson’s disease is a neurological disorder that affects both motor and non-motor functions, including depression, anxiety, and cognitive decline. Currently, it remains a challenge to distinguish the correlation between these aspects and their impact on one another. To try to clarify these reciprocal influences, in this study we have used specific radio electric asymmetric conveyer (REAC) technology neuromodulation treatments for behavioral mood disorders and adjustment disorders. In particular, we employed the neuro-postural optimization (NPO) and neuro-psycho-physical optimization (NPPOs) treatments. The study enrolled randomly 50 subjects of both genders previously diagnosed with Parkinson’s disease for at least six months. Prior to and following REAC NPO and NPPOs treatments, we assessed the subjects using functional dysmetria (FD) evaluation, five times sit to stand test (FTSST) for postural stability, and the 12-item Short-Form Health Survey (SF-12) for quality of life (QLF) evaluation. The positive results produced by the REAC NPO and NPPOs neuromodulation treatments, specific for mood and adaptation disorders, on dysfunctional motor disorders, and quality of life confirm how the non-motor components can condition the symptomatology of Parkinsonian motor symptoms. These results also highlight the usefulness of REAC NPO and NPPOs treatments in improving the overall quality of life of these patients.	Department of Neuroscience, Psychology, Drug Area, and Child Health (NEUROFARBA), University of Florence, 50121 Florence, Italy	10.3390/jpm13060937	2023	13	6	-	-	937	-
Zhao, Jiayin; He, Yongtao; Duan, Yufei; Ma, Yuanyuan; Dong, Hongtian; Zhang, Xiaoshuang; Fang, Rong; Zhang, Yunhe; Yu, Mei; Huang, Fang	HDAC6 Deficiency Has Moderate Effects on Behaviors and Parkinson’s Disease Pathology in Mice	International Journal of Molecular Sciences	EN	Article	PD; behaviors; neuroinflammation; HDAC6	Histone deacetylase 6 (HDAC6) is involved in the regulation of protein aggregation and neuroinflammation, but its role in Parkinson’s disease (PD) remains controversial. In this study, Hdac6−/− mice were generated by CRISPR-Cas9 technology for exploring the effect of HDAC6 on the pathological progression of PD. We found that male Hdac6−/− mice exhibit hyperactivity and certain anxiety. In the acute 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mice, though motor injury was slightly alleviated by HDAC6 deficiency, dopamine (DA) depletion in the striatum, the decrease in the number of DA neurons in the substantia nigra (SN) and the reduction in DA neuronal terminals were not affected. In addition, activation of glial cells and the expression of α-synuclein, as well as the levels of apoptosis-related proteins in the nigrostriatal pathway, were not changed in MPTP-injected wild-type and Hdac6−/− mice. Therefore, HDAC6 deficiency leads to moderate alterations of behaviors and Parkinson’s disease pathology in mice.	Department of Translational Neuroscience, Jing’an District Centre Hospital of Shanghai, State Key Laboratory of Medical Neurobiology and MOE Frontiers Center for Brain Science, Institutes of Brain Science, Fudan University, 138 Yixueyuan Road, Shanghai 200032, China	10.3390/ijms24129975	2023	24	12	-	-	9975	-
Cabrera Ranaldi, Erika; Nuytemans, Karen; Martinez, Anisley; Luca, Corneliu; Keane, Robert; de Rivero Vaccari, Juan	Proof-of-Principle Study of Inflammasome Signaling Proteins as Diagnostic Biomarkers of the Inflammatory Response in Parkinson’s Disease	Pharmaceuticals	EN	Article	inflammasome; biomarkers; caspase-1; ASC; Parkinson’s disease	Parkinson’s disease (PD) is a neurodegenerative disorder marked by the death of dopaminergic neurons in the midbrain, the accumulation of α-synuclein aggregates, and motor deficits. A major contributor to dopaminergic neuronal loss is neuroinflammation. The inflammasome is a multiprotein complex that perpetuates neuroinflammation in neurodegenerative disorders including PD. Increases in inflammasome proteins are associated with worsened pathology. Thus, the inhibition of inflammatory mediators has the potential to aid in PD treatment. Here, we investigated inflammasome signaling proteins as potential biomarkers of the inflammatory response in PD. Plasma from PD subjects and healthy age-matched controls were evaluated for levels of the inflammasome protein apoptosis-associated speck-like protein containing a caspase recruitment domain (ASC), caspase-1, and interleukin (IL)-18. This was carried out using Simple Plex technology to identify changes in inflammasome proteins in the blood of PD subjects. The area under the curve (AUC) was obtained through calculation of the receiver operating characteristics (ROC) to obtain information on biomarker reliability and traits. Additionally, we completed a stepwise regression selected from the lowest Akaike information criterion (AIC) to assess how the inflammasome proteins caspase-1 and ASC contribute to IL-18 levels in people with PD. PD subjects demonstrated elevated caspase-1, ASC, and IL-18 levels when compared to controls; each of these proteins were found to be promising biomarkers of inflammation in PD. Furthermore, inflammasome proteins were determined to significantly contribute to and predict IL-18 levels in subjects with PD. Thus, we demonstrated that inflammasome proteins serve as reliable biomarkers of inflammation in PD and that inflammasome proteins provide significant contributions to IL-18 levels in PD.	Department of Neurological Surgery and The Miami Project to Cure Paralysis, University of Miami Miller School of Medicine, Miami, FL 33136, USA	10.3390/ph16060883	2023	16	6	-	-	883	-
Cavalcanti, Leila; Filho, Gilberto; Medeiros, Raquel; Diniz, Hudson; Damasceno, Igor; Morya, Edgard; Simplício, Hougelle	Characterization of Spinal Cord Stimulation Electrode for Chronic Implant in Animal Models	Engineering Proceedings	EN	Proceeding Paper	invasive microelectrode; spinal cord stimulation; platinum; microelectrode; wettability; roughness	Spinal cord electrical (SCS) stimulation alleviates motor deficits in rodent and primate models of Parkinson’s disease due to a suppression of synchronous corticostriatal low-frequency oscillation. Limited epidural space requires resistant biocompatible microelectrodes to deliver efficiently electrical currents through a metal–cellular interface. Platinum (Pt) microelectrodes may lead to material degradation and topography modification under prolonged electrical stimulation. Thus, microstimulation performance over time can deteriorate and affect the functional recovery produced by SCS. To investigate electrodes commonly implanted in the epidural space of rats, Pt microelectrodes immersed in physiological saline underwent 48 h of electrical stimulation (100 Hz; 1.0, 1.3, and 1.6 mA). A wettability test was performed to characterize the interaction of the contact angle before and after stimulation, and it was found that there was an increase in this angle after the stimulation. An electrical impedance test showed that electrochemical interactions caused an increase in impedance after the stimulation. A roughness analysis also showed an increase in roughness after stimulation. Pt electrodes under chronic electric stimulation are susceptible to degradation, and further studies can improve electrode stability and efficacy as new sensor technologies become available.	Federal Institute for Education, Science and Technology of Rio Grande do Norte (IFRN), Ceará-Mirim 59580-000, Brazil	10.3390/IECB2023-14579	2023	35	1	-	-	34	-
Ciurea, Alexandru; Mohan, Aurel; Covache-Busuioc, Razvan-Adrian; Costin, Horia-Petre; Glavan, Luca-Andrei; Corlatescu, Antonio-Daniel; Saceleanu, Vicentiu	Unraveling Molecular and Genetic Insights into Neurodegenerative Diseases: Advances in Understanding Alzheimer’s, Parkinson’s, and Huntington’s Diseases and Amyotrophic Lateral Sclerosis	International Journal of Molecular Sciences	EN	Review	molecular genetics; neurodegenerative disease; molecular pathology; epigenetics; gene expression; therapeutic targets; biomarkers; Alzheimer’s disease; Parkinson’s disease; Huntington’s disease; amyotrophic lateral sclerosis	Neurodegenerative diseases are, according to recent studies, one of the main causes of disability and death worldwide. Interest in molecular genetics has started to experience exponential growth thanks to numerous advancements in technology, shifts in the understanding of the disease as a phenomenon, and the change in the perspective regarding gene editing and the advantages of this action. The aim of this paper is to analyze the newest approaches in genetics and molecular sciences regarding four of the most important neurodegenerative disorders: Alzheimer’s disease, Parkinson’s disease, Huntington’s disease, and amyotrophic lateral sclerosis. We intend through this review to focus on the newest treatment, diagnosis, and predictions regarding this large group of diseases, in order to obtain a more accurate analysis and to identify the emerging signs that could lead to a better outcome in order to increase both the quality and the life span of the patient. Moreover, this review could provide evidence of future possible novel therapies that target the specific genes and that could be useful to be taken into consideration when the classical approaches fail to shed light.	Department of Neurosurgery, “Carol Davila” University of Medicine and Pharmacy, 020021 Bucharest, Romania	10.3390/ijms241310809	2023	24	13	-	-	10809	-
Yen, Chiahui; Lin, Chia-Li; Chiang, Ming-Chang	Exploring the Frontiers of Neuroimaging: A Review of Recent Advances in Understanding Brain Functioning and Disorders	Life	EN	Review	EEG; fMRI; neurological disorders; tDCS	Neuroimaging has revolutionized our understanding of brain function and has become an essential tool for researchers studying neurological disorders. Functional magnetic resonance imaging (fMRI) and electroencephalography (EEG) are two widely used neuroimaging techniques to review changes in brain activity. fMRI is a noninvasive technique that uses magnetic fields and radio waves to produce detailed brain images. An EEG is a noninvasive technique that records the brain’s electrical activity through electrodes placed on the scalp. This review overviews recent developments in noninvasive functional neuroimaging methods, including fMRI and EEG. Recent advances in fMRI technology, its application to studying brain function, and the impact of neuroimaging techniques on neuroscience research are discussed. Advances in EEG technology and its applications to analyzing brain function and neural oscillations are also highlighted. In addition, advanced courses in neuroimaging, such as diffusion tensor imaging (DTI) and transcranial electrical stimulation (TES), are described, along with their role in studying brain connectivity, white matter tracts, and potential treatments for schizophrenia and chronic pain. Application. The review concludes by examining neuroimaging studies of neurodevelopmental and neurological disorders such as autism spectrum disorder (ASD), attention deficit hyperactivity disorder (ADHD), Alzheimer’s disease (AD), and Parkinson’s disease (PD). We also described the role of transcranial direct current stimulation (tDCS) in ASD, ADHD, AD, and PD. Neuroimaging techniques have significantly advanced our understanding of brain function and provided essential insights into neurological disorders. However, further research into noninvasive treatments such as EEG, MRI, and TES is necessary to continue to develop new diagnostic and therapeutic strategies for neurological disorders.	Department of International Business, Ming Chuan University, Taipei 111, Taiwan	10.3390/life13071472	2023	13	7	-	-	1472	-
Dzhemileva, Lilya; Tuktarova, Regina; Dzhemilev, Usein; D’yakonov, Vladimir	Natural Acetogenins, Chatenaytrienins-1, -2, -3 and -4, Mitochondrial Potential Uncouplers and Autophagy Inducers—Promising Anticancer Agents	Antioxidants	EN	Article	acetogenins; chatenaytrienins; cytotoxicity; autophagy; flow cytometry; apoptosis; cell cycle; Luminex xMAP technology	The present paper details the complete stereoselective synthesis of four natural acetogenins, chatenaytrienins-1, -2, -3 and -4, previously isolated from the roots of fruit trees of the family Annonaceae (A. nutans and A. muricata), as an inseparable mixture. The novel organometallic reactions, developed by the authors, of Ti-catalyzed cross-cyclomagnesiation of O-containing and aliphatic allenes using available Grignard reagents were applied at the key stage of synthesis. We have studied the biological activity of the synthesized individual chatenaytrienins-1, -2, -3 and -4 in vitro, including their cytotoxicity in a panel of tumor lines and their ability to induce apoptosis, affect the cell cycle and mitochondria, and activate the main apoptotic signaling pathways in the cell, applying modern approaches of flow cytometry and multiplex analysis with Luminex xMAP technology. It has been shown that chatenaytrienins affect mitochondria by uncoupling the processes of mitochondrial respiration, causing the accumulation of ROS ions, followed by the initiation of apoptosis. The most likely mechanism for the death of cortical neurons from the consumption of tea from the seeds of Annona fruit is long-term chronic hypoxia, which leads to the development of an atypical form of Parkinson’s disease that is characteristic of the indigenous inhabitants of Guam and New Caledonia.	N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences, Leninsky Prospect 47, Moscow 119991, Russia	10.3390/antiox12081528	2023	12	8	-	-	1528	-
Pietrosanti, Luca; Verrelli, Cristiano; Giannini, Franco; Suppa, Antonio; Fattapposta, Francesco; Zampogna, Alessandro; Patera, Martina; Rosati, Viviana; Saggio, Giovanni	A Viscoelastic Model to Evidence Reduced Upper-Limb-Swing Capabilities during Gait for Parkinson’s Disease-Affected Subjects	Electronics	EN	Article	Parkinson’s disease; motor impairment; TUG test; upper-limb swings	Parkinson’s disease (PD) is a chronic neurodegenerative disorder with high worldwide prevalence that manifests with muscle rigidity, tremor, postural instability, and slowness of movement. These motor symptoms are mainly evaluated by clinicians via direct observations of patients and, as such, can potentially be influenced by personal biases and inter- and intra-rater differences. In order to provide more objective assessments, researchers have been developing technology-based systems aimed at objective measurements of motor symptoms, among which are the reduced and/or trembling swings of the lower limbs during gait tests, resulting in data that are potentially prone to more objective evaluations. Within this frame, although the swings of the upper limbs during walking are likewise important, no efforts have been made to reveal their support significance. To fill this lack, this work concerns a technology-based assessment of the forearm-swing capabilities of PD patients with respect to their healthy counterparts. This was obtained by adopting a viscoelastic model validated via measurements during gait tests tackled as an inverse dynamic problem aimed at determining the torque forces acting on the forearms. The obtained results evidence differences in the forearm movements during gait tests of healthy subjects and PD patients with different pathology levels, and, in particular, we evidenced how the worsening of the disease can cause the worsening of the mechanical support offered by the forearm’s swing to the walking process.	Department of Electronic Engineering, University of Rome Tor Vergata, 00133 Rome, Italy	10.3390/electronics12153347	2023	12	15	-	-	3347	-
Bazzone, Andre; Barthmes, Maria; George, Cecilia; Brinkwirth, Nina; Zerlotti, Rocco; Prinz, Valentin; Cole, Kim; Friis, Søren; Dickson, Alexander; Rice, Simon; Lim, Jongwon; Fern Toh, May; Mohammadi, Milad; Pau, Davide; Stone, David; Renger, John; Fertig, Niels	A Comparative Study on the Lysosomal Cation Channel TMEM175 Using Automated Whole-Cell Patch-Clamp, Lysosomal Patch-Clamp, and Solid Supported Membrane-Based Electrophysiology: Functional Characterization and High-Throughput Screening Assay Development	International Journal of Molecular Sciences	EN	Article	TMEM175; ion channels; Parkinson’s disease (PD); screening technologies; drug development; lysosomes; solid supported membrane-based electrophysiology (SSME); SURFE2R; automated patch-clamp (APC); lysosomal patch-clamp	The lysosomal cation channel TMEM175 is a Parkinson’s disease-related protein and a promising drug target. Unlike whole-cell automated patch-clamp (APC), lysosomal patch-clamp (LPC) facilitates physiological conditions, but is not yet suitable for high-throughput screening (HTS) applications. Here, we apply solid supported membrane-based electrophysiology (SSME), which enables both direct access to lysosomes and high-throughput electrophysiological recordings. In SSME, ion translocation mediated by TMEM175 is stimulated using a concentration gradient at a resting potential of 0 mV. The concentration-dependent K+ response exhibited an I/c curve with two distinct slopes, indicating the existence of two conducting states. We measured H+ fluxes with a permeability ratio of PH/PK = 48,500, which matches literature findings from patch-clamp studies, validating the SSME approach. Additionally, TMEM175 displayed a high pH dependence. Decreasing cytosolic pH inhibited both K+ and H+ conductivity of TMEM175. Conversely, lysosomal pH and pH gradients did not have major effects on TMEM175. Finally, we developed HTS assays for drug screening and evaluated tool compounds (4-AP, Zn as inhibitors; DCPIB, arachidonic acid, SC-79 as enhancers) using SSME and APC. Additionally, we recorded EC50 data for eight blinded TMEM175 enhancers and compared the results across all three assay technologies, including LPC, discussing their advantages and disadvantages.	Nanion Technologies, Ganghoferstr. 70a, 80339 Munich, Germany	10.3390/ijms241612788	2023	24	16	-	-	12788	-
Vasconcelos, Carlos; Ribas, Vinicius; Petrs-Silva, Hilda	Shared Molecular Pathways in Glaucoma and Other Neurodegenerative Diseases: Insights from RNA-Seq Analysis and miRNA Regulation for Promising Therapeutic Avenues	Cells	EN	Review	RNA-seq; neurodegeneration; glaucoma; miRNA regulation	Advances in RNA-sequencing technologies have led to the identification of molecular biomarkers for several diseases, including neurodegenerative diseases, such as Alzheimer’s, Parkinson’s, Huntington’s diseases and Amyotrophic Lateral Sclerosis. Despite the nature of glaucoma as a neurodegenerative disorder with several similarities with the other above-mentioned diseases, transcriptional data about this disease are still scarce. microRNAs are small molecules (~17–25 nucleotides) that have been found to be specifically expressed in the CNS as major components of the system regulating the development signatures of neurodegenerative diseases and the homeostasis of the brain. In this review, we sought to identify similarities between the functional mechanisms and the activated pathways of the most common neurodegenerative diseases, as well as to discuss how those mechanisms are regulated by miRNAs, using RNA-Seq as an approach to compare them. We also discuss therapeutically suitable applications for these disease hallmarks in clinical future studies.	University of Medicine of Göttingen, 37075 Göttingen, Germany	10.3390/cells12172155	2023	12	17	-	-	2155	-
Yan, Jing; Zhang, Hengsen; Tomochika, Yuna; Chen, Bin; Ping, Yashuang; Islam, Md.; Aramaki, Shuhei; Sato, Tomohito; Nagashima, Yu; Nakamura, Tomohiko; Kahyo, Tomoaki; Kaneda, Daita; Ogawa, Kenji; Yoshida, Minoru; Setou, Mitsutoshi	UBL3 Interaction with α-Synuclein Is Downregulated by Silencing MGST3	Biomedicines	EN	Article	ubiquitin-like 3; α-synuclein; microsomal glutathione s-transferase 3; oxidative stress; hydrogen peroxide	Ubiquitin-like 3 (UBL3) is a membrane-anchored protein that plays a crucial role in sorting proteins into small extracellular vesicles. Aggregations of alpha-synuclein (α-syn) are associated with the pathology of neurodegenerative diseases such as Parkinson’s disease. Recently, the interaction between UBL3 and α-syn was discovered, with potential implications in clearing excess α-syn from neurons and its role in disease spread. However, the regulator that can mediate the interaction between UBL3 and α-syn remains unclear. In this study, using the split gaussian luciferase complementation assay and RNA interference technology, we identified that QSOX2, HTATIP2, UBE3C, MGST3, NSF, HECTD1, SAE1, and ATG3 were involved in downregulating the interaction between UBL3 and α-syn. Notably, silencing MGST3 had the most significant impact. Immunocytochemistry staining confirmed the impact of MGST3 silencing on the co-localization of UBL3 and α-syn in cells. MGST3 is a part of the antioxidant system, and silencing MGST3 is believed to contribute to oxidative stress. We induced oxidative stress with hydrogen peroxide, observing its effect on the UBL3-α-syn interaction, and showing that 800 µM of H2O2 downregulated this interaction. In conclusion, silencing MGST3 downregulates the interaction between UBL3 and α-syn.	Department of Cellular and Molecular Anatomy, Hamamatsu University School of Medicine, 1-20-1 Handayama, Higashi-ku, Hamamatsu 431-3192, Japan	10.3390/biomedicines11092491	2023	11	9	-	-	2491	-
